Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,molecular docking,studies,Protein,butyrylcholinesterase (BChE),分子对接研究用于分析丁酰胆碱酯酶的相互作用
Treatment,donepezil,inhibits,Protein,acetylcholinesterase,多奈哌齐抑制乙酰胆碱酯酶活性
Research_Method,spectrophotometry,measures,Biomarker,enzyme activity,分光光度法用于测量酶活性
Protein,amyloid beta-peptide,associated_with,Pathological_Change,protein oxidation,淀粉样蛋白与蛋白质氧化相关
Treatment,mitochondriotropic antioxidants,protects_against,Pathological_Change,oxidative stress,线粒体靶向抗氧化剂具有神经保护作用
Treatment,mitochondriotropic antioxidants,has_effect_on,Protein,BChE,线粒体靶向抗氧化剂对BChE有抑制作用
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病
Treatment,mitochondriotropic antioxidants,has_effect_on,Protein,AChE,线粒体靶向抗氧化剂对AChE有抑制作用
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Protein,butyrylcholinesterase (BChE),targeted_by,Treatment,cholinesterase inhibitors,丁酰胆碱酯酶是胆碱酯酶抑制剂的靶点
Risk_Factor,oxidative stress,contributes_to,Disease,Alzheimer's disease,氧化应激是阿尔茨海默病的风险因素
Research_Method,SH-SY5Y cell assay,evaluates,Treatment,mitochondriotropic antioxidants,SH-SY5Y细胞实验评估线粒体靶向抗氧化剂的神经保护作用
Disease,Alzheimer's disease,related_to,Protein,amyloid beta-peptide,淀粉样蛋白是阿尔茨海默病的重要标志物
Treatment,mitochondriotropic antioxidants,acts_as,Biomarker,neuroprotectors,线粒体靶向抗氧化剂具有神经保护作用
Disease,Alzheimer's disease,associated_with,Biomarker,iron accumulation,阿尔茨海默病与铁积累有关
Research_Method,statistical analysis,analyzes,Clinical_Manifestation,experimental data,统计分析用于分析实验数据
Protein,amyloid beta-peptide,associated_with,Pathological_Change,lipid peroxidation,淀粉样蛋白与脂质过氧化相关
Protein,butyrylcholinesterase (BChE),hydrolyzes,Biomarker,acetylcholine,丁酰胆碱酯酶水解乙酰胆碱
Treatment,Compound 11,protects_against,Protein,amyloid beta-peptide,化合物11对淀粉样蛋白具有保护作用
Research_Method,molecular docking,simulates,Protein,protein-ligand interaction,分子对接模拟蛋白质-配体相互作用
Treatment,mitochondriotropic antioxidants,inhibits,Protein,cholinesterases,线粒体靶向抗氧化剂抑制胆碱酯酶活性
Treatment,Compound 7,protects_against,Symptom,oxidative stress,化合物7具有抗氧化应激的保护作用
Treatment,rivastigmine,treats,Disease,Alzheimer's disease,利斯的明用于治疗阿尔茨海默病
Risk_Factor,excitotoxicity,contributes_to,Disease,Alzheimer's disease,兴奋性毒性是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,associated_with,Biomarker,β-amyloid 1-42 (Aβ42) deposition,阿尔茨海默病与β-淀粉样蛋白1-42沉积有关
Protein,amyloid-beta,induces,Pathological_Change,oxidative stress,淀粉样蛋白诱导氧化应激
Research_Method,molecular docking,simulates,Protein,BChE,分子对接模拟化合物与BChE的结合
Protein,acetylcholinesterase (AChE),hydrolyzes,Biomarker,acetylcholine,乙酰胆碱酯酶水解乙酰胆碱
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病的主要症状是认知功能下降
Protein,cholinesterases,hydrolyzes,Biomarker,acetylcholine,胆碱酯酶水解乙酰胆碱
Risk_Factor,protein misfolding,contributes_to,Disease,Alzheimer's disease,蛋白质错误折叠是阿尔茨海默病的风险因素
Protein,amyloid beta-peptide,induces,Symptom,oxidative stress,淀粉样蛋白诱导氧化应激
Clinical_Test,MTT reduction assay,measures,Clinical_Manifestation,cell viability,MTT还原法用于测量细胞活力
Protein,cholinesterases,associated_with,Disease,Alzheimer's disease,胆碱酯酶与阿尔茨海默病相关
Disease,Alzheimer's disease,associated_with,Biomarker,glutamate accumulation,阿尔茨海默病与谷氨酸积累有关
Treatment,Compound 7,protects_against,Protein,amyloid beta-peptide,化合物7对淀粉样蛋白具有保护作用
Protein,amyloid-beta,associated_with,Disease,Alzheimer's disease,淀粉样蛋白与阿尔茨海默病相关
Treatment,galantamine,treats,Disease,Alzheimer's disease,加兰他敏用于治疗阿尔茨海默病
Disease,Alzheimer's disease,treated_by,Treatment,acetylcholinesterase inhibitors,乙酰胆碱酯酶抑制剂用于治疗阿尔茨海默病
Clinical_Test,ChE inhibitory assay,evaluates,Treatment,mitochondriotropic antioxidants,胆碱酯酶抑制实验评估线粒体靶向抗氧化剂的活性
Treatment,Compound 11,protects_against,Symptom,oxidative stress,化合物11具有抗氧化应激的保护作用
Disease,Alzheimer's disease,associated_with,Biomarker,acetylcholine deficiency,阿尔茨海默病与乙酰胆碱缺乏有关
Research_Method,cell culture,models,Disease,Alzheimer's disease,细胞培养用于模拟阿尔茨海默病
Protein,β-amyloid 1-42 (Aβ42),forms,Pathological_Change,dense-core plaques,β-淀粉样蛋白1-42形成致密核心斑块
