Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,PPI network,analyzes,Gene,PTGS2,蛋白质-蛋白质相互作用网络分析用于探索PTGS2的功能
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Research_Method,weighted gene co-expression network analysis,analyzes,Biomarker,miRNA expression,加权基因共表达网络分析用于分析miRNA表达
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,orientation disorders,阿尔茨海默病会导致定向障碍
Pathological_Change,amyloid-beta plaques,is_feature_of,Disease,Alzheimer's disease,淀粉样蛋白斑块是阿尔茨海默病的病理特征
Protein,PTGS2,is_expressed_in,Brain_Region,hypothalamus,PTGS2在下丘脑中表达
Imaging_Method,Western Blot,detects,Protein,PTGS2,Western Blot用于检测PTGS2蛋白表达
Gene,miR-26a-5p,regulates,Gene,PTGS2,miR-26a-5p通过负调控PTGS2表达影响阿尔茨海默病
Risk_Factor,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Research_Method,bioinformatics analysis,identifies,Biomarker,miRNA-mRNA pairs,生物信息学分析用于识别阿尔茨海默病的miRNA-mRNA对
Clinical_Test,qPCR,measures,Biomarker,gene expression,qPCR用于测量基因表达水平
Clinical_Stage,early stage,requires,Clinical_Test,biomarker detection,早期阿尔茨海默病需要生物标志物检测进行诊断
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Protein,PTGS2,is_expressed_in,Brain_Region,cerebral cortex,PTGS2在大脑皮层中表达
Biomarker,miR-26a-5p,is_associated_with,Disease,Alzheimer's disease,miR-26a-5p与阿尔茨海默病相关
Treatment,baicalein,improves,Clinical_Manifestation,cell proliferation,黄芩素可提高阿尔茨海默病模型细胞的增殖活性
Treatment,baicalein,regulates,Gene,PTGS2,黄芩素可能通过调节PTGS2的表达影响阿尔茨海默病进展
Research_Method,WGCNA,identifies,Biomarker,miR-26a-5p,加权基因共表达网络分析用于识别与阿尔茨海默病相关的miRNA
Protein,PTGS2,is_expressed_in,Brain_Region,thalamus,PTGS2在丘脑中表达
Treatment,baicalein,affects,Gene,PTGS2,黄芩素通过调节PTGS2表达影响阿尔茨海默病进展
Treatment,baicalein,affects,Protein,PTGS2,黄芩素通过调节PTGS2影响阿尔茨海默病进展
Disease,Alzheimer's disease,is_type_of,Disease,dementia,阿尔茨海默病是痴呆症的一种类型
Protein,PTGS2,is_expressed_in,Brain_Region,cerebellum,PTGS2在小脑中表达
Clinical_Test,RT-qPCR,measures,Biomarker,PTGS2,RT-qPCR用于检测PTGS2的表达水平
Research_Method,dual-luciferase assay,confirms,Interaction,miR-26a-5p/PTGS2,双荧光素酶实验证实miR-26a-5p与PTGS2的相互作用
Clinical_Test,CCK-8,measures,Clinical_Manifestation,cell viability,CCK-8用于测量细胞活力
Pathological_Change,amyloid-beta accumulation,causes,Disease,Alzheimer's disease,淀粉样蛋白堆积是阿尔茨海默病的病理改变之一
Gene,miR-26a-5p,regulates,Gene,PTGS2,miR-26a-5p调控PTGS2的表达
Gene,PTGS2,is_associated_with,Disease,Alzheimer's disease,PTGS2基因与阿尔茨海默病的发病机制相关
Research_Method,dual luciferase analysis,confirms,Interaction,miR-26a-5p/PTGS2,双荧光素酶分析确认miR-26a-5p与PTGS2的相互作用
Disease,Alzheimer's disease,has_biomarker,Biomarker,miR-26a-5p,miR-26a-5p是阿尔茨海默病的关键生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,PTGS2,PTGS2是阿尔茨海默病的关键生物标志物
Gene,miR-26a-5p,causes_damage_to,Disease,Alzheimer's disease,miR-26a-5p对阿尔茨海默病模型细胞有损伤作用
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,visual spatial ability impairment,阿尔茨海默病会导致视觉空间能力受损
Gene,miR-26a-5p,is_biomarker_for,Disease,Alzheimer's disease,miR-26a-5p可作为阿尔茨海默病的潜在诊断标志物
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状之一是记忆力丧失
Biomarker,PTGS2,is_associated_with,Disease,Alzheimer's disease,PTGS2与阿尔茨海默病相关
Protein,PTGS2,is_target_of,Gene,miR-26a-5p,PTGS2是miR-26a-5p的靶基因
Gene,PTGS2,inhibits,Gene,miR-26a-5p,PTGS2过表达可以抑制miR-26a-5p的表达
Clinical_Test,RT-qPCR,measures,Biomarker,miR-26a-5p,RT-qPCR用于检测miR-26a-5p的表达水平
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Gene,PTGS2,protects_against,Disease,Alzheimer's disease,PTGS2基因可以保护阿尔茨海默病模型细胞免受损伤
Research_Method,qPCR,measures,Biomarker,PTGS2,qPCR用于检测PTGS2的表达水平
Research_Method,LASSO regression,identifies,Gene,PTGS2,LASSO回归用于筛选阿尔茨海默病的特征基因
Protein,PTGS2,is_expressed_in,Brain_Region,hippocampus,PTGS2在海马体中表达
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,behavior changes,阿尔茨海默病的主要症状包括行为改变
Research_Method,CCK-8,measures,Clinical_Manifestation,cell vitality,CCK-8用于测量细胞活力
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Protein,Aβ 25-35,induces,Disease,Alzheimer's disease,Aβ 25-35诱导阿尔茨海默病模型细胞
Risk_Factor,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的风险因素
Pathological_Change,neurofibrillary tangles,is_feature_of,Disease,Alzheimer's disease,神经纤维缠结是阿尔茨海默病的病理特征
Research_Method,network pharmacology,identifies,Treatment,baicalein,网络药理学用于识别黄芩素作为潜在治疗药物
Research_Method,ROC analysis,evaluates,Biomarker,miR-26a-5p,ROC分析评估miR-26a-5p作为诊断标志物的潜力
