Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
<Protein,amyloid-beta,accumulates_in,Brain_Region,hippocampus,淀粉样蛋白在海马体中异常堆积>
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在阿尔茨海默病中异常堆积
<Protein,IbA1/++,associated_with,Pathological_Change,microglial activation,IbA1/++与小胶质细胞激活相关>
<Brain_Region,dentate gyrus,affected_by,Disease,Alzheimer's disease,阿尔茨海默病导致齿状回区神经元退行性变>
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病的主要症状是认知功能受损
Biomarker,Aβ1-42,increases_in,Disease,Alzheimer's disease,Aβ1-42在阿尔茨海默病中升高
Research_Method,factorial design,optimizes,Treatment,luteolin bilosomes,因子设计用于优化芦丁纳米囊泡的制备
<Protein,GFAP,associated_with,Pathological_Change,astrogliosis,GFAP与星形胶质细胞增生相关>
Treatment,luteolin bilosomes,improves,Clinical_Manifestation,memory,芦丁纳米囊泡改善记忆功能
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
<Protein,MMP9,induces,Pathological_Change,basal lamina breakdown,MMP9诱导基底膜破坏>
Risk_Factor,oxidative stress,contributes_to,Disease,Alzheimer's disease,氧化应激是阿尔茨海默病的风险因素
Clinical_Test,Morris Water Maze,evaluates,Clinical_Manifestation,spatial learning,Morris水迷宫测试评估空间学习能力
Treatment,luteolin bilosomes,improves,Clinical_Manifestation,cognitive function,木犀草素双分子层改善认知功能
<Treatment,luteolin,downregulates,Protein,MMP9,木犀草素下调MMP9表达>
Protein,Tau,accumulates_in,Brain_Region,brain,Tau蛋白在大脑中异常堆积
<Protein,IbA1/++,expressed_in,Brain_Region,hippocampus,IbA1/++在海马体中表达增加>
<Protein,MMP9,associated_with,Disease,Alzheimer's disease,MMP9与阿尔茨海默病的神经炎症和神经退行性变相关>
<Protein,MMP9,expressed_in,Brain_Region,hippocampus,MMP9在海马体中表达升高与认知障碍相关>
<Protein,GFAP,expressed_in,Brain_Region,hippocampus,GFAP在海马体中表达增加>
Research_Method,intranasal delivery,delivers,Treatment,luteolin,鼻内给药是一种递送芦丁的方法
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆丧失
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白β在大脑中异常堆积
Treatment,rivastigmine,treats,Disease,Alzheimer's disease,利斯的明用于治疗阿尔茨海默病
Biomarker,TNF-α,increases_in,Disease,Alzheimer's disease,TNF-α在阿尔茨海默病中升高
Research_Method,ICV-STZ,models,Disease,Alzheimer's disease,ICV-STZ用于模拟阿尔茨海默病
Clinical_Test,Y-Maze Test,evaluates,Clinical_Manifestation,spatial memory,Y迷宫测试评估空间记忆
Treatment,luteolin bilosomes,reduces,Pathological_Change,amyloid-beta aggregation,芦丁纳米囊泡减少淀粉样蛋白β聚集
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Treatment,luteolin bilosomes,enhances,Treatment,luteolin absorption,木犀草素双分子层增强木犀草素的吸收
Treatment,tacrine,treats,Disease,Alzheimer's disease,他克林用于治疗阿尔茨海默病
Disease,Alzheimer's disease,associated_with,Pathological_Change,hyperphosphorylated Tau protein,阿尔茨海默病与过度磷酸化的Tau蛋白相关
Treatment,luteolin bilosomes,exhibits,Biomarker,antioxidant properties,芦丁纳米囊泡具有抗氧化特性
<Treatment,luteolin,reduces,Protein,GFAP,木犀草素减少GFAP表达>
Treatment,luteolin,reduces,Pathological_Change,Aβ1-42 accumulation,木犀草素减少Aβ1-42的积累
Treatment,luteolin,reduces,Pathological_Change,tau hyperphosphorylation,木犀草素减少tau蛋白的过度磷酸化
<Treatment,luteolin,reduces,Protein,amyloid-beta,木犀草素减少淀粉样蛋白表达>
Risk_Factor,STZ,induces,Disease,Alzheimer's disease,STZ诱导阿尔茨海默病的病理特征
