Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,tDCS,improves,Clinical_Manifestation,cognitive function,tDCS改善认知功能
Research_Method,tDCS,improves,Clinical_Manifestation,working memory performance,tDCS改善工作记忆表现
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,working memory impairment,阿尔茨海默病与工作记忆障碍相关
Clinical_Test,event-related potentials,measures,Clinical_Manifestation,working memory processes,事件相关电位测量工作记忆过程
Treatment,anodal tDCS,improves,Clinical_Manifestation,P300 amplitude,阳极经颅直流电刺激改善P300振幅
Disease,Alzheimer's disease,affects,Brain_Region,left dorsolateral prefrontal cortex,阿尔茨海默病影响左背外侧前额叶皮层
Research_Method,tDCS,improves,Clinical_Manifestation,attentional processes,tDCS改善注意力过程
Disease,Alzheimer's disease,affects,Brain_Region,parietal right region,阿尔茨海默病影响右顶叶区
Clinical_Test,d prime index,measures,Clinical_Manifestation,accuracy,d prime指数测量准确性
Research_Method,evoked wavelet transform,assesses,Clinical_Manifestation,cortical oscillatory activity,诱发小波变换评估皮层振荡活动
Clinical_Test,Cohen's d,measures,Research_Method,statistical power,Cohen's d测量统计功效
Research_Method,ANOVA,assesses,Clinical_Manifestation,behavioural performance,方差分析评估行为表现
Research_Method,tDCS,affects,Biomarker,theta power,tDCS影响theta波功率
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,neural hyper-excitability,阿尔茨海默病与神经过度兴奋相关
Clinical_Test,2-back task,assesses,Clinical_Manifestation,working memory,2-back任务评估工作记忆
Clinical_Test,Edinburgh handedness inventory test,assesses,Clinical_Manifestation,handedness,爱丁堡利手问卷评估利手性
Brain_Region,frontal region,associated_with,Clinical_Manifestation,attention allocation,额叶区域与注意力分配相关
Clinical_Test,P300,measures,Clinical_Manifestation,neural activity,P300测量神经活动
Clinical_Test,P300,measures,Clinical_Manifestation,context information update,P300测量上下文信息更新
Treatment,cathodal tDCS,affects,Clinical_Manifestation,P200 amplitude,阴极经颅直流电刺激影响P200振幅
Clinical_Test,informed consent,assesses,Clinical_Manifestation,participant consent,知情同意书评估参与者同意情况
Clinical_Test,beta power,assesses,Clinical_Manifestation,neural activity,beta功率评估神经活动
Research_Method,tDCS,modulates,Biomarker,P200 amplitude,tDCS调节P200振幅
Treatment,tDCS,affects,Clinical_Manifestation,working memory performance,经颅直流电刺激影响工作记忆表现
Research_Method,tDCS,modulates,Biomarker,beta power,tDCS调节beta波功率
Clinical_Test,EEG,records,Clinical_Manifestation,neural activity,脑电图记录神经活动
Clinical_Test,BrainStim,delivers,Treatment,transcranial direct current stimulation,BrainStim设备用于经颅直流电刺激
Disease,Alzheimer's disease,affects,Brain_Region,frontal region,阿尔茨海默病影响额叶区域
Research_Method,tDCS,affects,Biomarker,P300 amplitude,tDCS影响P300振幅
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病与认知衰退相关
Treatment,anodal tDCS,affects,Clinical_Manifestation,P300 amplitude,阳极经颅直流电刺激影响P300振幅
Clinical_Test,electroencephalogram,records,Clinical_Manifestation,neural activity,脑电图记录神经活动
