Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Imaging_Method,dMRI,calculates,Biomarker,diffusion parameter maps,dMRI计算扩散参数图
Treatment,doxycycline,affects,Clinical_Manifestation,functional network strength,多西环素治疗影响功能网络强度
Brain_Region,default mode network,associated_with,Clinical_Manifestation,cognitive function,默认模式网络与认知功能相关
Clinical_Test,functional connectivity,evaluates,Clinical_Manifestation,cognitive function,功能连接性评估用于评估认知功能
Imaging_Method,MRI,monitors,Pathological_Change,cerebral changes,MRI监测大脑变化
Protein,tau,associated_with,Pathological_Change,neurofibrillary tangles,tau蛋白与神经纤维缠结相关
Treatment,doxycycline,suppresses,Protein,tau,doxycycline抑制tau蛋白表达
Clinical_Test,functional connectivity matrices,evaluates,Pathological_Change,functional network changes,功能性连接矩阵评估功能性网络变化
Protein,amyloid beta (Aβ),forms,Pathological_Change,Aβ plaques,Aβ蛋白形成淀粉样斑块
Treatment,doxycycline,improves,Clinical_Manifestation,functional connectivity,多西环素治疗可以改善功能连接性
Clinical_Test,functional connectivity,detects,Clinical_Manifestation,tau expression,功能连接性检测可以反映tau蛋白表达情况
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Protein,tau,aggregates_in,Brain_Region,brain,tau蛋白在大脑中聚集
Protein,tau,associated_with,Pathological_Change,synaptic decay,tau蛋白与突触衰退相关
Protein,tau,associated_with,Pathological_Change,neuronal loss,tau蛋白与神经元丢失相关
Research_Method,Western blot analysis,confirms,Protein,tau,Western blot分析确认tau蛋白表达
Brain_Region,hippocampus,affected_by,Pathological_Change,tau pathology,海马体受tau病理影响
Imaging_Method,rs-fMRI,analyzes,Clinical_Manifestation,functional brain connectivity,rs-fMRI分析功能性脑连接
Clinical_Test,behavioral testing,evaluates,Clinical_Manifestation,cognitive decline,行为测试评估认知衰退
Protein,tau,has_property,Biomarker,toxic effect,tau蛋白具有毒性效应
Protein,tau,leads_to,Pathological_Change,synapse decay,tau蛋白导致突触衰退
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Brain_Region,fimbria-fornix complex,connected_with,Brain_Region,cortical nodes,穹窿-穹窿复合体与皮层节点有连接
Protein,tau,associated_with,Clinical_Manifestation,cognitive decline,tau蛋白与认知衰退相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid beta (Aβ) protein,Aβ蛋白的异常积累是阿尔茨海默病的生物标志物
Protein,tau,affects,Clinical_Manifestation,memory decline,tau蛋白影响记忆衰退
Clinical_Test,fiber tracking,detects,Pathological_Change,structural connectivity,纤维追踪可以检测到结构连接性变化
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau protein,阿尔茨海默病的生物标志物是tau蛋白
Treatment,doxycycline,reduces,Protein,tau,doxycycline减少tau蛋白表达
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Treatment,doxycycline,affects,Pathological_Change,functional connectivity,多西环素治疗影响功能性连接
Protein,tau,affects,Clinical_Manifestation,functional connectivity,tau蛋白影响功能连接性
Protein,tau,reverses,Clinical_Manifestation,functional connectivity,tau蛋白逆转功能性连接
Research_Method,functional MRI,detects,Pathological_Change,functional neuronal network reduction,功能性核磁共振检测到功能性神经元网络的减少
Brain_Region,motor cortex,connected_with,Brain_Region,thalamus,运动皮层与丘脑有连接
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,MRI检测脑萎缩
Research_Method,mouse models,investigates,Pathological_Change,synaptic neuronal pulse facilitation,小鼠模型用于研究突触神经元脉冲促进
Imaging_Method,dMRI,monitors,Pathological_Change,neurological abnormalities,dMRI监测神经异常
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory deficits,阿尔茨海默病的主要症状包括记忆缺陷
Protein,tau,forms,Pathological_Change,tau tangles,tau蛋白形成神经纤维缠结
Imaging_Method,MRI,generates,Research_Method,structural and functional connectivity,MRI生成结构和功能连接数据
Protein,tau,associated_with,Pathological_Change,paired helical filaments,tau蛋白与配对螺旋丝相关
Research_Method,transgenic mouse models,studies,Disease,Alzheimer's disease,转基因小鼠模型用于研究阿尔茨海默病
Treatment,doxycycline,reduces,Protein,tau,多西环素治疗可以减少tau蛋白的表达
Brain_Region,hippocampus,associated_with,Clinical_Manifestation,memory formation,海马体与记忆形成相关
Brain_Region,thalamus,associated_with,Clinical_Manifestation,sensorimotor processing,丘脑与感觉运动处理相关
Protein,tau,affects,Clinical_Manifestation,cognitive impairment,tau蛋白影响认知障碍
Imaging_Method,rs-fMRI,correlates,Clinical_Manifestation,blood-oxygen-level-dependent,rs-fMRI与血氧水平依赖相关
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Research_Method,functional MRI,validates,Biomarker,increased soluble tau,功能性核磁共振验证了可溶性tau的增加
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau aggregates,tau聚集是阿尔茨海默病的标志性生物标志物
