Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Stage,Braak stage,associated_with,Gene_Expression,senescence-associated genes,Braak分期与衰老相关基因的表达相关
Clinical_Stage,Braak V/VI,indicates,Disease,Alzheimer's disease,Braak V/VI阶段表明阿尔茨海默病
Disease,Alzheimer's disease,associated_with,Pathological_Change,tau neurofibrillary tangles,阿尔茨海默病与tau神经纤维缠结的病理变化相关
<Protein,MAdCAM-1,upregulated_in,Brain_Region,prefrontal cortex microvessels,MAdCAM-1在前额叶皮层微血管中上调>
Gene,TIE1,upregulated_in,Disease,Alzheimer's disease,TIE1基因在阿尔茨海默病中上调
Gene,CXCL8,upregulated_in,Disease,Alzheimer's disease,CXCL8基因在阿尔茨海默病中上调
<Protein,PAI-1,upregulated_in,Brain_Region,prefrontal cortex microvessels,PAI-1在前额叶皮层微血管中上调>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,tau pathology,阿尔茨海默病与tau病理变化相关>
Protein,ICAM-2,expressed_in,Biomarker,plasma,ICAM-2蛋白质在血浆中表达
Protein,PAI-1,expressed_in,Biomarker,plasma,PAI-1蛋白质在血浆中表达
Research_Method,plasma proteomics,measures,Protein_Expression,protein expression,血浆蛋白质组学用于测量蛋白质表达
Clinical_Test,NIA-AA guidelines,assesses,Disease,Alzheimer's disease,NIA-AA指南用于评估阿尔茨海默病
Disease,Alzheimer's disease,affects,Brain_Region,dorsolateral prefrontal cortex,阿尔茨海默病影响背外侧前额叶皮层
Clinical_Stage,Braak stage,associated_with,Gene_Expression,cell adhesion genes,Braak分期与细胞粘附基因的表达相关
<Pathological_Change,tau pathology,interacts_with,Pathological_Change,cerebrovascular pathology,tau病理与脑血管病理相互作用>
Clinical_Stage,Braak 0/I/II,indicates,Control,control subjects,Braak 0/I/II阶段表明对照组
Protein,amyloid-beta,cleared_by,Protein,LRP1,LRP1参与淀粉样蛋白的清除
Clinical_Test,Braak NFT score,assesses,Disease,Alzheimer's disease,Braak NFT评分用于评估阿尔茨海默病
<Protein,CXCL8,upregulated_in,Brain_Region,prefrontal cortex microvessels,CXCL8在前额叶皮层微血管中上调>
Protein,SELE,expressed_in,Biomarker,plasma,SELE蛋白质在血浆中表达
Gene,CXCL2,upregulated_in,Disease,Alzheimer's disease,CXCL2基因在阿尔茨海默病中上调
Protein,NOS3,associated_with,Biomarker,plasma NPX,NOS3蛋白质与血浆NPX水平相关
Gene,ITGAM,is_marker_of,Cell_Type,microglia,ITGAM是微胶质细胞的标志物
Gene,ICAM-2,upregulated_in,Disease,Alzheimer's disease,ICAM-2基因在阿尔茨海默病中上调
Protein,amyloid-beta,forms,Pathological_Change,amyloid-beta plaques,淀粉样蛋白形成淀粉样蛋白斑块
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结
Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid-beta plaques,阿尔茨海默病与淀粉样蛋白斑块的病理变化相关
Disease,Alzheimer's disease,affects,Brain_Region,prefrontal cortex,阿尔茨海默病影响前额叶皮层的微血管
Gene,LRP1,binds,Protein,APOE,LRP1基因编码的蛋白质与APOE结合
Pathological_Change,tau pathology,leads_to,Pathological_Change,vascular senescence,tau病理导致血管衰老
Gene,PLAT,encodes,Protein,tPA,PLAT基因编码tPA蛋白质
Gene,PLAU,encodes,Protein,uPA,PLAU基因编码uPA蛋白质
Gene,SERPINE1,upregulated_in,Disease,Alzheimer's disease,SERPINE1基因在阿尔茨海默病中上调
Research_Method,RT-qPCR,measures,Gene_Expression,gene expression,RT-qPCR用于测量基因表达
<Protein,TIE1,upregulated_in,Brain_Region,prefrontal cortex microvessels,TIE1在前额叶皮层微血管中上调>
Gene,NOS3,expressed_in,Brain_Region,prefrontal cortex,NOS3基因在前额叶皮层的微血管中表达
<Protein,NOS3,associated_with,Protein,postmortem cortical microvessel gene expression,NOS3与死后皮层微血管基因表达相关>
Risk_Factor,vascular dysfunction,contributes_to,Disease,Alzheimer's disease,血管功能障碍是阿尔茨海默病的风险因素
<Disease,Alzheimer's disease,associated_with,Pathological_Change,impaired cerebral blood flow,阿尔茨海默病与脑血流受损相关>
<Disease,Alzheimer's disease,associated_with,Pathological_Change,endothelial senescence,阿尔茨海默病与内皮细胞衰老相关>
Gene,CXCL1,upregulated_in,Disease,Alzheimer's disease,CXCL1基因在阿尔茨海默病中上调
Protein,CXCL1,expressed_in,Biomarker,plasma,CXCL1蛋白质在血浆中表达
<Disease,Alzheimer's disease,affects,Brain_Region,prefrontal cortex,阿尔茨海默病影响前额叶皮层的微血管>
<Clinical_Test,tau-PET,detects,Pathological_Change,tau accumulation,tau-PET用于检测tau积累>
Gene,ALDH1L1,is_marker_of,Cell_Type,astrocytes,ALDH1L1是星形胶质细胞的标志物
Protein,IL8,expressed_in,Biomarker,plasma,IL8蛋白质在血浆中表达
Protein,TIE1,expressed_in,Biomarker,plasma,TIE1蛋白质在血浆中表达
Pathological_Change,vascular senescence,associated_with,Pathological_Change,BBB disruption,血管衰老与血脑屏障破坏相关
