Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,sinapic acid,improves,Clinical_Manifestation,cognitive impairment,芥子酸改善认知障碍
Research_Method,ELISA,measures,Biomarker,IL-1β,ELISA用于测量IL-1β水平
Treatment,sinapic acid,treats,Disease,Alzheimer's disease,芥子酸具有治疗阿尔茨海默病的潜力
Disease,Alzheimer's disease,associated_with,Pathological_Change,microglial activation,阿尔茨海默病与小胶质细胞激活相关
Pathological_Change,neuronal loss,reduced_by,Treatment,sinapic acid,芥子酸能够减少海马体CA1区的神经元损失
Disease,Alzheimer's disease,associated_with,Pathological_Change,mitochondrial dysfunction,阿尔茨海默病与线粒体功能障碍相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,associated_with,Pathological_Change,calcium dysregulation,阿尔茨海默病与钙稳态失调相关
Research_Method,ELISA,measures,Biomarker,TNF-α,ELISA用于测量TNF-α水平
Disease,Alzheimer's disease,associated_with,Pathological_Change,protein oxidation,阿尔茨海默病与蛋白质氧化相关
Biomarker,TNF-α,affected_by,Treatment,sinapic acid,芥子酸能够降低大脑皮层和海马体中的TNF-α水平
Protein,ChAT,up-regulated_by,Treatment,sinapic acid,芥子酸通过上调胆碱乙酰转移酶表达来改善认知功能
Treatment,sinapic acid,reduces,Pathological_Change,neuronal loss,芥子酸减少神经元丢失
Disease,Alzheimer's disease,associated_with,Pathological_Change,mitochondrial DNA mutation,阿尔茨海默病与线粒体DNA突变相关
Biomarker,GSH,affected_by,Treatment,sinapic acid,芥子酸能够提高大脑皮层和海马体中的GSH水平
Disease,Alzheimer's disease,associated_with,Pathological_Change,ChAT depletion,阿尔茨海默病与胆碱乙酰转移酶耗竭相关
Clinical_Test,passive avoidance test,evaluates,Clinical_Manifestation,memory retention,被动回避测试用于评估记忆保持
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病的主要症状之一是认知障碍
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Disease,Alzheimer's disease,associated_with,Pathological_Change,acetylcholine depletion,阿尔茨海默病与乙酰胆碱耗竭相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,ATPase dysregulation,阿尔茨海默病与ATP酶失调相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,lipid peroxidation,阿尔茨海默病与脂质过氧化相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,reactive oxygen species production,阿尔茨海默病与活性氧产生相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,oxidative stress,阿尔茨海默病与氧化应激相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,calcium homeostasis dysregulation,阿尔茨海默病与钙稳态失调相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,cholinergic dysfunction,阿尔茨海默病与胆碱能功能障碍相关
