Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,linked_to,Pathological_Change,neurofibrillary tangles,阿尔茨海默病与神经纤维缠结有关
Protein,ADAM10,cleaves,Protein,Notch receptor,ADAM10蛋白切割Notch受体
Pathological_Change,cerebrovascular lesions,observed_in,Disease,Alzheimer's disease,脑血管病变在阿尔茨海默病中被观察到
Research_Method,autopsy studies,reveals,Pathological_Change,cerebrovascular lesions,尸检研究揭示脑血管病变
Disease,cerebrovascular disease,linked_to,Disease,Alzheimer's disease,脑血管疾病与阿尔茨海默病相关
Gene,NOTCH2,associated_with,Disease,Alzheimer's disease,NOTCH2基因与阿尔茨海默病相关
Disease,Alzheimer's disease,linked_to,Pathological_Change,pericyte loss,阿尔茨海默病与周细胞丢失有关
Pathway,Notch signaling,leads_to,Pathological_Change,p-tau deposition,Notch信号通路异常导致p-tau沉积
Protein,Notch-1,interacts_with,Protein,Wnt/β-catenin,Notch-1蛋白与Wnt/β-catenin信号通路相互作用
Protein,Notch-1,interacts_with,Protein,presenilin-1,Notch-1蛋白与presenilin-1蛋白相互作用
Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid-β-containing plaques,阿尔茨海默病与淀粉样蛋白斑块相关
Protein,Aβ,accumulates_in,Brain_Region,brain,Aβ蛋白在大脑中积累
Disease,Alzheimer's disease,linked_to,Pathological_Change,blood-brain barrier permeability,阿尔茨海默病与血脑屏障通透性增加有关
Disease,Alzheimer's disease,linked_to,Pathological_Change,astrocytic end-feet separation,阿尔茨海默病与星形胶质细胞终足分离有关
Pathway,Notch signaling,associated_with,Disease,Alzheimer's disease,Notch信号通路与阿尔茨海默病相关
Gene,PSEN2,linked_to,Disease,Alzheimer's disease,PSEN2基因与阿尔茨海默病相关
Protein,APP,processed_by,Protein,γ-secretase,APP蛋白通过γ-分泌酶进行加工
Disease,Alzheimer's disease,linked_to,Pathological_Change,blood-brain barrier breakdown,阿尔茨海默病与血脑屏障破坏有关
Research_Method,neuroimaging,reveals,Pathological_Change,cerebrovascular lesions,神经影像学揭示脑血管病变
Gene,NOTCH2,interacts_with,Gene,NOTCH3,NOTCH2与NOTCH3基因共同作用促进血管平滑肌发育
Disease,Alzheimer's disease,associated_with,Pathological_Change,tau-containing neurofibrillary tangles,阿尔茨海默病与tau蛋白神经纤维缠结相关
Disease,CADASIL,linked_to,Disease,vascular dementia,CADASIL与血管性痴呆相关
Disease,Alzheimer's disease,linked_to,Protein,presenilin,阿尔茨海默病与presenilin蛋白有关
Gene,NOTCH3,regulates,Pathological_Change,vascular smooth muscle development,NOTCH3基因调控血管平滑肌发育
Gene,APP,linked_to,Disease,Alzheimer's disease,APP基因与阿尔茨海默病相关
Imaging_Method,MRI,detects,Pathological_Change,ischemic infarcts,MRI检测到CADASIL患者的缺血性梗死
Protein,Notch-3,cleaved_by,Protein,γ-secretase,Notch-3蛋白通过γ-分泌酶进行切割
Risk_Factor,high-fat diet,reduces,Protein,Notch-1,高脂饮食减少Notch-1蛋白
Disease,CADASIL,exhibits,Biomarker,lower Aβ42,CADASIL患者脑脊液中Aβ42水平较低
Pathway,Notch signaling,affects,Pathological_Change,homeostasis,Notch信号通路影响血管稳态
Cell,endothelial progenitor cells,associated_with,Clinical_Manifestation,cognitive impairment,内皮祖细胞减少与认知功能障碍相关
Protein,Notch-1,overexpressed_in,Brain_Region,hippocampus,Notch-1蛋白在阿尔茨海默病患者的海马体中过度表达
Gene,NOTCH3,linked_to,Disease,vascular dementia,NOTCH3基因与血管性痴呆相关
