Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,functional connectivity adaptation,analyzes,Pathological_Change,tau accumulation,功能连接适应分析tau蛋白的积累
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive dysfunction,认知功能障碍是阿尔茨海默病的症状
Research_Method,functional connectivity vulnerability,analyzes,Pathological_Change,tau accumulation,功能连接
Disease,Alzheimer's disease,has_research_method,Research_Method,structural MRI,结构磁共振是研究阿尔茨海默病的方法之一
Research_Method,group-average analysis,analyzes,Pathological_Change,tau accumulation,群体平均分析tau蛋白的积累
Research_Method,graph-theory,analyzes,Pathological_Change,functional connectivity,图论分析功能连接的变化
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Research_Method,autocorrelation test,analyzes,Pathological_Change,functional connectivity,自相关测试分析功能连接的变化
Research_Method,functional connectivity compensation,analyzes,Pathological_Change,tau accumulation,功能连接补偿分析tau蛋白的积累
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE4 gene,APOE4基因是阿尔茨海默病的风险因素
Research_Method,functional connectivity evolution,analyzes,Pathological_Change,tau accumulation,功能连接演化分析tau蛋白的积累
Research_Method,functional connectivity window,analyzes,Pathological_Change,tau accumulation,功能连接窗口分析tau蛋白的积累
Disease,Alzheimer's disease,affects,Brain_Region,default mode network,阿尔茨海默病影响默认模式网络
Disease,Alzheimer's disease,has_research_method,Research_Method,Aβ-PET,淀粉样蛋白PET是研究阿尔茨海默病的方法之一
Research_Method,functional connectivity matrix,analyzes,Pathological_Change,functional connectivity,功能连接矩阵分析功能连接的变化
Research_Method,functional connectivity seeding,analyzes,Pathological_Change,tau accumulation,功能连接种子分析tau蛋白的积累
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,logopenic progressive aphasia,语言障碍型进行性失语是阿尔茨海默病的一种临床分期
Research_Method,within-subject correlation,analyzes,Pathological_Change,tau accumulation,个体内相关性分析tau蛋白的积累
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Disease,Alzheimer's disease,has_research_method,Research_Method,longitudinal tau-PET,纵向tau-PET是研究阿尔茨海默病的方法之一
Clinical_Test,VOSP,evaluates,Clinical_Manifestation,visual perception,视觉对象和空间感知测试评估视觉感知能力
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Research_Method,trophic failure hypothesis,analyzes,Pathological_Change,tau accumulation,营养失败假说分析tau蛋白的积累
Research_Method,fMRI,measures,Brain_Region,functional connectivity,功能性磁共振成像用于测量脑区功能连接
Pathological_Change,brain atrophy,associated_with,Disease,Alzheimer's disease,脑萎缩与阿尔茨海默病相关
Risk_Factor,genetic predisposition,increases_risk_of,Disease,Alzheimer's disease,遗传倾向是阿尔茨海默病的风险因素
Protein,amyloid-beta,induces,Pathological_Change,neuronal hyperactivity,淀粉样蛋白诱导神经元过度活跃
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,atypical Alzheimer's disease,非典型阿尔茨海默病是阿尔茨海默病的一种临床分期
Research_Method,functional connectivity interaction,analyzes,Pathological_Change,tau accumulation,功能连接交互分析tau蛋白的积累
Research_Method,functional connectivity saturation,analyzes,Pathological_Change,tau accumulation,功能连接饱和分析tau蛋白的积累
Imaging_Method,PET,detects,Pathological_Change,amyloid-beta deposition,PET可以检测到淀粉样蛋白沉积
Research_Method,functional connectivity propagation,analyzes,Pathological_Change,tau accumulation,功能连接传播分析tau蛋白的积累
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Imaging_Method,PET,detects,Biomarker,tau,PET扫描用于检测tau生物标志物
Brain_Region,limbic lobe,affected_by,Disease,Alzheimer's disease,阿尔茨海默病影响边缘叶功能连接
Imaging_Method,PET,detects,Biomarker,Aβ,PET扫描用于检测Aβ生物标志物
Clinical_Test,BDAE,evaluates,Clinical_Manifestation,language repetition,波士顿诊断性失语症检查评估语言重复能力
Research_Method,mixed-effect model,analyzes,Pathological_Change,tau accumulation,混合效应模型分析tau蛋白的积累
Research_Method,ROI-based analysis,analyzes,Pathological_Change,tau accumulation,基于感兴趣区域的分析方法分析tau蛋白的积累
Research_Method,functional epicenter analysis,analyzes,Pathological_Change,tau accumulation,功能中心分析tau蛋白的积累
Research_Method,graph-theoretical analysis,analyzes,Brain_Region,functional connectivity,图论分析用于研究脑区功能连接
Clinical_Test,BNT,evaluates,Clinical_Manifestation,language function,波士顿命名测试评估语言功能
Disease,Alzheimer's disease,has_research_method,Research_Method,resting-state fMRI,静息态功能磁共振是研究阿尔茨海默病的方法之一
Research_Method,functional connectivity vulnerability,analyzes,Pathological_Change,tau accumulation,功能连接脆弱性分析tau蛋白的积累
Pathological_Change,tau accumulation,associated_with,Disease,Alzheimer's disease,tau蛋白积累与阿尔茨海默病相关
Disease,Alzheimer's disease,affects,Brain_Region,language network,阿尔茨海默病影响语言网络
Disease,Alzheimer's disease,has_subtype,Disease,LPA,阿尔茨海默病有LPA这一亚型
Research_Method,functional connectivity uniformity,analyzes,Pathological_Change,tau accumulation,功能连接均匀性分析tau蛋白的积累
Research_Method,functional connectivity distance,analyzes,Pathological_Change,tau accumulation,功能连接距离分析tau蛋白的积累
Research_Method,small-world graph analysis,analyzes,Pathological_Change,functional connectivity,小世界图分析功能连接的变化
Research_Method,PET,measures,Biomarker,tau,PET用于测量tau生物标志物
Clinical_Stage,advanced stage,associated_with,Disease,Alzheimer's disease,晚期阶段与阿尔茨海默病相关
Research_Method,functional connectivity resilience,analyzes,Pathological_Change,tau accumulation,功能连接韧性分析tau蛋白的积累
Biomarker,tau,accumulates_in,Brain_Region,brain,tau在大脑中异常堆积
Research_Method,functional connectivity variability,analyzes,Pathological_Change,tau accumulation,功能连接变异性分析tau蛋白的积累
Brain_Region,temporal lobe,affected_by,Disease,Alzheimer's disease,阿尔茨海默病影响颞叶功能连接
Biomarker,Aβ,accumulates_in,Brain_Region,brain,Aβ在大脑中异常堆积
Research_Method,functional connectivity disruption,analyzes,Pathological_Change,tau accumulation,功能连接破坏分析tau蛋白的积累
Research_Method,cascading network failure hypothesis,analyzes,Pathological_Change,tau accumulation,级联网络失败假说分析tau蛋白的积累
Research_Method,resting-state fMRI,analyzes,Pathological_Change,functional connectivity,静息态功能磁共振分析功能连接的变化
Research_Method,functional hubness hypothesis,analyzes,Pathological_Change,amyloid-beta accumulation,功能中心性假说分析淀粉样蛋白的积累
Disease,Alzheimer's disease,has_research_method,Research_Method,graph-theoretical analysis,图论分析是研究阿尔茨海默病的方法之一
Research_Method,functional connectivity duration,analyzes,Pathological_Change,tau accumulation,功能连接持续时间分析tau蛋白的积累
Clinical_Test,MoCA,evaluates,Clinical_Manifestation,cognitive function,蒙特利尔认知评估用于评估认知功能
Disease,Alzheimer's disease,affects,Brain_Region,higher visual network,阿尔茨海默病影响高级视觉网络
Gene,APOE,increases_risk_of,Disease,Alzheimer's disease,APOE基因是阿尔茨海默病的风险因素
