Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,DNA methylation variability,affects,Disease,Alzheimer's disease,DNA甲基化不稳定性影响阿尔茨海默病
Research_Method,statistical analysis,identifies,Gene,MYC,统计分析识别MYC基因
Research_Method,GWAS,identifies,Gene,risk loci,全基因组关联研究识别风险基因位点
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄增加阿尔茨海默病的风险
Clinical_Test,CDR,evaluates,Clinical_Stage,disease severity,临床痴呆评定量表评估疾病严重程度
Research_Method,DNA methylation variability,associated_with,Biomarker,amyloid-β,DNA甲基化不稳定性与淀粉样蛋白相关
Research_Method,statistical analysis,identifies,Gene,TUBGCP3,统计分析识别TUBGCP3基因
Gene,HOXA3,associated_with,Disease,Alzheimer's disease,HOXA3基因与阿尔茨海默病相关
Risk_Factor,gender,affects,Disease,Alzheimer's disease,性别影响阿尔茨海默病的风险
Research_Method,RNA-seq,validates,Gene,expression,RNA-seq用于验证基因表达
Research_Method,pathway enrichment analysis,identifies,Biological_Process,neuronal postsynaptic density,通路富集分析识别神经元突触后密度相关生物过程
Research_Method,statistical analysis,identifies,Gene,HOXA3,统计分析识别HOXA3基因
Biomarker,tangles,associated_with,Protein,FAF1,神经纤维缠结与FAF1基因相关
Research_Method,statistical analysis,identifies,Biomarker,tangles,统计分析识别神经纤维缠结
Research_Method,EWAS,identifies,Biomarker,DMPs,表观基因组关联研究识别差异甲基化位点
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-β,阿尔茨海默病的生物标志物之一是淀粉样蛋白
Research_Method,statistical analysis,identifies,Gene,expression,统计分析识别基因表达
Research_Method,functional annotation,annotates,Biomarker,DNA methylation,功能注释用于注释DNA甲基化生物标志物
Protein,TUBGCP3,expressed_in,Brain_Region,multiple brain regions,TUBGCP3基因在多个脑区表达
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查评估认知功能
Research_Method,statistical analysis,identifies,Clinical_Manifestation,memory loss,统计分析识别记忆力丧失
Research_Method,functional enrichment analysis,analyzes,Biomarker,DNA methylation,功能富集分析用于分析DNA甲基化生物标志物
Research_Method,statistical analysis,identifies,Gene,LRP,统计分析识别
Research_Method,pathway enrichment analysis,identifies,Biological_Process,calcium ion transmembrane transport,通路富集分析识别钙离子跨膜转运相关生物过程
Research_Method,statistical analysis,identifies,Pathological_Change,neuropathology,统计分析识别神经病理学变化
Research_Method,DNA methylation data pre-processing,preprocesses,Biomarker,DNA methylation,DNA甲基化数据预处理用于处理DNA甲基化生物标志物
Research_Method,statistical analysis,identifies,Risk_Factor,age,统计分析识别年龄风险因素
Protein,LRPAP1,interacts_with,Protein,LRP,LRPAP1与低密度脂蛋白受体相关蛋白相互作用
Pathological_Change,amyloid plaques,associated_with,Biomarker,amyloid-β,淀粉样斑块与淀粉样蛋白β相关
Disease,Alzheimer's disease,affects,Brain_Region,prefrontal cortex,阿尔茨海默病影响前额叶皮层
Research_Method,statistical analysis,identifies,Protein,MYC,统计分析识别MYC蛋白
Disease,Alzheimer's disease,associated_with,Biomarker,amyloid-β,阿尔茨海默病与淀粉样蛋白β负荷相关
Research_Method,statistical analysis,identifies,Clinical_Manifestation,cognitive decline,统计分析识别认知功能下降
Research_Method,statistical analysis,identifies,Protein,TUBGCP3,统计分析识别TUBGCP3蛋白
Protein,MYC,associated_with,Pathological_Change,neurodegeneration,MYC基因与神经退行性变相关
Research_Method,statistical analysis,identifies,Risk_Factor,gender,统计分析识别性别风险因素
Research_Method,functional annotation analysis,identifies,Gene,expression,功能注释分析识别基因表达
Gene,nearest annotated gene,associated_with,Biomarker,amyloid-β,最近注释的基因与淀粉样蛋白β相关
Research_Method,Weighted Gene Correlation Network Analysis,analyzes,Biomarker,amyloid-β,加权基因共表达网络分析用于分析淀粉样蛋白
Research_Method,pathway enrichment analysis,identifies,Biological_Process,neuron differentiation,通路富集分析识别神经元分化相关生物过程
Disease,Alzheimer's disease,associated_with,Pathological_Change,tangles,阿尔茨海默病与神经纤维缠结相关
Treatment,memantine,treats,Disease,Alzheimer's disease,美金刚用于治疗阿尔茨海默病
Research_Method,statistical analysis,identifies,Gene,NGFR,统计分析识别NGFR基因
Research_Method,differential variability analysis,identifies,Biomarker,VMPs,差异变异性分析识别可变甲基化位点
Clinical_Test,Braak score,measures,Pathological_Change,tangles,Braak评分用于量化神经纤维缠结
Clinical_Stage,dementia,is,Disease,Alzheimer's disease,痴呆是阿尔茨海默病的晚期阶段
