Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Brain_Region,medial temporal lobe,is_affected_by,Pathological_Change,tau accumulation,内侧颞叶区域受 tau 蛋白堆积的影响
Brain_Region,temporo-parietal regions,affected_by,Pathological_Change,tau deposition,颞顶叶区域受tau沉积影响
Clinical_Manifestation,memory loss,is_associated_with,Brain_Region,medial temporal lobe,记忆力丧失与内侧颞叶区域相关
Brain_Region,hippocampus,is_affected_by,Pathological_Change,tau accumulation,海马体区域受 tau 蛋白堆积的影响
Imaging_Method,[11C]PiB PET,measures,Biomarker,Aβ deposition,[11C]PiB PET用于测量Aβ沉积
Protein,tau,localizes_in,Brain_Region,axons,tau蛋白主要定位于轴突
Pathological_Change,oxidative stress,contributes_to,Pathological_Change,tau phosphorylation,氧化应激促进tau磷酸化
Pathological_Change,tau accumulation,leads_to,Pathological_Change,neurodegeneration,tau 堆积导致神经退行性变
Pathological_Change,mitochondrial dysfunction,leads_to,Pathological_Change,neuronal degeneration,线粒体功能障碍导致神经元变性
Biomarker,[ 11 C]PBB3 BP ND,correlates_with,Clinical_Manifestation,cognitive decline,[ 11 C]PBB3 BP ND 与认知功能下降相关
Brain_Region,medial temporal area,affected_by,Pathological_Change,mitochondrial dysfunction,内侧颞叶区域受线粒体功能障碍影响
Imaging_Method,PET,detects,Biomarker,amyloid deposition,PET成像用于检测淀粉样蛋白沉积
Brain_Region,Braak stage I-II ROI,associated_with,Clinical_Stage,early AD,Braak I-II区域与早期阿尔茨海默病相关
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,global cognitive function,简易精神状态检查用于评估整体认知功能
Biomarker,mitochondrial complex I,associated_with,Pathological_Change,tau load,线粒体复合物I与tau负荷相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,senile plaques,阿尔茨海默病的神经病理学特征包括老年斑
Clinical_Manifestation,executive dysfunction,is_associated_with,Brain_Region,limbic area,执行功能障碍与边缘系统区域相关
Protein,amyloid-beta,triggers,Pathological_Change,tau pathology,淀粉样蛋白触发tau病理
Protein,amyloid-beta,affects,Pathological_Change,mitochondrial bioenergetics,淀粉样蛋白影响线粒体生物能量学
Clinical_Stage,Braak stage I-II,is_associated_with,Pathological_Change,early tau accumulation,Braak I-II 期与早期 tau 堆积相关
Disease,Alzheimer's disease,affects,Brain_Region,transentorhinal region,阿尔茨海默病影响经内嗅区和内嗅区
Protein,tau,associated_with,Pathological_Change,mitochondrial dysfunction,tau病理与线粒体功能障碍相关
Biomarker,[ 18 F]BCPP-EF SUVR,correlates_with,Clinical_Manifestation,memory decline,[ 18 F]BCPP-EF SUVR 与记忆力下降相关
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,MRI用于检测脑萎缩
Brain_Region,basal ganglia,is_affected_by,Pathological_Change,mitochondrial dysfunction,基底节区域受线粒体功能障碍的影响
Clinical_Test,FAB,evaluates,Clinical_Manifestation,frontal lobe function,额叶评估电池用于评估额叶功能
Clinical_Stage,Braak stage III-IV,is_associated_with,Pathological_Change,advanced tau accumulation,Braak III-IV 期与晚期 tau 堆积相关
Biomarker,tau,deposits_in,Brain_Region,transentorhinal region,tau蛋白在经内嗅区沉积
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病
Brain_Region,Braak stage III-IV ROI,associated_with,Clinical_Stage,moderate AD,Braak III-IV区域与中度阿尔茨海默病相关
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal region,阿尔茨海默病影响内嗅区
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Research_Method,voxel-based analysis,detects,Pathological_Change,brain atrophy,基于体素的分析方法用于检测脑萎缩
Research_Method,PET,investigates,Pathological_Change,mitochondrial dysfunction,PET用于研究线粒体功能障碍
Biomarker,tau,deposits_in,Brain_Region,entorhinal region,tau蛋白在内嗅区沉积
Imaging_Method,[11C]PBB3 PET,measures,Biomarker,tau deposition,[11C]PBB3 PET用于测量tau蛋白沉积
Clinical_Test,WMSR-LM,evaluates,Clinical_Manifestation,memory function,韦氏记忆量表修订版逻辑记忆测试用于评估记忆功能
Research_Method,linear regression analysis,analyzes,Biomarker,Aβ deposition,线性回归分析用于分析Aβ沉积
Imaging_Method,MRI,excludes,Pathological_Change,cerebrospinal fluid space,MRI用于排除脑脊液空间的数据
Pathological_Change,tau aggregation,exacerbates,Pathological_Change,mitochondrial dysfunction,tau 蛋白堆积加剧线粒体功能障碍
Pathological_Change,neuroinflammation,exacerbates,Pathological_Change,tau aggregation,神经炎症加剧 tau 蛋白的堆积
Brain_Region,Braak stage V-VI ROI,associated_with,Clinical_Stage,severe AD,Braak V-VI区域与重度阿尔茨海默病相关
Clinical_Stage,mild AD,has_symptom,Clinical_Manifestation,cognitive decline,轻度阿尔茨海默病伴有认知功能下降
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Imaging_Method,[18F]BCPP-EF PET,measures,Biomarker,MC-I availability,[18F]BCPP-EF PET用于测量MC-I可用性
Risk_Factor,mitochondrial dysfunction,contributes_to,Disease,Alzheimer's disease,线粒体功能障碍是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,affects,Brain_Region,medial temporal lobe,阿尔茨海默病影响内侧颞叶区域
Protein,amyloid-beta,aggregates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常聚集
Brain_Region,entorhinal cortex,is_affected_by,Pathological_Change,tau accumulation,内嗅皮层区域受 tau 蛋白堆积的影响
Research_Method,Pearson's correlation analysis,analyzes,Biomarker,mitochondrial activity,皮尔逊相关分析用于分析线粒体活性
Imaging_Method,PET,detects,Pathological_Change,tau pathology,PET 成像用于检测 tau 病理
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的神经病理学特征包括神经原纤维缠结
Pathological_Change,mitochondrial dysfunction,leads_to,Pathological_Change,neuroinflammation,线粒体功能障碍导致神经炎症
Clinical_Test,WMSR-LM,evaluates,Clinical_Manifestation,logical memory function,WMSR-LM 用于评估逻辑记忆功能
Imaging_Method,PET,detects,Biomarker,tau deposition,PET成像用于检测tau蛋白沉积
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,mitochondrial dysfunction,线粒体功能障碍是阿尔茨海默病的风险因素
Protein,tau,accumulates_in,Brain_Region,medial temporal lobe,tau蛋白在内侧颞叶区域异常堆积
Biomarker,[ 11 C]PBB3 BP ND,indicates,Pathological_Change,tau pathology,[ 11 C]PBB3 BP ND 是 tau 病理的生物标志物
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory decline,阿尔茨海默病导致记忆力下降
Biomarker,[ 18 F]BCPP-EF SUVR,indicates,Pathological_Change,mitochondrial dysfunction,[ 18 F]BCPP-EF SUVR 是线粒体功能障碍的生物标志物
Clinical_Test,WMSR-LM,evaluates,Clinical_Manifestation,episodic memory,韦氏记忆量表修订版逻辑记忆II用于评估情景记忆
Research_Method,linear regression analysis,analyzes,Biomarker,tau deposition,线性回归分析用于分析tau蛋白沉积
Brain_Region,thalamus,is_affected_by,Pathological_Change,mitochondrial dysfunction,丘脑区域受线粒体功能障碍的影响
