Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,associated_with,Pathological_Change,tau pathology,阿尔茨海默病与tau病理改变相关
Protein,amyloid,associated_with,Pathological_Change,CERAD score,淀粉样蛋白与CERAD评分的淀粉样病理变化相关
Research_Method,fluorescence-activated nuclei sorting,analyzes,Biomarker,DNA methylation,荧光激活核分选分析DNA甲基化
Cell_Type,oligodendrocytes,exhibits,Biomarker,DNA methylation differences,少突胶质细胞表现出DNA甲基化差异
Clinical_Test,linear regression,analyzes,Pathological_Change,AD neuropathology,线性回归模型用于分析阿尔茨海默病神经病理变化
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Protein,TDP-43,associated_with,Disease,Alzheimer's disease,TDP-43蛋白与阿尔茨海默病相关
Brain_Region,OCC,not_associated_with,Pathological_Change,tau pathology,OCC脑区与tau病理变化无显著关联
Clinical_Test,Thal phase,quantifies,Pathological_Change,amyloid pathology,Thal分期用于量化淀粉样病理
Gene,TNFRSF1A,associated_with,Pathological_Change,amyloid pathology,TNFRSF1A基因与淀粉样病理变化相关
Research_Method,DNA methylation profiling,identifies,Biomarker,differentially methylated positions,DNA甲基化分析识别出差异甲基化位点
Imaging_Method,Illumina EPIC array,measures,Biomarker,DNA methylation,Illumina EPIC芯片用于测量DNA甲基化
Brain_Region,dorsolateral prefrontal cortex,affected_by,Disease,Alzheimer's disease,背外侧前额叶皮层受阿尔茨海默病影响
Risk_Factor,PSEN2,increases_risk_of,Disease,Alzheimer's disease,PSEN2基因增加阿尔茨海默病风险
Disease,Alzheimer's disease,associated_with,Pathological_Change,Thal phase,阿尔茨海默病与Thal阶段的淀粉样病理变化相关
Protein,LB,accumulates_in,Brain_Region,brain,路易体蛋白在大脑中异常堆积
Research_Method,gene ontology analysis,identifies,Biomarker,immune and inflammatory pathways,基因本体分析识别出免疫和炎症通路
Gene,ANK1,associated_with,Disease,Alzheimer's disease,ANK1基因与阿尔茨海默病相关
Gene,HOXA3,associated_with,Disease,Alzheimer's disease,HOXA3基因与阿尔茨海默病相关
Research_Method,EWAS,identifies,Biomarker,DNA methylation,表观基因组关联分析用于识别DNA甲基化生物标志物
Brain_Region,occipital cortex,affected_by,Disease,Alzheimer's disease,枕叶皮层受阿尔茨海默病影响
Gene,PDLIM2,associated_with,Disease,Alzheimer's disease,PDLIM2基因与阿尔茨海默病相关
Disease,Alzheimer's disease,characterized_by,Pathological_Change,amyloid-beta accumulation,阿尔茨海默病以淀粉样蛋白的积累为特征
Gene,TNFRSF1A,associated_with,Disease,Alzheimer's disease,TNFRSF1A基因与阿尔茨海默病相关
Disease,Alzheimer's disease,associated_with,Biomarker,DNA methylation,阿尔茨海默病与DNA甲基化生物标志物相关
Pathological_Change,TDP-43 pathology,correlates_with,Pathological_Change,tau pathology,TDP-43病理与tau病理相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Protein,TDP-43,accumulates_in,Brain_Region,brain,TDP-43蛋白在大脑中异常堆积
Clinical_Test,Braak NFT staging,quantifies,Pathological_Change,tau pathology,Braak NFT分期用于量化tau病理
Clinical_Test,CERAD score,measures,Pathological_Change,neuritic plaque density,CERAD评分用于评估神经炎性斑块密度
Brain_Region,cortex,associated_with,Pathological_Change,AD neuropathology,大脑皮层与阿尔茨海默病神经病理变化相关
Disease,Alzheimer's disease,affects,Brain_Region,OCC,阿尔茨海默病影响枕叶皮层
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,declining cognition,阿尔茨海默病表现为认知功能下降
Research_Method,FANS,isolates,Cell_Type,neurons,荧光激活核分选用于分离神经元
Clinical_Stage,Braak NFT stage,classifies,Disease,Alzheimer's disease,Braak NFT分期用于阿尔茨海默病分期
Gene,ZFPM1,associated_with,Disease,Alzheimer's disease,ZFPM1基因与阿尔茨海默病相关
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结
Disease,Alzheimer's disease,associated_with,Pathological_Change,LB pathology,阿尔茨海默病与路易体病理改变相关
Clinical_Stage,Thal phase,classifies,Disease,Alzheimer's disease,Thal分期用于阿尔茨海默病分期
Disease,Alzheimer's disease,affects,Brain_Region,DLPFC,阿尔茨海默病影响背外侧前额叶皮层
Risk_Factor,APOE,increases_risk_of,Disease,Alzheimer's disease,APOE基因增加阿尔茨海默病风险
Research_Method,FANS,isolates,Cell_Type,microglia,荧光激活核分选用于分离小胶质细胞
Clinical_Stage,CERAD score,classifies,Disease,Alzheimer's disease,CERAD评分用于阿尔茨海默病分期
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病表现为记忆力丧失
Protein,α-synuclein,associated_with,Disease,Alzheimer's disease,α-突触核蛋白与阿尔茨海默病相关
Risk_Factor,APP,increases_risk_of,Disease,Alzheimer's disease,APP基因增加阿尔茨海默病风险
Research_Method,FANS,isolates,Cell_Type,oligodendrocytes,荧光激活核分选用于分离少突胶质细胞
