Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,glial cell increase,阿尔茨海默病伴随胶质细胞增加
Protein,CHI3L1,associated_with,Pathological_Change,neurodegeneration,CHI3L1与神经退行性变相关
Disease,Alzheimer's disease,affects,Brain_Region,dorsolateral prefrontal cortex,阿尔茨海默病会影响背外侧前额叶皮层
Protein,CHI3L1,expressed_in,Brain_Region,ventral cortex,CHI3L1在腹侧皮层中高表达
Disease,Alzheimer's disease,affects,Brain_Region,PFC,阿尔茨海默病影响前额叶皮层
Protein,CHI3L1,expressed_in,Brain_Region,cerebellum,CHI3L1蛋白在小脑中表达
Protein,CHI3L1,expressed_in,Brain_Region,CB,CHI3L1在小脑中表达
Disease,Alzheimer's disease,affects,Brain_Region,DLPFC,阿尔茨海默病影响背外侧前额叶皮层
Protein,CHI3L1,expressed_in,Brain_Region,visual cortex,CHI3L1蛋白在视觉皮层中表达
Risk_Factor,age,affects,Protein,CHI3L1,年龄影响CHI3L1蛋白的表达
Protein,CHI3L1,associated_with,Pathological_Change,neuroinflammation,CHI3L1与神经炎症相关
Disease,Alzheimer's disease,affects,Brain_Region,cerebellum,阿尔茨海默病会影响小脑区域
Disease,Alzheimer's disease,affects,Brain_Region,prefrontal cortex,阿尔茨海默病会影响前额叶皮层
Risk_Factor,female,increases_risk_of,Disease,Alzheimer's disease,女性是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_biomarker,Protein,CHI3L1,CHI3L1是阿尔茨海默病的生物标志物
Protein,CHI3L1,expressed_in,Brain_Region,cerebellum,CHI3L1在小脑中高表达
Protein,CHI3L1,expressed_in,Brain_Region,dorsolateral prefrontal cortex,CHI3L1蛋白在背外侧前额叶皮层中表达
Protein,CHI3L1,expressed_in,Brain_Region,prefrontal cortex,CHI3L1蛋白在前额叶皮层中表达
Protein,CHI3L1,expressed_in,Brain_Region,PFC,CHI3L1在前额叶皮层中表达
Pathological_Change,neuroinflammation,associated_with,Disease,Alzheimer's disease,神经炎症与阿尔茨海默病相关
Disease,Alzheimer's disease,affects,Brain_Region,visual cortex,阿尔茨海默病会影响视觉皮层
Protein,CHI3L1,expressed_in,Cell_Type,astrocytes,CHI3L1在星形胶质细胞中表达
Protein,CHI3L1,higher_in,Risk_Factor,female,女性脑中CHI3L1表达水平更高
Disease,Alzheimer's disease,affects,Brain_Region,CB,阿尔茨海默病影响小脑
Disease,Alzheimer's disease,affects,Brain_Region,HPC,阿尔茨海默病影响海马体
Protein,CHI3L1,associated_with,Pathological_Change,inflammation,CHI3L1与炎症过程相关
Research_Method,microarray,analyzes,Gene,CHI3L1,微阵列技术用于分析CHI3L1基因表达
Protein,CHI3L1,higher_in,Clinical_Stage,senior,老年人群中CHI3L1表达更高
Protein,CHI3L1,expressed_in,Brain_Region,hippocampus,CHI3L1蛋白在海马体中表达
Disease,Alzheimer's disease,has_clinical_manifestation,Clinical_Manifestation,vision loss,阿尔茨海默病可能导致视力丧失
Disease,Alzheimer's disease,affects,Brain_Region,ventral cortex,阿尔茨海默病影响腹侧皮层区域
Protein,CHI3L1,correlates_with,Risk_Factor,age,CHI3L1表达与年龄正相关
Protein,CHI3L1,associated_with,Disease,Alzheimer's disease,CHI3L1蛋白与阿尔茨海默病相关
Clinical_Stage,Late Onset Alzheimer's disease,has_biomarker,Biomarker,CHI3L1,晚发性阿尔茨海默病与CHI3L1生物标志物相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Clinical_Test,microarray,evaluates,Biomarker,CHI3L1,微阵列技术用于评估CHI3L1生物标志物
Protein,CHI3L1,expressed_in,Cell_Type,microglia,CHI3L1在小胶质细胞中表达
Protein,CHI3L1,expressed_in,Brain_Region,HPC,CHI3L1在海马体中表达
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
