Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,transgenic mouse models,express,Gene,APP,转基因小鼠模型表达APP基因
<Protein,CXCL10,prevents,Pathological_Change,brain deposits,化学因子防止脑沉积物的积累>
<Protein,CCL2,impairs,Pathological_Change,neurogenesis,CCL2损害神经发生>
<Protein,CCL2,increases,Pathological_Change,clearance of Aβ,CCL2增加Aβ的清除>
Protein,CX3CL1,interacts_with,Protein,CX3CR1,CX3CL1与CX3CR1受体相互作用
<Gene,CXCR3,reduces,Pathological_Change,astro-and microgliosis,CXCR3缺陷减少星形胶质细胞和小胶质细胞活化>
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
<Protein,CCL2,aggravates,Pathological_Change,tau pathology,CCL2加重tau病理>
<Protein,CCL2,increases,Pathological_Change,microglial accumulation,CCL2增加小胶质细胞的积累>
<Protein,CXCL11,increased_in,Biomarker,plasma,AD患者血浆中CCL11水平升高>
<Protein,CCL2,leads_to,Clinical_Manifestation,decline of cognitive functions,CCL2导致认知功能下降>
<Treatment,YM344031,attenuates,Pathological_Change,tau phosphorylation,YM344031显著减轻tau磷酸化>
<Protein,CXCL10,upregulated_in,Disease,Alzheimer's disease,AD大脑中CXCL10的表达上调>
<Protein,CCL2,results_in,Clinical_Manifestation,cognitive decline,CCL2过表达导致认知衰退>
<Protein,CCL2,impairs,Pathological_Change,synaptic plasticity,CCL2损害突触可塑性>
<Disease,Alzheimer's disease,has_biomarker,Biomarker,CCL2,CCL2是阿尔茨海默病的生物标志物>
<Biomarker,CXCL10,elevated_in,Clinical_Test,plasma,AD患者血浆中CXCL10浓度显著升高>
<Protein,CXCL10,stimulated_by,Protein,fibrillar Aβ,纤维状Aβ刺激小鼠原代小胶质细胞产生CXCL10>
<Protein,CCL2,correlates_with,Clinical_Manifestation,cognitive decline,CCL2水平与认知衰退相关>
Treatment,galantamine,treats,Disease,Alzheimer's disease,加兰他敏是治疗阿尔茨海默病的药物
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
<Gene,CCR3,improves,Clinical_Manifestation,spatial learning and memory,CCR3敲除改善空间学习和记忆>
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
<Protein,CXCL11,activates,Protein,CDK5 and GSK-3β,CCL11通过CCR3激活CDK5和GSK-3β>
<Protein,CCL2,results_in,Pathological_Change,increased deposition of Aβ,CCL2过表达导致Aβ沉积增加>
<Protein,CCL2,promotes_loss_of,Pathological_Change,BBB integrity,CCL2促进血脑屏障完整性的丧失>
<Protein,CCL2,is_involved_in,Pathological_Change,behavioral impairment,CCL2参与行为障碍>
<Biomarker,CXCL10,correlated_with,Clinical_Manifestation,MMSE score,CXCL10水平与MMSE评分正相关>
<Protein,CCL2,is_involved_in,Pathological_Change,microglial accumulation,CCL2参与小胶质细胞的积累>
<Protein,CCL2,activates,Protein,CCR2,CCL2是最有效的CCR2激活剂>
<Protein,CCL2,decreases,Pathological_Change,formation of oligomeric and fibrillary Aβ,CCL2减少寡聚体和纤维状Aβ的形成>
<Treatment,YM344031,reduces,Clinical_Manifestation,cognitive impairment,YM344031减少认知障碍>
<Protein,CCL2,reduces,Pathological_Change,neuronal loss,CCL2减少神经元损失>
<Gene,CXCR3,increases,Protein,BDNF,CXCR3缺陷增加BDNF表达>
Research_Method,transgenic mouse models,express,Gene,PSEN1,转基因小鼠模型表达PSEN1基因
<Protein,CCL2,promotes_transition_of,Protein,microglia,CCL2促进小胶质细胞从静息状态转变为激活状态>
<Protein,CCL2,reduces,Pathological_Change,accumulation of senile plaques,CCL2减少老年斑的积累>
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid β plaques,阿尔茨海默病的病理特征包括淀粉样蛋白斑块
Protein,CX3CL1,reduces,Pathological_Change,tau hyperphosphorylation,CX3CL1减少tau蛋白过度磷酸化
<Protein,CXCL11,induces,Pathological_Change,Aβ1-42 production,CCL11处理诱导Aβ1-42产生>
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Protein,CX3CL1,decreases_in,Brain_Region,hippocampus,阿尔茨海默病患者海马体中CX3CL1水平降低
<Protein,CXCL10,expressed_on,Brain_Region,astrocytes,CXCL10在正常和AD大脑的星形胶质细胞上表达>
<Protein,CXCL11,induces,Pathological_Change,dendritic spine loss,CCL11处理诱导树突棘丢失>
<Protein,CCL2,is_present_in,Pathological_Change,senile plaques,CCL2存在于老年斑中>
Protein,CX3CL1,regulates,Clinical_Manifestation,synaptic plasticity,CX3CL1蛋白调节突触可塑性
<Protein,CCL2,induces_migration_of,Protein,microglia,CCL2诱导小胶质细胞迁移>
<Protein,CCL2,accelerates,Pathological_Change,accumulation of intracellular soluble Aβ oligomers,CCL2加速细胞内可溶性Aβ寡聚体的积累>
Disease,Alzheimer's disease,affects,Brain_Region,amygdala,阿尔茨海默病影响杏仁核区域
Treatment,memantine,treats,Disease,Alzheimer's disease,美金刚是治疗阿尔茨海默病的药物
Treatment,rivastigmine,treats,Disease,Alzheimer's disease,利斯的明是治疗阿尔茨海默病的药物
Risk_Factor,traumatic brain injury,increases_risk_of,Disease,Alzheimer's disease,脑外伤是阿尔茨海默病的风险因素
Protein,CX3CL1,regulates,Clinical_Manifestation,neurogenesis,CX3CL1蛋白调节神经发生
Gene,PSEN2,associated_with,Disease,Alzheimer's disease,PSEN2基因与阿尔茨海默病相关
Risk_Factor,diabetes,increases_risk_of,Disease,Alzheimer's disease,糖尿病是阿尔茨海默病的风险因素
<Protein,CCL2,is_present_in,Protein,reactive microglia,CCL2存在于反应性小胶质细胞中>
<Protein,CXCL10,co-localized_with,Pathological_Change,Aβ plaques,CXCL10在Tg2576小鼠大脑皮层和海马中与Aβ斑块共定位>
