Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Protein,RAGE,mediates,Pathological_Change,Aβ transport,RAGE介导Aβ运输>
Biomarker,CSF tau,associated_with,Clinical_Stage,preclinical AD,脑脊液tau水平与临床前阿尔茨海默病相关
Protein,tau,cytotoxic_to,Pathological_Change,vascular cells,tau对血管细胞具有细胞毒性
Biomarker,CBF,associated_with,Clinical_Manifestation,apraxia,脑血流量减少与失用症相关
Protein,LRP1,mediates,Pathological_Change,Aβ transcytosis,LRP1介导Aβ的跨细胞转运
Pathological_Change,BBB breakdown,associated_with,Protein,VCAM-1,血脑屏障破坏与VCAM-1相关
<Treatment,ACE inhibitors,reduces_risk_of,Disease,Alzheimer's disease,ACE抑制剂降低阿尔茨海默病的风险>
Pathological_Change,BBB breakdown,associated_with,Protein,APP,血脑屏障破坏与APP相关
Protein,tau,associated_with,Pathological_Change,vascular dysfunction,tau与血管功能障碍相关
<Treatment,AChEIs,improves,Clinical_Manifestation,cerebral perfusion,AChEIs改善脑灌注>
Protein,LRP1,downregulated_in,Pathological_Change,Aβ accumulation,LRP1下调导致Aβ积累
Protein,PICALM,reduced_in,Pathological_Change,Aβ load,PICALM水平降低与Aβ负荷相关
Risk_Factor,cardiovascular conditions,increases_risk_of,Disease,Alzheimer's disease,心血管疾病增加阿尔茨海默病的风险
Protein,pericytes,upregulate,Protein,IL-8,周细胞上调IL-8表达
Protein,β-amyloid,accumulates_in,Brain_Region,brain,β-淀粉样蛋白在大脑中异常堆积
<Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,hypercholesterolemia,高胆固醇血症是阿尔茨海默病的风险因素>
Protein,Aβ,internalized_by,Protein,APOE,Aβ被APOE内化
Imaging_Method,ASL,measures,Biomarker,CBF,ASL测量脑血流量
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,emotional changes,情绪变化是阿尔茨海默病的症状之一
Imaging_Method,FDG-PET,reveals,Pathological_Change,glucose transport deficits,FDG-PET揭示了葡萄糖转运缺陷
Biomarker,MMP-9,associated_with,Pathological_Change,BBB breakdown,MMP-9与血脑屏障破坏相关
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因显著增加阿尔茨海默病的风险
Pathological_Change,BBB breakdown,associated_with,Protein,CypA,血脑屏障破坏与CypA相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Protein,Aβ,attenuates,Clinical_Manifestation,functional hyperemia,Aβ减弱功能性充血
Gene,APOE,increases_risk_of,Disease,Alzheimer's disease,APOE基因增加阿尔茨海默病的风险
Protein,TGF-β1,upregulated_in,Pathological_Change,Aβ deposition,TGF-β1上调导致Aβ沉积
Imaging_Method,SPECT,detects,Biomarker,CBF,SPECT检测脑血流量
Protein,Aβ,causes,Pathological_Change,vascular wall thickening,Aβ导致血管壁增厚
Pathological_Change,BBB breakdown,associated_with,Protein,TGF-β1,血脑屏障破坏与TGF-
<Protein,LRP1,mediates,Pathological_Change,Aβ clearance,LRP1介导Aβ清除>
Protein,RAGE,binds,Protein,Aβ,RAGE与Aβ结合
Protein,Aβ,upregulates,Protein,IL-1β,Aβ上调IL-1β表达
Pathological_Change,BBB breakdown,associated_with,Protein,VEGF,血脑屏障破坏与VEGF相关
Pathological_Change,BBB breakdown,associated_with,Protein,cadherins,血脑屏障破坏与cadherins相关
