Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Disease,Alzheimer's disease,affected_by,Biomarker,oxidative stress,阿尔茨海默病受氧化应激影响>
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
<Biomarker,hs-CRP,indicates,Clinical_Manifestation,inflammation,高敏C反应蛋白是炎症的标志物>
Brain_Region,blood-brain barrier,affected_by,Biomarker,butyrate,丁酸盐影响血脑屏障功能
<Disease,Alzheimer's disease,treated_by,Treatment,prebiotics,阿尔茨海默病可通过益生元治疗>
Biomarker,LPS,associated_with,Pathological_Change,neuroinflammation,脂多糖与神经炎症相关
<Disease,Alzheimer's disease,affected_by,Biomarker,Creactive protein (CRP),阿尔茨海默病受C反应蛋白影响>
<Disease,Alzheimer's disease,affected_by,Biomarker,bacterial amyloids,阿尔茨海默病受细菌淀粉样蛋白影响>
<Biomarker,MDA,indicates,Clinical_Manifestation,oxidative stress,丙二醛是氧化应激的标志物>
<Research_Method,microbiota transplantation,affects,Disease,Alzheimer's disease,微生物群移植影响阿尔茨海默病病理>
Research_Method,animal models,used_for,Disease,Alzheimer's disease,动物模型用于研究阿尔茨海默病
Treatment,modulating gut microbiota,potential_for,Disease,Alzheimer's disease,调节肠道菌群可能是治疗阿尔茨海默病的潜在策略
<Disease,Alzheimer's disease,involves,Brain_Region,brain,阿尔茨海默病涉及大脑中的免疫反应>
<Disease,Alzheimer's disease,affected_by,Biomarker,Bacteroidetes,阿尔茨海默病受拟杆菌门影响>
<Disease,Alzheimer's disease,affected_by,Biomarker,butyrate,阿尔茨海默病受丁酸盐影响>
<Disease,Alzheimer's disease,affected_by,Biomarker,LPS,阿尔茨海默病受脂多糖影响>
Pathological_Change,neuroinflammation,associated_with,Biomarker,butyrate,神经炎症与丁酸盐相关
<Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能>
<Disease,Alzheimer's disease,affected_by,Biomarker,gram-negative bacteria,阿尔茨海默病受革兰氏阴性菌影响>
<Disease,Alzheimer's disease,affected_by,Biomarker,neuro-immunological responses,阿尔茨海默病受神经免疫反应影响>
<Pathological_Change,neuroinflammation,affects,Disease,Alzheimer's disease,神经炎症影响阿尔茨海默病病理>
Pathological_Change,neuroinflammation,associated_with,Biomarker,LPS,神经炎症与脂多糖相关
Protein,tau,accumulates_in,Brain_Region,brain,过度磷酸化的tau蛋白在大脑中积累
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积>
<Treatment,antibiotics,affects,Disease,Alzheimer's disease,抗生素治疗影响阿尔茨海默病病理>
<Clinical_Stage,advanced stage,affects,Treatment,butyrate,疾病晚期阶段影响丁酸盐治疗效果>
<Treatment,exercise,improves,Clinical_Manifestation,cognitive function,运动改善认知功能>
<Disease,Alzheimer's disease,treated_by,Treatment,Fecal Microbiota Transplantation (FMT),阿尔茨海默病可通过粪便微生物移植治疗>
<Disease,Alzheimer's disease,affects,Clinical_Manifestation,cognitive impairment,阿尔茨海默病影响认知功能>
<Disease,Alzheimer's disease,affected_by,Biomarker,immunomodulating metabolites,阿尔茨海默病受免疫调节代谢物影响>
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
<Disease,Alzheimer's disease,associated_with,Risk_Factor,Mediterranean Diet,地中海饮食与降低阿尔茨海默病风险相关>
<Disease,Alzheimer's disease,associated_with,Gene,TREM2,TREM2基因的罕见变异与阿尔茨海默病风险增加相关>
Brain_Region,blood-brain barrier,affected_by,Biomarker,LPS,脂多糖影响血脑屏障功能
<Disease,Alzheimer's disease,affected_by,Biomarker,neuroinflammation,阿尔茨海默病受神经炎症影响>
<Disease,Alzheimer's disease,treated_by,Treatment,dietary interventions,阿尔茨海默病可通过饮食干预治疗>
<Disease,Alzheimer's disease,affected_by,Biomarker,PSA,阿尔茨海默病受多糖A影响>
Clinical_Manifestation,cognitive impairment,associated_with,Biomarker,butyrate,认知障碍与丁酸盐水平降低相关
Disease,Alzheimer's disease,associated_with,Biomarker,butyrate,阿尔茨海默病与丁酸盐水平降低相关
<Disease,Alzheimer's disease,affected_by,Biomarker,SCFAs,阿尔茨海默病受短链脂肪酸影响>
<Disease,Alzheimer's disease,affected_by,Biomarker,AD-associated microbiome,阿尔茨海默病受相关微生物群影响>
Clinical_Manifestation,cognitive impairment,associated_with,Biomarker,LPS,认知障碍与脂多糖水平升高相关
<Disease,Alzheimer's disease,treated_by,Treatment,antibiotics,阿尔茨海默病可通过抗生素治疗>
<Disease,Alzheimer's disease,affected_by,Biomarker,shotgun sequencing,阿尔茨海默病受鸟枪法测序影响>
Disease,Alzheimer's disease,associated_with,Risk_Factor,aging,衰老是阿尔茨海默病的重要风险因素
<Disease,Alzheimer's disease,affected_by,Biomarker,synaptic plasticity,阿尔茨海默病受突触可塑性影响>
<Disease,Alzheimer's disease,affected_by,Biomarker,Ab accumulation,阿尔茨海默病受淀粉样蛋白积累影响>
<Disease,Alzheimer's disease,treated_by,Treatment,butyrate treatment,阿尔茨海默病可通过丁酸盐治疗>
<Disease,Alzheimer's disease,affected_by,Biomarker,butyrate-producing bacteria,阿尔茨海默病受产丁酸盐细菌影响>
