Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Risk_Factor,metal ions,contributes_to,Disease,Alzheimer's disease,金属离子是阿尔茨海默病的风险因素>
Disease,Alzheimer's disease,has_biomarker,Biomarker,oxidative damage,氧化损伤与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,conjugated antioxidants,共轭抗氧化剂与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF biomarkers,脑脊液生物标志物与阿尔茨海默病相关
Treatment,vitamin C,affects,Pathological_Change,amyloid plaque aggregation,维生素C影响淀粉样斑块聚集
Disease,Alzheimer's disease,has_biomarker,Biomarker,planning,计划能力与阿尔茨海默病相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid plaque development,阿尔茨海默病与淀粉样斑块发展相关
Disease,Alzheimer's disease,has_treatment,Treatment,Cu,铜被研究用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ concentrations,Aβ浓度与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,functional performance,功能表现与阿尔茨海默病相关
Treatment,vitamin E,protects_against,Pathological_Change,lipid peroxidation,维生素E可防止脂质过氧化
Disease,Alzheimer's disease,has_biomarker,Biomarker,anti-inflammatory effects,抗炎作用与阿尔茨海默病相关
Clinical_Manifestation,memory loss,is_symptom_of,Disease,Alzheimer's disease,记忆力丧失是阿尔茨海默病的主要症状
<Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况>
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid pathology,淀粉样蛋白病理与阿尔茨海默病相关
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,has_biomarker,Biomarker,adaptive immunity,适应性免疫与阿尔茨海默病相关
Clinical_Manifestation,motor decline,is_symptom_of,Disease,Alzheimer's disease,运动能力下降是阿尔茨海默病的症状
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的主要症状>
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau pathology,tau蛋白病理与阿尔茨海默病相关
Research_Method,human clinical trials,used_to_study,Treatment,combination antioxidant therapy,人类临床试验被用于研究联合抗氧化疗法
Disease,Alzheimer's disease,has_biomarker,Biomarker,flavonoid polyphenols,黄酮类多酚与阿尔茨海默病相关
Disease,Alzheimer's disease,has_treatment,Treatment,vitamin E,维生素E被研究用于延缓阿尔茨海默病的进展
<Treatment,ebselen,enhances,Protein,GPx,依布硒通过增强谷胱甘肽过氧化物酶活性发挥作用>
<Protein,tau,hyperphosphorylates_in,Brain_Region,neurons,tau蛋白在神经元中异常磷酸化>
Disease,Alzheimer's disease,has_biomarker,Biomarker,functional decline,功能衰退与阿尔茨海默病相关
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_biomarker,Biomarker,neuro-inflammation,神经炎症与阿尔茨海默病相关
Clinical_Manifestation,cognitive decline,is_symptom_of,Disease,Alzheimer's disease,认知能力下降是阿尔茨海默病的症状
<Risk_Factor,mitochondrial dysfunction,contributes_to,Disease,Alzheimer's disease,线粒体功能障碍是阿尔茨海默病的风险因素>
Disease,Alzheimer's disease,has_biomarker,Biomarker,ROS-mediated harm,活性氧介导的损害与阿尔茨海默病相关
<Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结>
<Protein,amyloid-beta,forms,Pathological_Change,senile plaques,淀粉样蛋白形成老年斑>
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,has_treatment,Treatment,selegiline,司来吉兰被研究用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_biomarker,Biomarker,oxidative stress hypothesis,氧化应激假说与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,cognitive performance,认知表现与阿尔茨海默病相关
Disease,Alzheimer's disease,has_treatment,Treatment,daidzein,大豆苷元被研究用于治疗阿尔茨海默病
Treatment,polyphenols,protects_against,Disease,Alzheimer's disease,多酚类化合物具有神经保护作用，可能改善阿尔茨海默病症状
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积>
Disease,Alzheimer's disease,has_biomarker,Biomarker,oxidative damage mechanisms,氧化损伤机制与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,flavonols,黄酮醇与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,compliance and tolerance to treatment,治疗依从性和耐受性与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,flavone,黄酮与阿尔茨海默病相关
Disease,Alzheimer's disease,has_treatment,Treatment,EGCG,表没食子儿茶素没食子酸酯被研究用于治疗阿尔茨海默病
<Risk_Factor,oxidative stress,contributes_to,Disease,Alzheimer's disease,氧化应激是阿尔茨海默病的风险因素>
Disease,Alzheimer's disease,has_biomarker,Biomarker,posture and gait,姿势和步态与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,mood/behaviour,情绪/行为与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,neurodegeneration,神经退行性变与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,BBB permeability,血脑屏障通透性与阿尔茨海默病相关
Disease,Alzheimer's disease,has_treatment,Treatment,memantine,美金刚被研究用于治疗阿尔茨海默病
<Protein,amyloid-beta,interacts_with,Protein,tau,淀粉样蛋白与tau蛋白相互作用>
Disease,Alzheimer's disease,has_treatment,Treatment,vitamin C,维生素C被研究用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_biomarker,Biomarker,anthocyanins,花青素与阿尔茨海默病相关
Protein,superoxide dismutase,eliminates,Biomarker,ROS,超氧化物歧化酶可消除活性氧
Research_Method,animal models,used_to_study,Disease,Alzheimer's disease,动物模型被用于研究阿尔茨海默病
Disease,Alzheimer's disease,has_treatment,Treatment,donepezil,多奈哌齐被研究用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_biomarker,Biomarker,antioxidant enzymes,抗氧化酶与阿尔茨海默病相关
Disease,Alzheimer's disease,has_treatment,Treatment,resveratrol,白藜芦醇被研究用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_biomarker,Biomarker,Nrf2 activity,Nrf2活性与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,drug delivery,药物递送与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,visual memory,视觉记忆与阿尔茨海默病相关
<Treatment,memantine,blocks,Protein,NMDAR,美金刚通过阻断NMDAR发挥作用>
Disease,Alzheimer's disease,has_biomarker,Biomarker,brain energy metabolism,脑能量代谢与阿尔茨海默病相关
<Risk_Factor,ROS,contributes_to,Disease,Alzheimer's disease,活性氧是阿尔茨海默病的风险因素>
