Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,amyloid-beta,interacts_with,Protein,tau,淀粉样蛋白与tau蛋白相互作用
Treatment,purpurin,disassembles,Pathological_Change,tau fibrils,紫红素分解已形成的tau蛋白纤维
Protein,amyloid-beta,inhibited_by,Treatment,azaanthraquinone,氮杂蒽醌类化合物可以抑制淀粉样蛋白β的聚集
Protein,amyloid-beta,inhibited_by,Treatment,NQTrp,NQTrp可以抑制淀粉样蛋白β的聚集
Treatment,tacrine,has_side_effect,Risk_Factor,hepatotoxicity,他克林可能引起肝毒性
Protein,amyloid-beta,causes,Clinical_Manifestation,neurodegeneration,淀粉样蛋白β导致神经退行性变
Treatment,mitoxantrone,inhibits,Pathological_Change,Aβ42 fibrillogenesis,米托蒽醌抑制Aβ42的纤维形成
Protein,amyloid-beta,is_inhibited_by,Treatment,DDN,淀粉样蛋白被DDN抑制
Protein,BACE1,regulated_by,Protein,ATase2,BACE1酶受ATase2调控
Protein,tau protein,hyperphosphorylated_in,Disease,Alzheimer's disease,在阿尔茨海默病中，tau蛋白被过度磷酸化
Protein,amyloid-beta,inhibited_by,Treatment,emodin,emodin可以抑制淀粉样蛋白β的聚集
Protein,BACE1,regulated_by,Protein,ATase1,BACE1酶受ATase1调控
Protein,amyloid-beta 42,is_more_neurotoxic_than,Protein,amyloid-beta 40,淀粉样蛋白42比淀粉样蛋白40更具神经毒性
Protein,amyloid-beta,inhibited_by,Treatment,tetrahydroisoquinoline derivatives,四氢异喹啉衍生物可以抑制淀粉样蛋白β的聚集
Protein,amyloid-beta,forms,Pathological_Change,amyloid plaques,淀粉样蛋白β的异常聚集形成淀粉样斑块
Disease,Alzheimer's disease,is_characterized_by,Pathological_Change,neuronal death,阿尔茨海默病的特征是神经元死亡
Protein,amyloid-beta,is_inhibited_by,Treatment,juglone,淀粉样蛋白被胡桃醌抑制
Protein,amyloid-beta,triggers,Pathological_Change,neuroinflammation,淀粉样蛋白引发神经炎症
Protein,amyloid-beta,inhibited_by,Treatment,curcumin,姜黄素可以抑制淀粉样蛋白β的聚集
