Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,BACE1,affects,Pathological_Change,dendritic remodeling,BACE1活性促进树突重塑
Treatment,donepezil,downregulates,Gene,BACE1,多奈哌齐下调BACE1基因表达
Biomarker,BACE1,associated_with,Protein,BACE2,BACE1与BACE2相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,BACE1,BACE1是阿尔茨海默病的生物标志物
Imaging_Method,PET,detects,Pathological_Change,amyloid plaques,PET检测淀粉样斑块
Biomarker,BACE1,correlates_with,Biomarker,tau,BACE1与tau蛋白水平呈正相关
Protein,gamma-secretase,cleaves,Protein,CTF-β,γ-分泌酶切割CTF-β片段
Biomarker,BACE1,associated_with,Protein,meprin β,BACE1与meprin β相关
Research_Method,multimodal outcome measures,investigates,Biomarker,BACE1,多模态结果测量用于调查BACE1的作用
Biomarker,BACE1,associated_with,Clinical_Manifestation,memory loss,BACE1与记忆力丧失相关
Biomarker,BACE1,associated_with,Pathological_Change,synaptic loss,BACE1与突触丢失相关
Biomarker,BACE1,associated_with,Pathological_Change,synaptic damage,BACE1与突触损伤相关
Research_Method,neuropathological studies,investigates,Biomarker,BACE1,神经病理学研究用于调查BACE1的作用
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查评估认知功能
Protein,BACE1,cleaves,Protein,APP,BACE1酶切割淀粉样前体蛋白
Protein,BACE1,affects,Pathological_Change,amyloid plaques,BACE1活性影响淀粉样斑块的形成
Research_Method,combinatorial strategies,optimizes,Treatment,BACE1 inhibitors,组合策略可能优化BACE1抑制剂的剂量选择
Research_Method,liquid biopsy,measures,Biomarker,BACE1,液体活检可用于检测BACE1生物标志物
Gene,APOE ε4,increases_risk_of,Disease,Alzheimer's disease,APOE ε4基因增加阿尔茨海默病风险
Biomarker,BACE1,associated_with,Protein,neurogranin,BACE1与神经颗粒蛋白相关
Research_Method,PET imaging,measures,Biomarker,BACE1,PET成像用于测量BACE1水平
Research_Method,ELISA,measures,Biomarker,BACE1,ELISA用于测量BACE1水平
Biomarker,BACE1,associated_with,Clinical_Stage,ADD,BACE1与阿尔茨海默病痴呆相关
Treatment,BACE1 inhibitors,monitors,Biomarker,Aβ5-X,BACE1抑制剂可通过监测Aβ5-X评估靶点结合
Protein,BACE1,produces,Protein,amyloid-beta,BACE1酶催化产生淀粉样蛋白
Research_Method,prospective studies,investigates,Biomarker,BACE1,前瞻性研究用于调查BACE1的作用
Biomarker,BACE1,correlates_with,Biomarker,t-tau,BACE1与t-tau蛋白水平相关
Biomarker,BACE1,correlates_with,Biomarker,neurogranin,BACE1与神经颗粒蛋白水平相关
Treatment,BACE1 inhibitors,targets,Protein,BACE1,BACE1抑制剂靶向BACE1蛋白
Protein,BACE1,interacts_with,Protein,BACE2,BACE1抑制剂可能同时抑制BACE2活性
Research_Method,cell line studies,investigates,Biomarker,BACE1,细胞系研究用于调查BACE1的作用
Gene,APP,associated_with,Disease,Alzheimer's disease,APP基因与阿尔茨海默病相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Biomarker,BACE1,associated_with,Protein,tau,BACE1与tau蛋白相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid-beta pathway dysregulation,阿尔茨海默病与淀粉样蛋白通路失调相关
Protein,alpha-secretase,cleaves,Protein,APP,α-分泌酶切割淀粉样前体蛋白
Biomarker,BACE1,associated_with,Protein,cathepsin B,BACE1与组织蛋白酶B相关
Protein,BACE1,affects,Pathological_Change,hippocampal atrophy,BACE1活性与海马体萎缩程度呈负相关
Research_Method,ELISA,measures,Biomarker,Aβ,ELISA用于检测Aβ生物标志物
Treatment,BACE1 inhibitors,targets,Protein,BACE1,BACE1抑制剂通过抑制BACE1活性发挥作用
Research_Method,BIOMARKAPD,standardizes,Biomarker,AD,BIOMARKAPD项目旨在标准化AD生物标志物检测
Biomarker,BACE1,associated_with,Clinical_Stage,MCI,BACE1与轻度认知障碍相关
Clinical_Stage,MCI,precedes,Disease,Alzheimer's disease,轻度认知障碍是阿尔茨海默病的前期阶段
Research_Method,blood-based biomarkers,measures,Biomarker,BACE1,血液生物标志物检测用于测量BACE1水平
Research_Method,ELISA,measures,Biomarker,t-tau,ELISA用于检测t-tau生物标志物
Clinical_Stage,MCI,is_associated_with,Risk_Factor,BACE1,BACE1生物标志物可能用于MCI的预后评估
Protein,BACE1,correlates_with,Biomarker,neurogranin,BACE1与突触生物标志物神经颗粒蛋白相关
