Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Gene,PSEN2,associated_with,Disease,Alzheimer's disease,PSEN2基因突变与阿尔茨海默病相关
Research_Method,RNA sequencing,analyzes,Gene,expression,RNA测序用于分析基因表达
Brain_Region,dentate gyrus,affected_by,Disease,Alzheimer's disease,齿状回是阿尔茨海默病中受影响最严重的脑区之一
Clinical_Stage,early AD,marked_by,Pathological_Change,diminished synaptic inhibitory-excitatory balance,早期阿尔茨海默病以突触抑制-兴奋平衡减弱为标志
Disease,Alzheimer's disease,affects,Brain_Region,parahippocampal gyrus,阿尔茨海默病影响海马旁回
Gene,very long genes,enriched_in,Pathway,synaptic function,极长基因在突触功能通路中富集
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Clinical_Stage,early-onset AD,associated_with,Gene,PSEN2,早发性阿尔茨海默病与PSEN2基因突变相关
Gene,long genes,shows,Pathological_Change,reduced expression,长基因在阿尔茨海默病患者大脑中表达减少
Brain_Region,hippocampus,has_change,Pathological_Change,decreased mRNA expression,海马体中mRNA表达减少
Brain_Region,temporal cortex,affected_by,Disease,Alzheimer's disease,颞叶皮层是阿尔茨海默病中受影响的脑区之一
Research_Method,Panther classification system,analyzes,Gene,ontology,Panther分类系统用于分析基因本体
Gene,CNTNAP2,expressed_in,Brain_Region,hippocampus,CNTNAP2基因在海马体中表达
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,aging,年龄是阿尔茨海默病的主要风险因素
Clinical_Stage,early-onset AD,associated_with,Gene,PSEN1,早发性阿尔茨海默病与PSEN1基因突变相关
Brain_Region,hippocampus,affected_by,Disease,Alzheimer's disease,海马体是阿尔茨海默病中受影响最严重的脑区之一
Brain_Region,frontal pole,resistant_to,Disease,Alzheimer's disease,额极对阿尔茨海默病具有更强的抵抗力
Disease,Alzheimer's disease,inhibits,Pathway,synaptic long-term potentiation,阿尔茨海默病抑制突触长时程增强
Brain_Region,hippocampus,has_change,Pathological_Change,increased mRNA expression,海马体中mRNA表达增加
Research_Method,whole-genome sequencing,detects,Pathological_Change,somatic mutations,全基因组测序用于检测体细胞突变
Gene,long genes,involved_in,Pathological_Change,synaptic impairment,长基因功能障碍可能导致突触功能受损
Research_Method,gene-set enrichment analysis,investigates,Pathological_Change,synaptic pathways,基因集富集分析用于研究突触通路
Protein,PSD95,interacts_with,Protein,LRP1B,PSD95蛋白与LRP1B蛋白相互作用
Clinical_Stage,early-onset AD,associated_with,Gene,APP,早发性阿尔茨海默病与APP基因突变相关
Brain_Region,entorhinal cortex,affected_by,Disease,Alzheimer's disease,内嗅皮层是阿尔茨海默病中早期受影响的脑区之一
Research_Method,single neuron transcriptome analysis,analyzes,Gene,expression,单神经元转录组分析用于研究基因表达
Disease,Alzheimer's disease,inhibits,Pathway,synaptogenesis signaling,阿尔茨海默病抑制突触发生信号通路
Disease,Alzheimer's disease,inhibits,Pathway,glutamate receptor signaling,阿尔茨海默病抑制谷氨酸受体信号
Gene,very long genes,affected_by,Pathological_Change,somatic mutations,极长基因受体细胞突变影响
Pathological_Change,somatic mutations,accumulates_with,Risk_Factor,aging,体细胞突变随着年龄增长而积累
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE ε4,APOE ε4是阿尔茨海默病的常见遗传风险因素
Pathological_Change,reduced gene expression,affects,Pathological_Change,synaptic function,基因表达减少可能影响突触功能
Gene,CNTNAP2,associated_with,Disease,Alzheimer's disease,CNTNAP2基因与阿尔茨海默病病因相关
Brain_Region,parahippocampal gyrus,affected_by,Disease,Alzheimer's disease,海马旁回是阿尔茨海默病中受影响的脑区之一
Disease,Alzheimer's disease,inhibits,Pathway,synaptic long-term depression,阿尔茨海默病抑制突触长时程抑制
Disease,Alzheimer's disease,inhibits,Pathway,CREB signaling in neurons,阿尔茨海默病抑制神经元中的CREB信号
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病主要影响海马体区域
Clinical_Stage,late-onset AD,associated_with,Risk_Factor,APOEε4,晚发性阿尔茨海默病与APOEε4等位基因相关
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Gene,PTPRT,associated_with,Disease,Alzheimer's disease,PTPRT基因与阿尔茨海默病相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体
Research_Method,RNA sequencing,analyzes,Pathological_Change,gene expression,RNA测序用于分析基因表达
Disease,Alzheimer's disease,affects,Brain_Region,temporal cortex,阿尔茨海默病影响颞叶皮层
Disease,Alzheimer's disease,affects,Brain_Region,DLPFC,阿尔茨海默病影响背外侧前额叶皮层
Gene,very long genes,associated_with,Disease,Alzheimer's disease,极长基因与阿尔茨海默病相关
Gene,long genes,affected_by,Pathological_Change,somatic mutations,长基因更容易受到体细胞突变的影响
Disease,Alzheimer's disease,affects,Brain_Region,superior temporal gyrus,阿尔茨海默病影响颞上回
Gene,APOE,associated_with,Risk_Factor,APOE ε4,APOE基因与APOE ε4风险因素相关
Research_Method,whole exome/genome sequencing,identifies,Risk_Factor,genetic risk variants,全外显子/基因组测序用于识别遗传风险变异
Gene,LRP1B,expressed_in,Brain_Region,AD-vulnerable brain regions,LRP1B基因在阿尔茨海默病易感脑区高表达
Gene,PTPRT,expressed_in,Brain_Region,hippocampus,PTPRT基因在海马体中表达
Clinical_Manifestation,cognitive decline,correlates_with,Pathological_Change,synaptic loss,认知衰退与突触丢失密切相关
Gene,APP,associated_with,Disease,Alzheimer's disease,APP基因与阿尔茨海默病相关
Research_Method,Ingenuity Pathway Analysis,analyzes,Pathway,enrichment,Ingenuity Pathway Analysis用于分析通路富集
Gene,APP,associated_with,Disease,Alzheimer's disease,APP基因突变与阿尔茨海默病相关
Gene,PSEN1/2,associated_with,Disease,Alzheimer's disease,PSEN1/2基因与阿尔茨海默病相关
Pathological_Change,somatic mutations,leads_to,Pathological_Change,reduced gene expression,体细胞突变可能导致基因表达减少
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病影响内嗅皮层
Brain_Region,inferior frontal gyrus,affected_by,Disease,Alzheimer's disease,额下回是阿尔茨海默病中受影响的脑区之一
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,synaptic loss,阿尔茨海默病伴随突触丢失
Brain_Region,cerebellum,resistant_to,Disease,Alzheimer's disease,小脑对阿尔茨海默病具有更强的抵抗力
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Disease,Alzheimer's disease,affects,Brain_Region,inferior frontal gyrus,阿尔茨海默病影响额下回
Brain_Region,superior temporal gyrus,affected_by,Disease,Alzheimer's disease,颞上回是阿尔茨海默病中受影响的脑区之一
Gene,PSEN1,associated_with,Disease,Alzheimer's disease,PSEN1基因突变与阿尔茨海默病相关
Brain_Region,dorsolateral prefrontal cortex,affected_by,Disease,Alzheimer's disease,背外侧前额叶皮层是阿尔茨海默病中受影响的脑区之一
Gene,APOEε4,increases_risk_of,Disease,Alzheimer's disease,APOEε4等位基因是阿尔茨海默病的常见遗传风险因素
Clinical_Stage,end stage AD,associated_with,Pathological_Change,neuronal atrophy,晚期阿尔茨海默病伴随神经元萎缩
