Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Clinical_Test,Thioflavin T fluorescence,detects,Pathological_Change,Aβ fibrils,硫黄素T荧光法用于检测Aβ纤维>
<Risk_Factor,metal dyshomeostasis,contributes_to,Disease,Alzheimer's disease,金属离子稳态失调是阿尔茨海默病的风险因素>
<Research_Method,in silico calculations,predicts,Treatment,drug-likeness,计算机模拟预测药物的药代动力学特性>
<Risk_Factor,copper,contributes_to,Disease,Alzheimer's disease,铜离子在阿尔茨海默病中起到重要作用>
Treatment,donepezil,reduces,Pathological_Change,Aβ-induced toxicity,多奈哌齐减少Aβ诱导的毒性
Protein,amyloid-beta,aggregates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
<Risk_Factor,iron,contributes_to,Disease,Alzheimer's disease,铁离子在阿尔茨海默病中起到重要作用>
<Research_Method,multi-target-directed ligands,aims_to_treat,Disease,Alzheimer's disease,多靶点导向配体研究旨在治疗阿尔茨海默病>
Protein,amyloid-beta,forms,Pathological_Change,amyloid plaques,淀粉样蛋白形成淀粉样斑块
<Treatment,DNP-BIM hybrids,inhibits,Pathological_Change,Aβ aggregation,DNP-BIM杂合物抑制Aβ聚集>
<Protein,β-amyloid,accumulates_in,Brain_Region,brain,β-淀粉样蛋白在大脑中异常堆积>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,senile plaques,阿尔茨海默病与老年斑的形成有关>
Clinical_Test,MTT assay,measures,Clinical_Manifestation,cell viability,MTT检测用于评估细胞活力
<Protein,β-amyloid,is_inhibited_by,Treatment,donepezil derivatives,多奈哌齐衍生物可以抑制β-淀粉样蛋白的聚集>
<Protein,τ-protein,undergoes,Pathological_Change,phosphorylation,τ蛋白在阿尔茨海默病中发生磷酸化>
<Research_Method,Ellman's test,measures,Biomarker,acetylcholinesterase activity,Ellman's测试用于测量乙酰胆碱酯酶活性>
<Treatment,DNP-BIM hybrids,inhibits,Protein,acetylcholinesterase,DNP-BIM杂合物抑制乙酰胆碱酯酶>
<Protein,amyloid-beta,aggregates_in,Brain_Region,brain,淀粉样蛋白在大脑中聚集>
Treatment,donepezil,modulates,Pathological_Change,oxidative stress,多奈哌齐调节氧化应激
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状之一是记忆力丧失>
Disease,Alzheimer's disease,has_treatment,Treatment,donepezil,多奈哌齐是治疗阿尔茨海默病的药物
Protein,amyloid-beta,interacts_with,Protein,metal ions,淀粉样蛋白与金属离子相互作用
<Protein,acetylcholinesterase,is_inhibited_by,Treatment,donepezil,多奈哌齐通过抑制乙酰胆碱酯酶发挥作用>
Treatment,donepezil,combines_with,Protein,BIM,多奈哌齐与BIM结合形成复合物
<Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物>
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病会导致认知能力下降>
Treatment,donepezil,inhibits,Protein,acetylcholinesterase,多奈哌齐通过抑制乙酰胆碱酯酶发挥作用
<Risk_Factor,zinc,contributes_to,Disease,Alzheimer's disease,锌离子在阿尔茨海默病中起到重要作用>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,reactive oxygen species,阿尔茨海默病与活性氧的产生有关>
<Clinical_Test,MTT reduction assay,evaluates,Clinical_Manifestation,cell viability,MTT还原法用于评估细胞活力>
Protein,amyloid-beta,induces,Pathological_Change,cell toxicity,淀粉样蛋白诱导细胞毒性
<Risk_Factor,oxidative stress,contributes_to,Disease,Alzheimer's disease,氧化应激是阿尔茨海默病的风险因素>
