Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,affects,Brain_Region,retrosplenial cortex,阿尔茨海默病影响后扣带皮层区域
<Pathological_Change,β-amyloid plaques,affects,Brain_Region,RSC,β-淀粉样斑块影响RSC脑区>
Treatment,EGCG plus FA,treats,Disease,Alzheimer's disease,Combination therapy with EGCG and FA is effective for Alzheimer's disease
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,cerebral amyloidosis,Cerebral amyloidosis is a pathological change in Alzheimer's disease
<Research_Method,Western blotting,detects,Protein,PS1,Western blotting用于检测PS1蛋白>
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,synaptic loss,Synaptic loss is a cardinal feature of Alzheimer's disease
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neuroinflammation,Neuroinflammation is a pathological change in Alzheimer's disease
Treatment,FA,treats,Disease,Alzheimer's disease,FA is used in combination therapy for Alzheimer's disease
<Research_Method,Western blotting,detects,Protein,BACE1,Western blotting用于检测BACE1蛋白>
Clinical_Test,novel object recognition test,assesses,Clinical_Manifestation,memory retention,Novel object recognition test assesses memory retention
Treatment,EGCG,improves,Clinical_Manifestation,cognitive function,EGCG改善认知功能
Protein,sAPP-α,is_increased_by,Treatment,EGCG plus FA,Combination therapy increases sAPP-α protein expression
Gene,APP,is_associated_with,Disease,Alzheimer's disease,APP gene mutations are associated with Alzheimer's disease
<Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ(1-40),阿尔茨海默病的生物标志物包括Aβ(1-40)>
<Clinical_Manifestation,microgliosis,associated_with,Pathological_Change,β-amyloid plaques,小胶质细胞增生与β-淀粉样斑块相关>
Clinical_Test,Y-maze test,assesses,Clinical_Manifestation,spatial working memory,Y-maze test assesses spatial working memory
<Pathological_Change,β-amyloid plaques,affects,Brain_Region,H,β-淀粉样斑块影响H脑区>
Protein,ADAM10,cleaves,Protein,amyloid-beta-protein precursor,ADAM10切割淀粉样前体蛋白
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
<Research_Method,Western blotting,detects,Protein,ADAM10,Western blotting用于检测ADAM10蛋白>
Treatment,ferulic acid,modulates,Protein,beta-secretase,阿魏酸调节β-分泌酶
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,senile plaques,阿尔茨海默病的病理特征包括老年斑
Treatment,EGCG,treats,Disease,Alzheimer's disease,EGCG is used in combination therapy for Alzheimer's disease
Research_Method,APP/PS1 mouse model,models,Disease,Alzheimer's disease,APP/PS1 mouse model is used to study Alzheimer's disease
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Protein,BACE1,cleaves,Protein,amyloid-beta-protein precursor,BACE1切割淀粉样前体蛋白
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病影响内嗅皮层区域
Treatment,ferulic acid,improves,Clinical_Manifestation,cognitive function,阿魏酸改善认知功能
<Research_Method,ELISA,detects,Biomarker,Aβ(1-42),ELISA用于检测Aβ(1-42)>
<Research_Method,QPCR,detects,Gene,SOD1,QPCR用于检测SOD1基因表达>
Clinical_Test,Y-maze,evaluates,Clinical_Manifestation,spatial memory,Y迷宫测试用于评估空间记忆
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,Age is a risk factor for Alzheimer's disease
Brain_Region,EC,has_pathological_change,Pathological_Change,synaptophysin IR,Synaptophysin IR is increased in EC region with treatment
<Pathological_Change,β-amyloid plaques,affects,Brain_Region,EC,β-淀粉样斑块影响EC脑区>
Protein,ADAM10,is_increased_by,Treatment,EGCG plus FA,Combination therapy increases ADAM10 protein expression
Imaging_Method,immunohistochemistry,detects,Pathological_Change,microgliosis,Immunohistochemistry detects microgliosis
Treatment,EGCG,reduces,Pathological_Change,neuroinflammation,EGCG减轻神经炎症
Gene,PS2,is_associated_with,Disease,Alzheimer's disease,PS2 gene mutations are associated with Alzheimer's disease
<Clinical_Manifestation,astrocytosis,associated_with,Pathological_Change,β-amyloid plaques,星形胶质细胞增生与β-淀粉样斑块相关>
Protein,amyloid-beta,is_cleaved_by,Protein,gamma-secretase,淀粉样蛋白由γ-分泌酶切割
Clinical_Test,novel object recognition,evaluates,Clinical_Manifestation,memory,新物体识别测试用于评估记忆功能
Imaging_Method,immunohistochemistry,detects,Pathological_Change,astrocytosis,Immunohistochemistry detects astrocytosis
Protein,amyloid-beta-protein precursor,is_cleaved_by,Protein,alpha-secretase,淀粉样前体蛋白由α-分泌酶切割
Imaging_Method,immunohistochemistry,detects,Pathological_Change,synaptophysin IR,Immunohistochemistry detects synaptophysin IR
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive disturbance,Cognitive disturbance is a symptom of Alzheimer's disease
Research_Method,APP/PS1 mice,models,Disease,Alzheimer's disease,APP/PS1小鼠用于模拟阿尔茨海默病
Protein,SOD1,is_reduced_by,Treatment,EGCG plus FA,Combination therapy reduces SOD1 protein expression
<Research_Method,Western blotting,detects,Protein,APP,Western blotting用于检测APP蛋白>
Treatment,EGCG,increases,Protein,ADAM10,EGCG增加ADAM10的表达
<Treatment,FA,treats,Disease,Alzheimer's disease,FA用于治疗阿尔茨海默病>
Gene,PS1,is_associated_with,Disease,Alzheimer's disease,PS1 gene mutations are associated with Alzheimer's disease
Treatment,EGCG,reduces,Pathological_Change,synaptotoxicity,EGCG减轻突触毒性
<Research_Method,QPCR,detects,Gene,IL-1β,QPCR用于检测IL-1β基因表达>
<Protein,BACE1,regulates,Protein,APP,BACE1调节APP蛋白的代谢>
Treatment,EGCG,reduces,Pathological_Change,amyloid-beta deposits,EGCG减少淀粉样蛋白沉积
Protein,IL-1β,is_reduced_by,Treatment,EGCG plus FA,Combination therapy reduces IL-1β mRNA expression
<Research_Method,QPCR,detects,Gene,GPx1,QPCR用于检测GPx1基因表达>
Protein,BACE1,is_reduced_by,Treatment,EGCG plus FA,Combination therapy reduces BACE1 protein expression
Treatment,ferulic acid,reduces,Pathological_Change,neuroinflammation,阿魏酸减轻神经炎症
Treatment,EGCG,activates,Protein,alpha-secretase,EGCG激活α-分泌酶
Protein,TNF-α,is_reduced_by,Treatment,EGCG plus FA,Combination therapy reduces TNF-α mRNA expression
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括神经纤维缠结
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ oligomers,Aβ oligomers are linked to Alzheimer's disease pathology
Protein,sAPP-β,is_reduced_by,Treatment,EGCG plus FA,Combination therapy reduces sAPP-β protein expression
Treatment,ferulic acid,decreases,Protein,BACE1,阿魏酸减少BACE1的表达
<Research_Method,ELISA,detects,Biomarker,Aβ(1-40),ELISA用于检测Aβ(1-40)>
Brain_Region,hippocampal CA1,has_pathological_change,Pathological_Change,synaptophysin IR,Synaptophysin IR is increased in hippocampal CA1 region with treatment
Treatment,ferulic acid,reduces,Pathological_Change,synaptotoxicity,阿魏酸减轻突触毒性
<Protein,Aβ,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积>
<Treatment,EGCG/FA,treats,Disease,Alzheimer's disease,EGCG/FA联合治疗用于阿尔茨海默病>
Risk_Factor,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Treatment,ferulic acid,reduces,Pathological_Change,oxidative stress,阿魏酸减轻氧化应激
<Treatment,EGCG,treats,Disease,Alzheimer's disease,EGCG用于治疗阿尔茨海默病>
Imaging_Method,immunohistochemistry,detects,Pathological_Change,β-amyloid plaques,Immunohistochemistry detects β-amyloid plaques
<Research_Method,QPCR,detects,Gene,TNF-α,QPCR用于检测TNF-α基因表达>
Protein,amyloid-beta,is_derived_from,Protein,amyloid-beta-protein precursor,淀粉样蛋白来源于淀粉样前体蛋白
Protein,amyloid-beta,is_cleaved_by,Protein,beta-secretase,淀粉样蛋白由β-分泌酶切割
<Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ(1-42),阿尔茨海默病的生物标志物包括Aβ(1-42)>
Clinical_Test,radial arm water maze,evaluates,Clinical_Manifestation,spatial learning,放射臂水迷宫测试用于评估空间学习能力
Protein,P-C99,is_reduced_by,Treatment,EGCG plus FA,Combination therapy reduces P-C99 protein expression
Protein,GPx1,is_reduced_by,Treatment,EGCG plus FA,Combination therapy reduces GPx1 protein expression
Treatment,ferulic acid,reduces,Pathological_Change,amyloid-beta deposits,阿魏酸减少淀粉样蛋白沉积
Clinical_Test,RAWM test,assesses,Clinical_Manifestation,spatial reference learning and memory,RAWM test assesses spatial reference learning and memory
Treatment,EGCG,reduces,Pathological_Change,oxidative stress,EGCG减轻氧化应激
<Protein,ADAM10,regulates,Protein,APP,ADAM10调节APP蛋白的代谢>
Protein,C99,is_reduced_by,Treatment,EGCG plus FA,Combination therapy reduces C99 protein expression
