Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Test,fMRI,measures,Brain_Region,synaptic connectivity,功能性磁共振成像用于测量突触连接性
Protein,Aβ,leads_to,Pathological_Change,neurofibrillary tangles,Aβ肽导致神经纤维缠结的形成
Treatment,BACE1 inhibitors,affects,Protein,CHI1,BACE1抑制剂影响CHI1分子的切割
Protein,tau,aggregates_in,Brain_Region,brain,Tau蛋白在大脑中聚集形成神经纤维缠结
Clinical_Stage,mild to moderate AD,precedes,Disease,Alzheimer's disease,轻度至中度阿尔茨海默病是阿尔茨海默病的前期阶段
Treatment,Elenbecestat,has_side_effect,Symptom,diarrhea,Elenbecestat可能导致腹泻
Treatment,Elenbecestat,has_side_effect,Symptom,falls,Elenbecestat可能导致跌倒
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ,Aβ是阿尔茨海默病的生物标志物
Treatment,CNP520,has_side_effect,Symptom,no cardiovascular adverse effects,CNP520未显示心血管副作用
Clinical_Stage,asymptomatic at risk of AD,precedes,Disease,Alzheimer's disease,无症状但有AD风险的阶段是阿尔茨海默病的前期阶段
Clinical_Test,CSF Aβ,measures,Biomarker,Aβ levels,脑脊液Aβ检测用于测量Aβ水平
Research_Method,phase IIa trial,assesses,Treatment,Elenbecestat,二期a临床试验评估Elenbecestat的安全性和Aβ水平降低效果
Disease,Alzheimer's disease,treated_by,Treatment,Lanabecestat,Lanabecestat是一种用于治疗阿尔茨海默病的BACE1抑制剂
Clinical_Test,MRI,measures,Brain_Region,hippocampal volume,MRI用于测量海马体积
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,early-stage,阿尔茨海默病有早期阶段
Treatment,BACE1 inhibitors,has_adverse_effect,Clinical_Manifestation,cognitive loss,BACE1抑制剂可能导致认知功能丧失
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄增加阿尔茨海默病的风险
Protein,Aβ1-40,reduced_by,Treatment,Atabecestat,Atabecestat显著降低Aβ1-40水平
Research_Method,phase I trial,assesses,Treatment,Atabecestat,一期临床试验评估Atabecestat的安全性和耐受性
Treatment,CNP520,has_side_effect,Symptom,no retina degeneration,CNP520未显示视网膜退化副作用
Imaging_Method,PET,detects,Pathological_Change,amyloid plaques,正电子发射断层扫描用于检测淀粉样斑块
Treatment,Elenbecestat,has_side_effect,Symptom,upper respiratory tract infection,Elenbecestat可能导致上呼吸道感染
Protein,APP,produces,Protein,Aβ,淀粉样前体蛋白产生Aβ肽
Treatment,Lanabecestat,has_side_effect,Symptom,no hepatic toxicity,Lanabecestat未显示肝毒性副作用
Treatment,verubecestat,reduces,Biomarker,Aβ42,Verubecestat降低脑脊液中的Aβ42水平
Protein,Nrg1,regulates,Clinical_Manifestation,synaptic function,Nrg1蛋白调节突触功能
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE4,APOE4基因是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,treated_by,Treatment,Elenbecestat,Elenbecestat是一种用于治疗阿尔茨海默病的BACE1抑制剂
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Clinical_Test,PET,detects,Biomarker,Aβ,PET成像用于检测Aβ的积累
Treatment,Elenbecestat,has_side_effect,Symptom,abnormal dreams,Elenbecestat可能导致异常梦境
Clinical_Test,CSF t-tau,measures,Biomarker,tau levels,脑脊液t-tau检测用于测量tau水平
Treatment,verubecestat,reduces,Biomarker,Aβ40,Verubecestat降低脑脊液中的Aβ40水平
Treatment,Elenbecestat,causes,Symptom,headache,Elenbecestat可能导致头痛
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Treatment,Lanabecestat,causes,Symptom,depigmentation,Lanabecestat可能导致表皮和毛发脱色
Protein,amyloid-beta,causes,Pathological_Change,synaptic toxicity,病理水平的淀粉样蛋白导致突触毒性
Disease,Alzheimer's disease,treated_by,Treatment,Atabecestat,Atabecestat是一种用于治疗阿尔茨海默病的BACE1抑制剂
Research_Method,phase II trial,assesses,Treatment,CNP520,二期临床试验评估CNP520的长期安全性和疗效
Research_Method,phase III trial,assesses,Treatment,Elenbecestat,三期临床试验评估Elenbecestat的长期疗效和安全性
Treatment,verubecestat,causes_side_effect,Clinical_Manifestation,weight loss,Verubecestat导致体重减轻的副作用
Treatment,CNP520,has_side_effect,Symptom,no hair depigmentation,CNP520未显示毛发脱色副作用
Research_Method,phase II/III trial,assesses,Treatment,CNP520 and CAD106,二期/三期临床试验评估CNP520和CAD106联合使用的长期安全性和疗效
Treatment,verubecestat,inhibits,Protein,BACE1,Verubecestat是一种BACE1抑制剂
Protein,Aβ,impairs,Clinical_Manifestation,synaptic plasticity,Aβ肽损害突触可塑性
Clinical_Test,CSF p-tau,measures,Biomarker,phosphorylated tau levels,脑脊液p-tau检测用于测量磷酸化tau水平
Disease,Alzheimer's disease,has_symptom,Symptom,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Research_Method,phase I trial,assesses,Treatment,Elenbecestat,一期临床试验评估Elenbecestat的安全性和耐受性
Clinical_Stage,early AD,precedes,Disease,Alzheimer's disease,早期阿尔茨海默病是阿尔茨海默病的前期阶段
Research_Method,phase I trial,assesses,Treatment,CNP520,一期临床试验评估CNP520的安全性和耐受性
Treatment,Atabecestat,has_side_effect,Symptom,elevated liver enzymes,Atabecestat可能导致肝酶升高
Treatment,CNP520,has_side_effect,Symptom,no liver toxicity,CNP520未显示肝毒性副作用
Protein,BACE1,is_targeted_by,Treatment,BACE1 inhibitors,BACE1抑制剂通过抑制BACE1来治疗阿尔茨海默病
Protein,Aβ,aggregates_in,Brain_Region,brain,Aβ肽在大脑中聚集形成淀粉样斑块
Treatment,Elenbecestat,has_side_effect,Symptom,contact dermatitis,Elenbecestat可能导致接触性皮炎
Protein,Aβ1-38,reduced_by,Treatment,Atabecestat,Atabecestat显著降低Aβ1-38水平
Gene,BACE1,affects,Protein,Nrg1,BACE1基因影响Nrg1蛋白的切割
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,MRI用于检测脑萎缩
Protein,BACE1,cleaves,Protein,amyloid precursor protein,BACE1酶切淀粉样前体蛋白生成淀粉样蛋白
Clinical_Test,amyloid PET,measures,Pathological_Change,amyloid deposition,淀粉样PET用于检测淀粉样沉积
Disease,Alzheimer's disease,has_therapeutic_approach,Treatment,immunotherapy,阿尔茨海默病的治疗方法包括免疫疗法
Protein,BACE1,cleaves,Protein,APP,BACE1酶切割淀粉样前体蛋白
Clinical_Stage,prodromal AD,precedes,Disease,Alzheimer's disease,前驱期阿尔茨海默病是阿尔茨海默病的前期阶段
Research_Method,phase II/III trial,assesses,Treatment,CAD106,二期/三期临床试验评估CAD106的长期安全性和疗效
Protein,Aβ1-42,reduced_by,Treatment,Atabecestat,Atabecestat显著降低Aβ1-42水平
Protein,BACE1,inhibited_by,Treatment,Atabecestat,Atabecestat抑制BACE1活性
Protein,amyloid-beta,generated_from,Protein,amyloid precursor protein,淀粉样蛋白由淀粉样前体蛋白通过酶切生成
Treatment,Elenbecestat,causes,Symptom,dizziness,Elenbecestat可能导致头晕
