Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Gene,KLC1,decreased_in,Brain_Region,frontal cortex,KLC1基因在阿尔茨海默病额叶皮层中表达降低
Gene,PRNP,associated_with,Disease,Alzheimer's disease,PRNP基因与阿尔茨海默病相关
Gene,HSP90AA1,is_downregulated_in,Disease,Alzheimer's disease,HSP90AA1基因在阿尔茨海默病中下调
Gene,GABBR1,downregulated_in,Disease,Alzheimer's disease,GABBR1基因在阿尔茨海默病脑中表达下调
Gene,DNM3,is_downregulated_in,Disease,Alzheimer's disease,DNM3基因在阿尔茨海默病中下调
Gene,COX6C,is_downregulated_in,Disease,Alzheimer's disease,COX6C基因在阿尔茨海默病中下调
Gene,OGA,is_involved_in,Pathological_Change,O-GlcNAc cycling,OGA基因参与O-GlcNAc循环
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,plaques,阿尔茨海默病的病理改变包括淀粉样斑块
Protein,GABBR1,correlates_with,Pathological_Change,neurofibrillary tangles,GABBR1蛋白与神经纤维缠结形成负相关
Protein,prion protein,aggregates_into,Pathological_Change,rod-like structures,朊蛋白聚集成杆状结构
Clinical_Test,microarray,measures,Gene,expression,微阵列技术用于测量基因表达
Disease,Alzheimer's disease,affects,Brain_Region,parietal lobe,阿尔茨海默病影响顶叶
Gene,UBA1,is_downregulated_in,Disease,Alzheimer's disease,UBA1基因在阿尔茨海默病中下调
Gene,SOD1,is_downregulated_in,Disease,Alzheimer's disease,SOD1基因在阿尔茨海默病中下调
Gene,EIF4H,is_downregulated_in,Disease,Alzheimer's disease,EIF4H基因在阿尔茨海默病中下调
Gene,APP,is_upregulated_in,Disease,Alzheimer's disease,APP基因在阿尔茨海默病中上调
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,late stage,阿尔茨海默病的晚期阶段
Gene,OGT,is_involved_in,Pathological_Change,Aβ peptide toxicity,OGT基因参与Aβ肽毒性
Disease,Alzheimer's disease,affects,Brain_Region,temporal lobe,阿尔茨海默病会影响颞叶区域
Research_Method,meta-analysis,identifies,Gene,expression changes,荟萃分析用于识别基因表达变化
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Gene,RHOQ,is_upregulated_in,Disease,Alzheimer's disease,RHOQ基因在阿尔茨海默病中上调
Gene,UBC,associated_with,Disease,Alzheimer's disease,UBC基因与阿尔茨海默病相关
Gene,SUMO2,downregulated_in,Brain_Region,cerebellum,SUMO2基因在小脑脑区表达下调
Disease,Alzheimer's disease,affects,Brain_Region,frontal lobe,阿尔茨海默病会影响额叶区域
Gene,SOD1,is_associated_with,Disease,Alzheimer's disease,SOD1基因与阿尔茨海默病相关
Gene,OGA,is_potential_target_for,Treatment,Alzheimer's disease,OGA基因可能是阿尔茨海默病的治疗靶点
Disease,Alzheimer's disease,affects,Brain_Region,parietal lobe,阿尔茨海默病影响顶叶脑区
Protein,amyloid-beta,forms,Pathological_Change,amyloid plaques,淀粉样蛋白形成淀粉样斑块
Research_Method,MetaOmics,analyzes,Biomarker,gene expression,MetaOmics方法用于分析基因表达的生物标志物
Gene,B2M,is_upregulated_in,Disease,Alzheimer's disease,B2M基因在阿尔茨海默病中上调
Gene,PURA,is_upregulated_in,Disease,Alzheimer's disease,PURA基因在阿尔茨海默病中上调
Disease,Alzheimer's disease,affects,Brain_Region,temporal lobe,阿尔茨海默病主要影响颞叶脑区
Gene,SPCS1,is_downregulated_in,Disease,Alzheimer's disease,SPCS1基因在阿尔茨海默病中下调
Gene,NDUFS5,is_potential_biomarker_for,Disease,Alzheimer's disease,NDUFS5基因可能是阿尔茨海默病的生物标志物
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
