Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Protein,NLRP3,is_inhibited_by,Treatment,NLRP3 inhibitors,NLRP3炎症小体抑制剂是治疗阿尔茨海默病的新方向>
<Protein,NLRP3,is_inhibited_by,Treatment,tenuigenin,细辛醚抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_inhibited_by,Treatment,miRNA-155,miRNA-155抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_inhibited_by,Treatment,N-cyano sulfoximine urea derivatives,N-氰基亚磺酰亚胺尿素衍生物抑制NLRP3炎症小体激活>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括神经纤维缠结>
<Protein,NLRP3,is_activated_by,Pathological_Change,lysosomal damage,溶酶体损伤激活NLRP3炎症小体>
<Protein,NLRP3,is_inhibited_by,Treatment,MRX34,MRX34抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_inhibited_by,Treatment,CB2R agonists,CB2R激动剂抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_inhibited_by,Treatment,nanocarriers,纳米载体抑制NLRP3炎症小体激活>
<Treatment,Aloe vera,reduces,Protein,IL-1β,芦荟减少IL-1β的合成>
<Protein,NLRP3,is_inhibited_by,Treatment,JNJ7777120,JNJ7777120抑制NLRP3炎症小体激活>
<Treatment,isoliquiritigenin,suppresses,Protein,NLRP3,异甘草素抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_inhibited_by,Treatment,ligand-targeted nanocarriers,配体靶向纳米载体抑制NLRP3炎症小体激活>
Protein,NLRP3,is_activated_by,Risk_Factor,reactive oxygen species,NLRP3炎症小体被活性氧激活
Protein,NLRP3,is_inhibited_by,Protein,phosphorylation,磷酸化通过抑制NLRP3的ATP酶活性抑制NLRP3炎症小体激活
<Protein,NLRP3,is_inhibited_by,Treatment,tanshinone-I,丹参酮I抑制NLRP3炎症小体激活>
Protein,NLRP3,is_inhibited_by,Treatment,natural products,天然产物抑制NLRP3炎症小体
Protein,NLRP3,is_inhibited_by,Protein,autophagy,自噬通过NOD2-RIPK2-ULK1通路和PERK-eIF2α-ATF4-ATGs通路抑制NLRP3炎症小体激活
<Protein,NLRP3,is_inhibited_by,Treatment,propolis,蜂胶抑制NLRP3炎症小体激活>
Protein,NLRP3,is_inhibited_by,Protein,RIPK2,RIPK2蛋白通过增加线粒体自噬抑制NLRP3炎症小体活性
<Protein,NLRP3,is_inhibited_by,Treatment,miRNA-223,miRNA-223抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_inhibited_by,Treatment,Somalix,Somalix抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_regulated_by,Protein,Nek7,Nek7是NLRP3的关键调节因子>
Protein,NLRP3,is_inhibited_by,Protein,LC3B,自噬蛋白LC3B通过减少ROS水平抑制NLRP3炎症小体激活
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,difficulty in execution,阿尔茨海默病的常见症状包括执行困难
<Protein,amyloid-beta,induces,Pathological_Change,neuroinflammation,淀粉样蛋白通过多种分子途径促进神经炎症>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid plaques,阿尔茨海默病的病理特征包括淀粉样斑块的沉积>
Protein,NLRP3,is_inhibited_by,Protein,cAMP-PKA signaling pathway,cAMP-PKA信号通路通过磷酸化和泛素化抑制NLRP3炎症小体激活
<Protein,NLRP3,is_inhibited_by,Treatment,curculiginis rhizoma,仙茅根茎提取物抑制NLRP3炎症小体激活>
Protein,NLRP3,is_inhibited_by,Protein,GBP5,GBP5通过促进ASC寡聚化抑制NLRP3炎症小体激活
<Protein,NLRP3,is_inhibited_by,Treatment,miRNA-loaded nanocarriers,miRNA负载的纳米载体抑制NLRP3炎症小体激活>
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的常见症状包括记忆障碍
<Treatment,curcumin,inhibits,Protein,NLRP3,姜黄素抑制NLRP3激活>
<Protein,NLRP3,is_inhibited_by,Treatment,sulforaphane,萝卜硫素抑制NLRP3炎症小体激活>
Protein,NLRP3,is_activated_by,Risk_Factor,hypokalemia,NLRP3炎症小体被低钾血症激活
Protein,NLRP3,is_activated_by,Risk_Factor,cathepsin B,NLRP3炎症小体被组织蛋白酶B激活
Protein,NLRP3,is_inhibited_by,Protein,TXNIP,TXNIP通过与NLRP3炎症小体相互作用抑制其激活
Protein,NLRP3,is_inhibited_by,Protein,Nek7,Nek7通过与NLRP3炎症小体的LRR和NOD部分相互作用抑制其激活
Protein,NLRP3,is_activated_by,Risk_Factor,ATP,NLRP3炎症小体被ATP激活
<Protein,NLRP3,is_inhibited_by,Treatment,IFM2427,IFM2427抑制NLRP3炎症小体激活>
<Treatment,CAPE,inhibits,Protein,NLRP3,咖啡酸苯乙酯抑制NLRP3炎症小体激活>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,microglial damage,阿尔茨海默病的病理改变包括小胶质细胞损伤
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,personality and behavioral abnormalities,阿尔茨海默病的常见症状包括人格和行为异常
<Protein,NLRP3,is_inhibited_by,Treatment,lychee seeds polyphenols,荔枝籽多酚抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_inhibited_by,Treatment,zonisamide,唑尼沙胺抑制NLRP3炎症小体激活>
Protein,NLRP3,is_activated_by,Risk_Factor,hypercalcemia,NLRP3炎症小体被高钙血症激活
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,depression,阿尔茨海默病的典型症状包括抑郁>
Protein,NLRP3,is_composed_of,Protein,caspase-1 precursor,NLRP3炎症小体由NLRP3蛋白和caspase-1前体蛋白组成
Protein,NLRP3,is_inhibited_by,Protein,effector T cells,效应T细胞通过降低中性粒细胞浸润抑制NLRP3炎症小体激活
<Protein,NLRP3,is_inhibited_by,Treatment,PEG-coated nanocarriers,PEG包被的纳米载体抑制NLRP3炎症小体激活>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles formation,阿尔茨海默病的病理改变包括神经纤维缠结的形成
Protein,NLRP3,is_inhibited_by,Protein,SGT1,SGT1通过与NLRP3形成复合物保持其非活性状态抑制其激活
Protein,NLRP3,is_activated_by,Risk_Factor,hyperglycemia,NLRP3炎症小体被高血糖激活
Protein,NLRP3,is_inhibited_by,Protein,unsaturated fatty acids,不饱和脂肪酸抑制NLRP3炎症小体活性
<Protein,tau,hyperphosphorylated_in,Disease,Alzheimer's disease,tau蛋白在阿尔茨海默病中过度磷酸化>
<Protein,NLRP3,is_activated_by,Pathological_Change,cathepsin B release,组织蛋白酶B的释放激活NLRP3炎症小体>
<Protein,NLRP3,is_activated_by,Pathological_Change,Aβ phagocytosis,Aβ的吞噬作用激活NLRP3炎症小体>
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中积累>
<Protein,NLRP3,is_inhibited_by,Treatment,resveratrol,白藜芦醇抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_inhibited_by,Treatment,let-7,let-7抑制NLRP3炎症小体激活>
<Treatment,ginsenosides,inhibits,Protein,NLRP3,人参皂苷抑制NLRP3炎症小体激活>
<Protein,IL-1β,secreted_by,Pathological_Change,neuroinflammation,IL-1β由神经炎症分泌>
Protein,caspase-1,converts,Protein,IL-18,caspase-1将IL-18前体转化为活性形式
<Protein,NLRP3,is_inhibited_by,Treatment,MCC950,MCC950抑制NLRP3炎症小体激活>
Protein,NLRP3,is_inhibited_by,Protein,dopamine,多巴胺抑制NLRP3炎症小体活性
<Protein,NLRP3,is_inhibited_by,Treatment,AAV2-hIL-10,AAV2-hIL-10抑制NLRP3炎症小体激活>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid beta accumulation,阿尔茨海默病的病理改变包括淀粉样蛋白β的积累
<Treatment,silibilin,reduces,Protein,ROS,水飞蓟素减少ROS生成>
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,impairment of cognition,阿尔茨海默病的典型症状包括认知功能损害>
Protein,NLRP3,is_inhibited_by,Protein,ubiquitination,泛素化通过抑制NLRP3的去泛素化抑制NLRP3炎症小体激活
<Protein,NLRP3,is_inhibited_by,Treatment,baicalin,黄芩苷抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_inhibited_by,Treatment,miR-34a,miR-34a抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_inhibited_by,Treatment,picrorhiza kurroa,胡黄连抑制NLRP3炎症小体激活>
<Protein,NLRP3,is_inhibited_by,Treatment,mangiferin,芒果苷抑制NLRP3炎症小体激活>
<Protein,NLRP3,activates,Pathological_Change,neuroinflammation,NLRP3激活导致神经炎症>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,oxidative stress generation,阿尔茨海默病的病理改变包括氧化应激的产生
<Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体>
<Protein,NLRP3,is_inhibited_by,Treatment,EGCG,表没食子儿茶素没食子酸酯抑制NLRP3炎症小体激活>
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,behavioral disturbance,阿尔茨海默病的典型症状包括行为障碍>
<Treatment,BHB,inhibits,Protein,NLRP3,BHB抑制NLRP3激活>
<Protein,NLRP3,is_inhibited_by,Treatment,virgin coconut oil,初榨椰子油抑制NLRP3炎症小体激活>
