Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,affects,Brain_Region,ventral CA1 region,阿尔茨海默病影响大脑腹侧CA1区域
Disease,Alzheimer's disease,affects,Brain_Region,filapodic spines,阿尔茨海默病影响丝状树突棘
Research_Method,Student's t-test,analyzes,Pathological_Change,dendritic parameters,Student's t检验分析树突参数
Disease,Alzheimer's disease,affects,Brain_Region,dendritic nodes,阿尔茨海默病影响树突节点
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Brain_Region,dorsal hippocampus,impairs,Clinical_Manifestation,cognitive memory,背侧海马体损伤会导致认知记忆受损
Risk_Factor,oxidative stress,promotes,Disease,Alzheimer's disease,氧化应激是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,affects,Brain_Region,dorsal CA1 region,阿尔茨海默病影响背侧CA1区域
Disease,Alzheimer's disease,affects,Brain_Region,apical dendrites,阿尔茨海默病影响顶树突
Research_Method,Golgi-Cox staining,analyzes,Pathological_Change,dendritic morphology,Golgi-Cox染色用于分析树突形态的病理变化
Disease,Alzheimer's disease,affects,Brain_Region,primary visual cortex,阿尔茨海默病影响初级视觉皮层
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Disease,Alzheimer's disease,affects,Brain_Region,dendritic intersections,阿尔茨海默病影响树突交叉点
Pathological_Change,dendritic arborization,reduces_in,Brain_Region,dorsal CA1,背侧CA1脑区树突分支减少
Gene,ALDH2,associated_with,Disease,Alzheimer's disease,ALDH2基因与阿尔茨海默病相关
Imaging_Method,MRI,detects,Biomarker,free radicals,MRI检测自由基
Disease,Alzheimer's disease,affects,Brain_Region,CA1 stratum pyramidale,阿尔茨海默病影响CA1锥体细胞层
Disease,Alzheimer's disease,affects,Brain_Region,stubby spines,阿尔茨海默病影响短粗树突棘
Disease,Alzheimer's disease,affects,Brain_Region,basal dendrites of dCA1,阿尔茨海默病影响dCA1基底树突
Disease,Alzheimer's disease,affects,Brain_Region,dorsal CA1,阿尔茨海默病影响背侧CA1脑区
Biomarker,free radicals,increases_in,Brain_Region,dorsal CA1,背侧CA1脑区自由基增加
Protein,Nrf2,expressed_in,Brain_Region,ventral CA1,Nrf2在腹侧CA1脑区表达
Risk_Factor,oxidative stress,affects,Brain_Region,dorsal CA1,氧化应激影响背侧CA1脑区
Disease,Alzheimer's disease,affects,Brain_Region,primary sensory cortex,阿尔茨海默病影响初级感觉皮层
Disease,Alzheimer's disease,affects,Brain_Region,ventral CA1,阿尔茨海默病影响腹侧CA1脑区
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive deficits,阿尔茨海默病表现为认知缺陷
Research_Method,Sholl analysis,measures,Pathological_Change,dendritic length,Sholl分析测量树突长度
Disease,Alzheimer's disease,affects,Brain_Region,basal dendrites,阿尔茨海默病影响基底树突
Disease,Alzheimer's disease,affects,Brain_Region,WT controls,阿尔茨海默病影响野生型对照组
Disease,Alzheimer's disease,affects,Brain_Region,primary somatosensory cortex,阿尔茨海默病影响初级体感皮层
Disease,Alzheimer's disease,affects,Brain_Region,dendritic arborization,阿尔茨海默病影响树突分支
Disease,Alzheimer's disease,affects,Brain_Region,ventral CA1 region,阿尔茨海默病影响腹侧CA1区域
Protein,tau,phosphorylates_in,Brain_Region,brain,磷酸化tau蛋白在阿尔茨海默病患者大脑中增加
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
