Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid plaques,阿尔茨海默病的病理改变包括淀粉样斑块
Clinical_Test,Y-maze,evaluates,Clinical_Manifestation,cognitive function,Y迷宫用于评估认知功能
<Protein,Aggregatin,suppresses,Clinical_Manifestation,cognitive deficits,Aggregatin蛋白抑制认知缺陷>
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF Aβ42,阿尔茨海默病的生物标志物包括脑脊液中的Aβ42
Treatment,rAggregatin,regulates,Pathological_Change,amyloid deposits,rAggregatin调节淀粉样斑块的沉积
Clinical_Test,Barnes maze,evaluates,Clinical_Manifestation,cognitive function,Barnes迷宫用于评估认知功能
Treatment,AAV1-Aggregatin,regulates,Pathological_Change,amyloid deposits,AAV1-Aggregatin调节淀粉样斑块的沉积
Imaging_Method,immunohistochemistry,detects,Pathological_Change,amyloid plaques,免疫组化用于检测淀粉样斑块
<Gene,FAM222A,associated_with,Pathological_Change,regional brain atrophy,FAM222A基因与区域性脑萎缩相关>
Research_Method,bio-layer interferometry,measures,Protein,binding kinetics,生物层干涉测量法用于测量蛋白质结合动力学
<Protein,Aggregatin,exacerbates,Clinical_Manifestation,cognitive dysfunction,Aggregatin蛋白加剧认知功能障碍>
Research_Method,immunoblot,detects,Protein,Aβ oligomers,免疫印迹用于检测Aβ寡聚体
<Protein,Aggregatin,exacerbates,Pathological_Change,amyloid deposition,Aggregatin蛋白加剧淀粉样蛋白沉积>
<Protein,Aggregatin,suppresses,Pathological_Change,neuroinflammation,Aggregatin蛋白抑制神经炎症>
Disease,Alzheimer's disease,has_research_method,Research_Method,GWAS,全基因组关联分析用于阿尔茨海默病的研究
Disease,Alzheimer's disease,affects,Brain_Region,basal forebrain,阿尔茨海默病会影响基底前脑区域
Protein,Aggregatin,accumulates_in,Brain_Region,cortex,Aggregatin在散发性阿尔茨海默病患者的皮层中积累
Research_Method,coimmunoprecipitation,analyzes,Protein,protein interactions,免疫共沉淀用于分析蛋白质相互作用
Disease,Alzheimer's disease,affects,Brain_Region,planum polare,阿尔茨海默病会影响颞极区域
Research_Method,dot blot,detects,Protein,Aβ oligomers,点印迹用于检测Aβ寡聚体
Disease,Alzheimer's disease,has_gene,Gene,TRPV4,TRPV4基因与阿尔茨海默病相关
Research_Method,electron microscopy,visualizes,Pathological_Change,Aβ aggregates,电子显微镜用于可视化Aβ聚集体
Disease,Alzheimer's disease,has_protein,Protein,amyloid-beta,阿尔茨海默病与淀粉样蛋白β相关
Disease,Alzheimer's disease,has_imaging_method,Imaging_Method,MRI,核磁共振成像用于阿尔茨海默病的诊断
Disease,Alzheimer's disease,has_clinical_manifestation,Clinical_Manifestation,memory loss,阿尔茨海默病的临床表现包括记忆力丧失
Disease,Alzheimer's disease,has_research_method,Research_Method,CPASSOC,跨表型关联分析用于阿尔茨海默病的研究
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal area,阿尔茨海默病会影响内嗅皮层区域
Protein,Aggregatin,interacts_with,Protein,amyloid-beta,Aggregatin与Aβ相互作用
<Protein,Aggregatin,accumulates_in,Pathological_Change,amyloid plaques,Aggregatin蛋白在淀粉样斑块中积累>
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF pTau,阿尔茨海默病的生物标志物包括脑脊液中的pTau
Disease,Alzheimer's disease,has_treatment,Treatment,donepezil,多奈哌齐是阿尔茨海默病的治疗药物
Treatment,AAV1-shAggregatin,regulates,Pathological_Change,amyloid deposits,AAV1-shAggregatin调节淀粉样斑块的沉积
