Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_gene,Gene,APOE,APOE基因与阿尔茨海默病的风险相关
Protein,IDO-1,upregulated_in,Disease,Alzheimer's disease,IDO-1在阿尔茨海默病患者的海马体中表达上调
Risk_Factor,HSV-1,associated_with,Disease,Alzheimer's disease,HSV-1感染与阿尔茨海默病进展相关
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,moderate-severe AD,中重度阿尔茨海默病是疾病的晚期阶段
Disease,Alzheimer's disease,has_stage,Clinical_Stage,Mild AD,阿尔茨海默病包括轻度阶段
Disease,Alzheimer's disease,has_biomarker,Biomarker,t-tau,阿尔茨海默病患者的脑脊液中t-tau水平升高
Disease,Alzheimer's disease,has_protein,Protein,tau,阿尔茨海默病患者的脑中tau蛋白异常磷酸化
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的主要病理特征之一是神经纤维缠结的形成
Disease,Alzheimer's disease,has_stage,Clinical_Stage,Moderate-severe AD,阿尔茨海默病包括中重度阶段
Disease,Alzheimer's disease,has_biomarker,Biomarker,t-tau,阿尔茨海默病患者的脑脊液中t-tau水平异常
Biomarker,KYNA,potential_diagnostic_marker,Disease,Alzheimer's disease,KYNA可能作为阿尔茨海默病的诊断标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ 42,阿尔茨海默病患者的脑脊液中Aβ 42水平降低
Risk_Factor,spirochetes,associated_with,Disease,Alzheimer's disease,螺旋体感染与阿尔茨海默病进展相关
Disease,Alzheimer's disease,has_research_method,Research_Method,ELISA,酶联免疫吸附试验用于检测阿尔茨海默病患者的KYNA和TRP水平
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE4,APOE4基因是阿尔茨海默病的重要风险因素
Disease,Alzheimer's disease,has_biomarker,Biomarker,KYNA,阿尔茨海默病患者的脑脊液中KYNA水平显著升高
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ42,阿尔茨海默病患者的脑脊液中Aβ42水平异常
Disease,Alzheimer's disease,has_research_method,Research_Method,HPLC,高效液相色谱法用于检测阿尔茨海默病患者的KYNA水平
Risk_Factor,Candida,associated_with,Disease,Alzheimer's disease,念珠菌感染与阿尔茨海默病进展相关
Biomarker,KYNA,correlates_with,Biomarker,t-tau,KYNA水平与t-tau水平在脑脊液中存在相关性
Biomarker,KYNA,reflects,Pathological_Change,inflammatory response,KYNA水平可能反映炎症反应
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病的主要症状之一是认知功能下降
Disease,Alzheimer's disease,has_biomarker,Biomarker,KYNA,阿尔茨海默病患者的脑脊液中KYNA水平升高
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,mild cognitive impairment,轻度认知障碍是阿尔茨海默病的早期阶段
Risk_Factor,Chlamydia pneumonia,associated_with,Disease,Alzheimer's disease,肺炎衣原体感染与阿尔茨海默病进展相关
Disease,Alzheimer's disease,has_protein,Protein,amyloid-beta,淀粉样蛋白在阿尔茨海默病患者的脑中异常堆积
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Biomarker,KYNA,correlates_with,Biomarker,TRP,KYNA与TRP在脑脊液中的水平存在相关性
Pathological_Change,astrogliosis,associated_with,Disease,Alzheimer's disease,星形胶质细胞增生与阿尔茨海默病病理相关
Disease,Mild Cognitive Impairment,has_biomarker,Biomarker,KYNA,轻度认知障碍患者的脑脊液中KYNA水平升高
Biomarker,KYNA,reflects,Pathological_Change,neuroprotective mechanism,KYNA水平可能反映神经保护机制
Disease,MCI,has_biomarker,Biomarker,KYNA,轻度认知障碍患者的脑脊液中KYNA水平显著升高
Biomarker,KYNA,correlates_with,Biomarker,TRP,KYNA与TRP在血浆和脑脊液中的水平存在相关性
Biomarker,KYNA,correlates_with,Clinical_Manifestation,cognitive performance,KYNA水平与认知功能表现相关
Disease,Alzheimer's disease,has_brain_region,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Biomarker,KYNA,correlates_with,Pathological_Change,neurofibrillary tangle,KYNA水平与神经纤维缠结形成相关
Biomarker,KYNA,correlates_with,Pathological_Change,senile plaque,KYNA水平与老年斑形成相关
Disease,Alzheimer's disease,has_treatment,Treatment,donepezil,多奈哌齐是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状之一是记忆力丧失
Research_Method,ROC curve analysis,used_for,Clinical_Test,KYNA,ROC曲线分析用于评估KYNA的诊断准确性
Disease,Alzheimer's disease,has_clinical_test,Clinical_Test,MMSE,简易精神状态检查用于评估阿尔茨海默病患者的认知功能
Pathological_Change,neuroinflammation,associated_with,Disease,Alzheimer's disease,神经炎症与阿尔茨海默病病理相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neuronal loss,阿尔茨海默病的主要病理特征之一是神经元丢失
Clinical_Test,KYNA/TRP ratio,used_for,Disease,Alzheimer's disease,KYNA/TRP比值用于区分阿尔茨海默病患者与健康对照
Biomarker,KYNA,correlates_with,Risk_Factor,age,KYNA水平与年龄呈正相关
Protein,KAT II,localized_in,Brain_Region,astrocytes,KAT II酶主要定位于星形胶质细胞
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid-β plaques,阿尔茨海默病的主要病理特征之一是淀粉样蛋白斑块的形成
Biomarker,KYNA,correlates_with,Biomarker,Aβ42,KYNA水平与Aβ42水平在脑脊液中存在相关性
Research_Method,Spearman rank correlation,analyzes,Biomarker,KYNA,Spearman秩相关分析用于研究KYNA水平
Disease,Alzheimer's disease,has_imaging_method,Imaging_Method,MRI,核磁共振成像用于检测阿尔茨海默病患者的脑萎缩情况
