Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Imaging_Method,[18F]-FDG PET,detects,Biomarker,relative cerebral metabolic rate for glucose,[18F]-FDG PET用于检测脑葡萄糖代谢率>
Clinical_Test,ADCS-ADL,evaluates,Clinical_Manifestation,activities of daily living,ADCS-ADL用于评估日常生活能力
Treatment,GV-971,affects,Pathological_Change,neuroinflammation,GV-971通过调节肠道菌群减少神经炎症
Disease,Alzheimer's disease,treated_by,Treatment,GV-971,GV-971用于治疗轻度至中度阿尔茨海默病
<Risk_Factor,APOE ε4,increases_risk_of,Disease,Alzheimer's disease,APOE ε4基因携带者增加患阿尔茨海默病的风险>
Treatment,Sodium oligomannate,has_mechanism,Research_Method,inhibit Aβ fibril formation,海洋寡糖钠的作用机制包括抑制Aβ纤维形成
Clinical_Stage,mild-to-moderate AD,is_studied_in,Research_Method,phase 3 clinical trial,轻度至中度阿尔茨海默病在三期临床试验中被研究
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因携带者更可能患有淀粉样蛋白相关疾病
Treatment,GV-971,affects,Pathological_Change,gut dysbiosis,GV-971改善肠道菌群失调
Clinical_Test,NPI,evaluates,Clinical_Manifestation,behavioral symptoms,NPI用于评估行为症状
<Research_Method,Cochran-Mantel-Haenszel test,analyzes,Clinical_Test,CIBIC+,Cochran-Mantel-Haenszel test用于分析CIBIC+评分的变化>
<Disease,Alzheimer's disease,treated_by,Treatment,GV-971,GV-971用于治疗阿尔茨海默病>
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
<Clinical_Test,ADAS-Cog12,measures,Clinical_Manifestation,cognitive impairment,ADAS-Cog12用于评估认知功能障碍>
Treatment,GV-971,affects,Biomarker,Aβ,GV-971减少Aβ在大脑中的沉积
<Clinical_Test,[18F]-FDG-PET,detects,Biomarker,relative global CMRglu,[18F]-FDG-PET用于检测相对全局脑葡萄糖代谢率>
Clinical_Test,[18F]-FDG-PET,assesses,Brain_Region,brain metabolism,[18F]-FDG-PET用于评估脑代谢情况
Imaging_Method,MRI,detects,Pathological_Change,temporal lobe atrophy,MRI用于检测颞叶萎缩以支持阿尔茨海默病诊断
<Research_Method,ANCOVA,analyzes,Clinical_Test,ADAS-Cog12,ANCOVA用于分析ADAS-Cog12评分的变化>
Gene,APOE,is_related_to,Risk_Factor,Alzheimer's disease,APOE基因与阿尔茨海默病的风险因素相关
Clinical_Test,ADAS-cog,evaluates,Clinical_Manifestation,cognitive function,ADAS-cog用于评估认知功能变化
Protein,amyloid-beta,is_affected_by,Treatment,Sodium oligomannate,海洋寡糖钠影响淀粉样蛋白的沉积
Treatment,Sodium oligomannate,has_mechanism,Research_Method,reconstitute gut microbiota,海洋寡糖钠的作用机制包括重建肠道菌群
Disease,Alzheimer's disease,is_treated_by,Treatment,Sodium oligomannate,阿尔茨海默病可以通过海洋寡糖钠进行治疗
Clinical_Test,amyloid PET,detects,Biomarker,amyloid,淀粉样蛋白PET用于检测淀粉样蛋白生物标志物
Treatment,Sodium oligomannate,has_mechanism,Research_Method,reduce neuroinflammation,海洋寡糖钠的作用机制包括减少神经炎症
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
<Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,MMSE用于评估认知功能>
<Research_Method,MMRM,analyzes,Clinical_Test,ADAS-Cog12,MMRM用于敏感性分析ADAS-Cog12评分的变化>
<Clinical_Test,ADCS-ADL,measures,Clinical_Manifestation,activities of daily living,ADCS-ADL用于评估日常生活活动能力>
<Clinical_Test,NPI,measures,Clinical_Manifestation,neuropsychiatric symptoms,NPI用于评估神经精神症状>
