Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_biomarker,Biomarker,synaptotagmin-1,阿尔茨海默病的生物标志物包括突触结合蛋白-1
Disease,Alzheimer's disease,has_gene,Gene,CD2AP,CD2AP基因与阿尔茨海默病相关
Biomarker,SNAP-25,correlates_with,Biomarker,synaptotagmin-1,SNAP-25蛋白与突触结合蛋白-1相关
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,severe dementia,重度痴呆是阿尔茨海默病的晚期阶段
Disease,Alzheimer's disease,affects,Brain_Region,amygdala,阿尔茨海默病影响杏仁核
Disease,Alzheimer's disease,has_gene,Gene,PSEN1,PSEN1基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_gene,Gene,APPBP5,APPBP5基因
Disease,Alzheimer's disease,has_gene,Gene,TNF,TNF基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_gene,Gene,CLU,CLU基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_gene,Gene,CR1,CR1基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_treatment,Treatment,donepezil,多奈哌齐是阿尔茨海默病的治疗药物
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,mild cognitive impairment,轻度认知障碍是阿尔茨海默病的早期阶段
Research_Method,mass spectrometry,measures,Protein,synaptotagmin-1,质谱法用于测量突触结合蛋白-1
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,synapse loss,阿尔茨海默病导致突触丢失
Disease,Alzheimer's disease,has_gene,Gene,ABCA7,ABCA7基因与阿尔茨海默病相关
Clinical_Test,CSF analysis,measures,Biomarker,neurogranin,脑脊液分析用于测量神经颗粒蛋白
Disease,Alzheimer's disease,has_imaging_method,Imaging_Method,PET,正电子发射断层扫描用于检测阿尔茨海默病
Disease,Alzheimer's disease,has_clinical_test,Clinical_Test,CSF analysis,脑脊液分析用于评估阿尔茨海默病
Disease,Alzheimer's disease,has_biomarker,Biomarker,neurogranin,阿尔茨海默病患者的脑脊液中神经颗粒蛋白浓度升高
Disease,Alzheimer's disease,has_gene,Gene,INPP5D,INPP5D基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau neurofibrillary tangles,阿尔茨海默病导致tau蛋白神经纤维缠结
Disease,Alzheimer's disease,has_gene,Gene,APPBP3,APPBP3基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_gene,Gene,TREM2,TREM2基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,SNAP-25,阿尔茨海默病的生物标志物包括SNAP-25
Protein,SNAP-25,is_measured_by,Research_Method,mass spectrometry,SNAP-25蛋白通过质谱法测量
Research_Method,longitudinal study,investigates,Biomarker,neurogranin,纵向研究用于调查神经颗粒蛋白
Disease,Alzheimer's disease,has_gene,Gene,APPBP2,APPBP2基因与阿尔茨海默病相关
Pathological_Change,synapse dysfunction,occurs_in,Disease,frontotemporal dementia,额颞叶痴呆早期出现突触功能障碍
Clinical_Test,CSF analysis,measures,Biomarker,synaptotagmin-1,脑脊液分析用于测量突触结合蛋白-1
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ 42,阿尔茨海默病的生物标志物包括Aβ 42
Disease,Alzheimer's disease,has_gene,Gene,MS4A,MS4A基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_research_method,Research_Method,Spearman's correlation coefficient,斯皮尔曼相关系数用于研究阿尔茨海默病
Disease,Alzheimer's disease,has_gene,Gene,CD33,CD33基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_gene,Gene,ADAM10,ADAM10基因与阿尔茨海默病相关
Disease,FTD,has_biomarker,Biomarker,synaptotagmin-1,额颞叶痴呆与突触结合蛋白-1相关
Biomarker,neurogranin,indicates,Pathological_Change,synapse dysfunction,神经颗粒蛋白指示突触功能障碍
Disease,Alzheimer's disease,has_clinical_manifestation,Clinical_Manifestation,memory loss,阿尔茨海默病的临床表现包括记忆力丧失
Disease,Alzheimer's disease,has_gene,Gene,SORL1,SORL1基因与阿尔茨海默病相关
Disease,FTD,has_biomarker,Biomarker,neurogranin,额颞叶痴呆与神经颗粒蛋白相关
Disease,FTD,has_biomarker,Biomarker,SNAP-25,额颞叶痴呆与SNAP-25蛋白相关
Disease,Alzheimer's disease,has_gene,Gene,FERMT2,FERMT2基因与阿尔茨海默病相关
Clinical_Test,CSF analysis,detects,Biomarker,neurogranin,脑脊液分析用于检测神经颗粒蛋白
