Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Risk_Factor,Porphyromonas gingivalis,triggers,Pathological_Change,Tau hyperphosphorylation,牙龈卟啉单胞菌引发Tau蛋白过度磷酸化
Disease,Alzheimer's disease,related_to,Pathological_Change,neuroinflammation,阿尔茨海默病与神经炎症相关
Risk_Factor,Porphyromonas gingivalis,triggers,Pathological_Change,astrocytic morphology changes,牙龈卟啉单胞菌引发星形胶质细胞形态变化
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory impairment,阿尔茨海默病表现为记忆障碍
Research_Method,ELISA,quantifies,Biomarker,cytokines,ELISA用于定量细胞因子生物标志物
Pathological_Change,astrogliosis,leads_to,Clinical_Manifestation,neuronal dysfunction,星形胶质细胞增生导致神经元功能障碍
Biomarker,MDA,produced_in,Brain_Region,hippocampus,MDA在海马体中产生增加
Imaging_Method,µCT,detects,Pathological_Change,alveolar bone resorption,µCT用于检测牙槽骨吸收
Risk_Factor,Porphyromonas gingivalis,associated_with,Disease,Alzheimer's disease,牙龈卟啉单胞菌与阿尔茨海默病相关
Risk_Factor,periodontitis,increases_risk_of,Disease,Alzheimer's disease,牙周炎增加阿尔茨海默病的风险
Protein,Tau,undergoes,Pathological_Change,hyperphosphorylation,Tau蛋白发生过度磷酸化
Protein,Tau,hyperphosphorylated_in,Brain_Region,hippocampus,Tau蛋白在海马体中过度磷酸化
Clinical_Test,immunohistochemistry,detects,Pathological_Change,Tau hyperphosphorylation,免疫组化检测Tau蛋白过度磷酸化
Risk_Factor,Porphyromonas gingivalis,triggers,Biomarker,pro-inflammatory cytokine production,牙龈卟啉单胞菌引发促炎细胞因子产生
Clinical_Manifestation,cognitive decline,associated_with,Disease,Alzheimer's disease,认知衰退与阿尔茨海默病相关
Biomarker,TNF-a,secreted_in,Brain_Region,hippocampus,TNF-a在海马体中分泌增加
Biomarker,IL-1b,secreted_in,Brain_Region,hippocampus,IL-1b在海马体中分泌增加
Pathological_Change,Tau hyperphosphorylation,leads_to,Clinical_Manifestation,neuronal dysfunction,Tau蛋白过度磷酸化导致神经元功能障碍
Biomarker,Ab 1-42,accumulates_in,Brain_Region,hippocampus,Ab 1-42肽在海马体中积累
Disease,Alzheimer's disease,associated_with,Protein,amyloid-beta,阿尔茨海默病与淀粉样蛋白β的积累有关
Research_Method,ELISA,measures,Biomarker,Ab 1-42 peptide,ELISA用于测量Ab 1-42肽水平
Research_Method,immunofluorescence,detects,Pathological_Change,astrogliosis,免疫荧光用于检测星形胶质细胞增生
Disease,Alzheimer's disease,has_biomarker,Biomarker,Ab42,Ab42是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,related_to,Pathological_Change,Tau hyperphosphorylation,阿尔茨海默病与Tau蛋白过度磷酸化相关
Clinical_Manifestation,neuroinflammation,associated_with,Disease,Alzheimer's disease,神经炎症与阿尔茨海默病相关
Biomarker,IL-6,secreted_in,Brain_Region,hippocampus,IL-6在海马体中分泌增加
Risk_Factor,P. gingivalis,increases_risk_of,Disease,Alzheimer's disease,P. gingivalis感染增加阿尔茨海默病的风险
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白β在大脑中积累
Clinical_Test,Oasis maze,evaluates,Clinical_Manifestation,spatial memory,Oasis迷宫测试用于评估空间记忆
Pathological_Change,phospho Tau,increased_in,Brain_Region,CA1,CA1区域中磷酸化Tau蛋白增加
Clinical_Manifestation,cognitive impairment,caused_by,Protein,P. gingivalis,P. gingivalis感染会导致认知功能障碍
Disease,Periodontitis,increases_risk_of,Disease,Alzheimer's disease,牙周炎是阿尔茨海默病的主要风险因素
Disease,Alzheimer's disease,related_to,Risk_Factor,periodontitis,牙周炎是阿尔茨海默病的风险因素
Research_Method,ELISA,measures,Biomarker,cytokines,ELISA用于测量细胞因子水平
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的临床表现
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Research_Method,micro-CT,detects,Pathological_Change,bone resorption,微CT用于检测牙槽骨吸收
Protein,Ab42,accumulates_in,Brain_Region,hippocampus,Ab42在海马体中积累
Research_Method,immunofluorescence,detects,Pathological_Change,phospho Tau,免疫荧光用于检测磷酸化Tau蛋白
Brain_Region,hippocampus,affected_by,Protein,P. gingivalis,P. gingivalis感染会影响海马体区域
Protein,P. gingivalis,linked_to,Disease,Alzheimer's disease,P. gingivalis是连接牙周炎和阿尔茨海默病的关键病原体
Research_Method,Sholl analysis,evaluates,Pathological_Change,neuronal morphology,Sholl分析用于评估神经元形态变化
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Tau hyperphosphorylation,Tau蛋白过度磷酸化是阿尔茨海默病的病理改变
Pathological_Change,neuroinflammation,leads_to,Clinical_Manifestation,cognitive decline,神经炎症导致认知衰退
Clinical_Manifestation,astrogliosis,associated_with,Disease,Alzheimer's disease,星形胶质细胞增生与阿尔茨海默病相关
Pathological_Change,astrogliosis,detected_in,Brain_Region,hippocampus,海马体中检测到星形胶质细胞增生
Pathological_Change,Ab42 accumulation,leads_to,Clinical_Manifestation,synaptotoxicity,Ab42积累导致突触毒性
Risk_Factor,Porphyromonas gingivalis,triggers,Pathological_Change,neuroinflammation,牙龈卟啉单胞菌引发神经炎症
Risk_Factor,Porphyromonas gingivalis,triggers,Pathological_Change,amyloid-beta accumulation,牙龈卟啉单胞菌引发淀粉样蛋白β积累
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,认知衰退是阿尔茨海默病的临床表现
Research_Method,OASIS Maze,evaluates,Clinical_Manifestation,cognitive function,OASIS迷宫任务用于评估认知功能
Risk_Factor,Porphyromonas gingivalis,triggers,Pathological_Change,alveolar bone resorption,牙龈卟啉单胞菌引发牙槽骨吸收
Imaging_Method,confocal microscopy,visualizes,Brain_Region,hippocampus,共聚焦显微镜用于观察海马体区域
Clinical_Manifestation,memory loss,associated_with,Disease,Alzheimer's disease,记忆力丧失与阿尔茨海默病相关
Research_Method,qPCR,quantifies,Biomarker,16S rRNA,qPCR用于定量16S rRNA生物标志物
Risk_Factor,Porphyromonas gingivalis,triggers,Clinical_Manifestation,memory impairment,牙龈卟啉单胞菌引发记忆障碍
