Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,Western blot,detects,Protein,GAPDH,Western blot用于检测GAPDH蛋白
Protein,beclin-1,associated_with,Pathological_Change,autophagy,beclin-1蛋白与自噬相关
Research_Method,Statistical analysis,analyzes,Research_Method,ANOVA,统计分析使用ANOVA方法
Protein,p62,upregulates,Pathological_Change,autophagy-related proteins,p62蛋白上调自噬相关蛋白
Treatment,p62-LAB,improves,Clinical_Manifestation,cognitive function,p62-LAB治疗改善认知功能
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ(1-42),Aβ(1-42)是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病主要影响海马体区域
Protein,p62,reduces,Pathological_Change,oxidative markers,p62蛋白减少氧化标志物
Clinical_Test,ELISA,measures,Biomarker,Aβ(1-42),ELISA用于测量Aβ(1-42)水平
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ(1-40),Aβ(1-40)是阿尔茨海默病的生物标志物
Research_Method,16S rRNA gene sequencing,analyzes,Biomarker,microbiota,16S rRNA基因测序用于分析微生物群
Research_Method,ELISA,measures,Biomarker,GLP-1,ELISA用于测量GLP-1水平
Research_Method,Cathepsin activity assay,measures,Pathological_Change,cathepsin activity,组织蛋白酶活性测定用于测量组织蛋白酶活性
Protein,p62,drives,Pathological_Change,protein degradation,p62蛋白驱动蛋白质降解
Protein,p62,modulates,Pathological_Change,ubiquitin-proteasome system,p62蛋白调节泛素-蛋白酶体系统
Disease,Alzheimer's disease,characterized_by,Pathological_Change,memory and learning ability destruction,阿尔茨海默病以记忆和学习能力逐渐破坏为特征
Research_Method,ELISA,measures,Biomarker,GIP,ELISA用于测量GIP水平
Treatment,p62-LAB,modulates,Pathological_Change,gut microbiota composition,p62-LAB治疗调节肠道菌群组成
Research_Method,Statistical analysis,analyzes,Research_Method,Bonferroni test,统计分析使用Bonferroni检验
Treatment,p62-engineered LAB,reduces,Pathological_Change,amyloid-beta levels,工程化p62乳酸菌减少淀粉样蛋白水平
Research_Method,Immunohistochemistry,detects,Protein,p62/SQSTM1,免疫组化用于检测p62/SQSTM1蛋白
Research_Method,Immunohistochemistry,detects,Protein,Aβ(1-42),免疫组化用于检测Aβ(1-42)蛋白
Protein,LC3II,associated_with,Pathological_Change,autophagy,LC3II蛋白与自噬相关
Protein,p62,stimulates,Pathological_Change,anti-inflammatory molecules,p62蛋白刺激抗炎分子表达
Protein,p62,correlates_with,Pathological_Change,amyloid-beta levels,p62蛋白水平与淀粉样蛋白水平相关
Clinical_Test,ELISA,measures,Biomarker,Aβ(1-40),ELISA用于测量Aβ(1-40)水平
Protein,Aβ(1-42),accumulates_in,Brain_Region,brain,Aβ(1-42)在大脑中异常堆积
