Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Stage,CDR = 0,is_associated_with,Biomarker,CSF sTREM2,CDR = 0阶段的CSF sTREM2水平与生物标志物相关
Biomarker,CSF sTREM2,measured_by,Clinical_Test,ELISA,CSF sTREM2通过酶联免疫吸附试验(ELISA)测量
Biomarker,CSF sTREM2,correlates_with,Imaging_Method,TSPO PET,CSF sTREM2水平与TSPO小动物正电子发射断层扫描信号相关
Protein,TREM2,expressed_in,Brain_Region,microglia,TREM2在中枢神经系统的小胶质细胞中表达
Biomarker,CSF sTREM2,measured_by,Clinical_Test,MSD platform,CSF sTREM2通过MSD平台测量
Pathological_Change,microglial activation,associated_with,Disease,Alzheimer's disease,小胶质细胞激活与阿尔茨海默病相关
Biomarker,CSF sTREM2,is_not_associated_with,Biomarker,Aβ 1-42,CSF sTREM2与Aβ 1-42水平无显著关联
Biomarker,CSF sTREM2,dynamically_changes_with,Clinical_Stage,disease progression,CSF sTREM2随疾病进展动态变化
Biomarker,CSF sTREM2,is_associated_with,Biomarker,T-tau,CSF sTREM2与T-tau水平相关
Gene,TREM2,causes,Disease,Nasu-Hakola disease,TREM2的纯合功能缺失突变导致Nasu-Hakola病
Biomarker,CSF sTREM2,is_associated_with,Biomarker,P-tau 181P,CSF sTREM2与P-tau 181P水平相关
Clinical_Test,A/T/N classification,assesses,Biomarker,neurodegeneration,A/T/N分类系统评估神经退行性变
Clinical_Test,CSF Aβ 1-42,measures,Biomarker,Aβ 1-42,CSF Aβ 1-42检测用于测量其水平
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ 1-42,阿尔茨海默病的生物标志物包括Aβ 1-42
Clinical_Stage,CDR = 0.5,is_associated_with,Biomarker,CSF sTREM2,CDR = 0.5阶段的CSF sTREM2水平显著升高
Gene,TREM2,increases_risk_of,Disease,Alzheimer's disease,TREM2基因的罕见变异增加晚发性阿尔茨海默病的风险
Clinical_Test,CSF sTREM2,measures,Biomarker,CSF sTREM2,CSF sTREM2检测用于测量其水平
Clinical_Test,CDR,defines,Clinical_Stage,clinical stages,临床痴呆评分(CDR)用于定义阿尔茨海默病的临床分期
Biomarker,CSF sTREM2,detected_in,Clinical_Test,cerebrospinal fluid,脑脊液中的sTREM2可作为TREM2介导的小胶质细胞功能的替代指标
Clinical_Test,A/T/N classification,assesses,Biomarker,Aβ pathology,A/T/N分类系统评估Aβ病理
Pathological_Change,neurodegeneration,is_associated_with,Biomarker,CSF sTREM2,神经退行性变与CSF sTREM2水平相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF Aβ 1-42,阿尔茨海默病的生物标志物包括CSF Aβ 1-42
Biomarker,CSF sTREM2,associated_with,Pathological_Change,neurodegeneration,CSF sTREM2与神经退行性变相关
Research_Method,cross-sectional study,studies,Biomarker,CSF sTREM2,横断面研究用于分析CSF sTREM2
Clinical_Stage,early symptomatic AD,has_biomarker,Biomarker,CSF sTREM2,早期症状性AD阶段的生物标志物包括CSF sTREM2
Pathological_Change,Aβ pathology,affects,Biomarker,CSF sTREM2,Aβ病理影响CSF sTREM2水平
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,early symptomatic AD,阿尔茨海默病包括早期症状性AD阶段
Biomarker,CSF sTREM2,correlates_with,Biomarker,CSF P-tau 181P,CSF sTREM2与CSF P-tau 181P高度相关
Clinical_Test,A/T/N classification,classifies,Disease,Alzheimer's disease,A/T/N分类系统用于阿尔茨海默病的分期
Risk_Factor,TREM2 variants,increases_risk_of,Disease,Alzheimer's disease,TREM2基因变异增加阿尔茨海默病风险
Research_Method,transcriptomics,studies,Gene,TREM2,转录组学研究用于分析TREM2基因表达
Biomarker,CSF sTREM2,associated_with,Pathological_Change,amyloid-β pathology,CSF sTREM2与淀粉样蛋白β病理无关
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF sTREM2,阿尔茨海默病的生物标志物包括CSF sTREM2
Imaging_Method,PET,detects,Biomarker,tau,PET成像用于检测tau生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF T-tau,阿尔茨海默病的生物标志物包括CSF T-tau
Disease,Alzheimer's disease,has_biomarker,Biomarker,T-tau,阿尔茨海默病的生物标志物包括T-tau
Gene,TREM2,affects,Biomarker,CSF sTREM2,TREM2基因变异影响CSF sTREM2水平
Research_Method,longitudinal study,needed_for,Biomarker,CSF sTREM2,需要纵向研究进一步验证CSF sTREM2的变化
Research_Method,ANCOVA,analyzes,Biomarker,CSF sTREM2,ANCOVA用于分析CSF sTREM2的差异
Pathological_Change,tau pathology,is_associated_with,Biomarker,CSF sTREM2,tau病理与CSF sTREM2水平相关
Gene,TREM2,has_variant,Protein,p.L211P,TREM2基因的p.L211P变异影响CSF sTREM2水平
Gene,APOE ε4,is_associated_with,Risk_Factor,Alzheimer's disease,APOE ε4基因状态与阿尔茨海默病风险相关
Biomarker,CSF sTREM2,peaks_in,Clinical_Stage,early symptomatic stages,CSF sTREM2在晚发性阿尔茨海默病的早期症状阶段达到峰值
Clinical_Test,CSF biomarkers,used_for,Clinical_Stage,preclinical stage,CSF生物标志物用于阿尔茨海默病的临床前分期
Clinical_Stage,preclinical AD,has_biomarker,Biomarker,CSF sTREM2,临床前AD阶段的生物标志物包括CSF sTREM2
Gene,TREM2,has_variant,Protein,p.R62H,TREM2基因的p.R62H变异不影响CSF sTREM2水平
Pathological_Change,tau pathology,affects,Biomarker,CSF sTREM2,tau病理影响CSF sTREM2水平
Clinical_Test,CSF P-tau 181P,measures,Biomarker,P-tau 181P,CSF P-tau 181P检测用于测量其水平
Clinical_Test,CSF T-tau,measures,Biomarker,T-tau,CSF T-tau检测用于测量其水平
Clinical_Test,A/T/N classification,assesses,Biomarker,tau pathology,A/T/N分类系统评估tau病理
Biomarker,CSF sTREM2,correlates_with,Biomarker,CSF T-tau,CSF sTREM2与CSF T-tau高度相关
Biomarker,CSF sTREM2,not_correlates_with,Biomarker,CSF Aβ 1-42,CSF sTREM2与CSF Aβ 1-42无显著相关性
Biomarker,CSF sTREM2,associated_with,Pathological_Change,tau pathology,CSF sTREM2与tau病理相关
Pathological_Change,neurodegeneration,affects,Biomarker,CSF sTREM2,神经退行性变影响CSF sTREM2水平
Disease,Alzheimer's disease,has_biomarker,Biomarker,P-tau 181P,阿尔茨海默病的生物标志物包括P-tau 181P
Biomarker,CSF sTREM2,decreases_in,Clinical_Stage,asymptomatic phase,CSF sTREM2在仅有异常Aβ病理的无症状阶段降低
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,preclinical AD,阿尔茨海默病包括临床前AD阶段
Protein,TREM2,expressed_in,Brain_Region,microglia,TREM2蛋白在小胶质细胞中表达
Biomarker,CSF sTREM2,associated_with,Pathological_Change,Aβ pathology,CSF sTREM2与Aβ病理相关
Gene,TREM2,has_variant,Protein,p.H157Y,TREM2基因的p.H157Y变异增加TREM2脱落
Biomarker,CSF sTREM2,reflects,Pathological_Change,microglia function,CSF sTREM2反映小胶质细胞的功能及其对Aβ和tau病理的反应
Research_Method,linear regression,analyzes,Biomarker,CSF sTREM2,线性回归用于分析CSF sTREM2与生物标志物的关联
Clinical_Manifestation,cognitive decline,associated_with,Disease,Alzheimer's disease,认知功能下降与阿尔茨海默病相关
Clinical_Manifestation,cognitive decline,is_associated_with,Biomarker,CSF sTREM2,认知功能下降与CSF sTREM2水平相关
Biomarker,CSF sTREM2,varies_with,Gene,TREM2 variants,CSF sTREM2水平因TREM2基因变异而异
Protein,TREM2,involved_in,Pathological_Change,neurodegeneration,TREM2在神经退行性疾病中起关键作用
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF P-tau 181P,阿尔茨海默病的生物标志物包括CSF P-tau 181P
Imaging_Method,PET,detects,Biomarker,Aβ,PET成像用于检测Aβ生物标志物
Biomarker,CSF sTREM2,varies_with,Clinical_Stage,early symptomatic stages,CSF sTREM2在晚发性阿尔茨海默病的早期症状阶段增加
Biomarker,CSF sTREM2,associated_with,Pathological_Change,tau pathology,CSF sTREM2与tau相关的神经退行性变相关
Gene,TREM2,has_variant,Protein,p.R47H,TREM2基因的p.R47H变异影响CSF sTREM2水平
Disease,Alzheimer's disease,associated_with,Biomarker,CSF sTREM2,阿尔茨海默病与脑脊液中的sTREM2水平相关
