Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,functional disconnection,阿尔茨海默病表现为功能断开
Research_Method,EEG,detects,Pathological_Change,network disruption,脑电图用于检测神经网络破坏
Brain_Region,hippocampal/entorhinal,shows,Pathological_Change,hyperconnectivity,未转化为AD的MCI患者表现出海马/内嗅区与新皮质/皮质下区的高连接性
Brain_Region,entorhinal/hippocampal,shows,Pathological_Change,hypoconnectivity,阿尔茨海默病患者表现出内嗅/海马区低连接性
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,excessive excitatory activity,阿尔茨海默病表现为过度兴奋活动
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,increased resting state delta and theta rhythms,阿尔茨海默病表现为静息状态δ和θ节律增加
Imaging_Method,FDG-PET,detects,Pathological_Change,amyloid deposition,FDG-PET可以检测到淀粉样蛋白沉积
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,increased delta power over temporal regions,阿尔茨海默病表现为颞区δ功率增加
Disease,Alzheimer's disease,has_biomarker,Biomarker,FDG-PET,阿尔茨海默病的生物标志物包括FDG-PET
Disease,Alzheimer's disease,affects,Brain_Region,prefrontal regions,阿尔茨海默病影响前额叶区域
Research_Method,MEG,detects,Pathological_Change,synaptic dysfunction,脑磁图用于检测突触功能障碍
Clinical_Stage,SCD,may_progress_to,Disease,Alzheimer's disease,SCD可能进展为阿尔茨海默病
Research_Method,multimodal studies,combines,Imaging_Method,fMRI and MEG,多模态研究结合fMRI和MEG技术
Clinical_Test,neuropsychological tests,assesses,Clinical_Manifestation,cognitive function,神经心理学测试用于评估认知功能
Disease,Alzheimer's disease,has_biomarker,Biomarker,MRI volumetry,阿尔茨海默病的生物标志物包括MRI体积测量
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE4,APOE4基因是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decreased synchronization,阿尔茨海默病表现为同步减少
Disease,Alzheimer's disease,affects,Brain_Region,orbitofrontal region,阿尔茨海默病影响眶额区域
Disease,Alzheimer's disease,affects,Brain_Region,medial temporal lobe,阿尔茨海默病影响内侧颞叶
Gene,APOE4,is_associated_with,Risk_Factor,Alzheimer's disease,APOE4基因是阿尔茨海默病的风险因素
Research_Method,simultaneous M/EEG recordings,tests,Imaging_Method,compatibility,同步M/EEG记录测试两种技术的兼容性
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,synaptic dysfunction,阿尔茨海默病的病理改变包括突触功能障碍
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,increased synchronization,阿尔茨海默病表现为同步增加
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,impaired axonal integrity,阿尔茨海默病表现为轴突完整性受损
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,MRI可以检测到脑萎缩
Disease,Alzheimer's disease,affects,Brain_Region,anterior cingulate cortex,阿尔茨海默病影响前扣带皮层
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病的临床表现包括认知障碍
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的临床表现包括记忆力丧失
Imaging_Method,MEG,detects,Pathological_Change,hypersynchronization,MEG检测到阿尔茨海默病患者的超同步现象
Imaging_Method,fMRI,detects,Pathological_Change,brain network disruption,fMRI检测到阿尔茨海默病患者脑网络组织的破坏
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病表现为认知障碍
Disease,Mild Cognitive Impairment,precedes,Disease,Alzheimer's disease,轻度认知障碍可能发展为阿尔茨海默病
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decreased functional connectivity,阿尔茨海默病表现为功能连接减少
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病表现为记忆力丧失
Research_Method,EEG,detects,Pathological_Change,synaptic dysfunction,脑电图用于检测突触功能障碍
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,reduced posterior power density,阿尔茨海默病表现为后部功率密度减少
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid deposition,阿尔茨海默病的病理改变包括淀粉样蛋白沉积
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decreased phase synchronization,阿尔茨海默病表现为相位同步减少
Disease,Alzheimer's disease,correlates_with,Biomarker,CSF,阿尔茨海默病与脑脊液生物标志物相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,high delta/theta and low alpha/beta power,阿尔茨海默病表现为高δ/θ和低α/β功率
Imaging_Method,PET,provides_information_about,Biomarker,amyloid,PET提供关于淀粉样蛋白生物标志物的信息
Disease,Alzheimer's disease,affects,Brain_Region,inferior parietal lobe,阿尔茨海默病影响下顶叶
Research_Method,deep learning,combines,Biomarker,electrophysiological biomarkers,深度学习方法结合电生理学生物标志物以改进AD研究
Clinical_Stage,MCI,may_progress_to,Disease,Alzheimer's disease,MCI可能进展为阿尔茨海默病
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neuroinflammation,阿尔茨海默病的病理改变包括神经炎症
