Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's dementia,associated_with,Risk_Factor,low Vitamin D levels,低维生素D水平与阿尔茨海默病痴呆有关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Clinical_Test,CDR,evaluates,Clinical_Stage,disease severity,临床痴呆评定量表用于评估疾病严重程度
Disease,Alzheimer's disease,has_stage,Clinical_Stage,MCI,阿尔茨海默病的早期阶段为轻度认知障碍
Clinical_Test,verbal fluency test,evaluates,Clinical_Manifestation,cognitive function,语言流畅性测试用于评估认知功能
Research_Method,cohort study,shows_association_between,Risk_Factor,low Vitamin D levels and worsened cognitive function,队列研究显示低维生素D水平与认知功能恶化有关
Biomarker,β-amyloid-42,accumulates_in,Brain_Region,brain,β-淀粉样蛋白-42在大脑中异常堆积
Brain_Region,dental gyrus,contains,Protein,Vitamin D receptor,齿状回含有维生素D受体
Research_Method,meta-analysis,shows_association_between,Risk_Factor,Vitamin D deficiency and cognitive impairment,荟萃分析显示维生素D缺乏与认知障碍有关
Disease,Alzheimer's disease,associated_with,Risk_Factor,Vitamin D deficiency,阿尔茨海默病与维生素D缺乏有关
Protein,Vitamin D,regulates,Protein,neurotrophic factors,维生素D调节神经营养因子
Clinical_Manifestation,executive function,affected_by,Risk_Factor,low Vitamin D levels,低维生素D水平影响执行功能
Risk_Factor,Vitamin D deficiency,increases_risk_of,Disease,Alzheimer's dementia,维生素D缺乏增加阿尔茨海默病痴呆的风险
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Mild Cognitive Impairment,associated_with,Risk_Factor,low Vitamin D levels,低维生素D水平与轻度认知障碍有关
Disease,MCI,associated_with,Risk_Factor,Vitamin D deficiency,轻度认知障碍与维生素D缺乏有关
Brain_Region,hippocampus,contains,Protein,Vitamin D receptor,海马体含有维生素D受体
Clinical_Manifestation,executive dysfunction,associated_with,Risk_Factor,Vitamin D deficiency,执行功能障碍与维生素D缺乏有关
Risk_Factor,Vitamin D deficiency,increases_risk_of,Disease,Mild Cognitive Impairment,维生素D缺乏增加轻度认知障碍的风险
Clinical_Test,FAB,evaluates,Clinical_Manifestation,executive function,额叶评估量表用于评估执行功能
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Treatment,Vitamin D supplementation,modifies,Risk_Factor,Vitamin D deficiency,补充维生素D可改善维生素D缺乏
Protein,β-amyloid,cleared_by,Biomarker,Vitamin D,维生素D促进巨噬细胞清除β-淀粉样蛋白
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的主要症状
Clinical_Manifestation,memory loss,associated_with,Risk_Factor,Vitamin D deficiency,记忆力丧失与维生素D缺乏有关
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Protein,Vitamin D,has_property,Biomarker,antioxidant,维生素D具有抗氧化特性
