Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,CAI methazolamide,protects_against,Pathological_Change,mitochondrial dysfunction,CAI methazolamide治疗保护免受线粒体功能障碍
Pathological_Change,ER stress,contributes_to,Disease,Alzheimer's disease,内质网应激是阿尔茨海默病的病理改变之一
Biomarker,GPX,reduces,Biomarker,hydrogen peroxide,谷胱甘肽过氧化物酶还原过氧化氢
Risk_Factor,Mediterranean diet,reduces_risk_of,Disease,Alzheimer's disease,地中海饮食降低阿尔茨海默病风险
Gene,PS1,is_associated_with,Disease,Alzheimer's disease,PS1基因与阿尔茨海默病相关
Disease,Alzheimer's disease,is_associated_with,Pathological_Change,neurofibrillary tangles,阿尔茨海默病与神经纤维缠结的病理改变相关
Protein,Aβ,induces,Pathological_Change,mitochondrial dysfunction,Aβ蛋白诱导线粒体功能障碍
Pathological_Change,neurovascular coupling impairment,contributes_to,Disease,Alzheimer's disease,神经血管耦合障碍是阿尔茨海默病的病理改变之一
Pathological_Change,amyloid accumulation,contributes_to,Disease,Alzheimer's disease,淀粉样蛋白积累是阿尔茨海默病的病理改变之一
Disease,Alzheimer's disease,has_biomarker,Biomarker,nitrotyrosine,硝基酪氨酸是阿尔茨海默病的生物标志物
Research_Method,clinical trial,assesses,Treatment,saffron,临床试验评估藏红花治疗效果
Pathological_Change,astrocytic dysfunction,contributes_to,Disease,Alzheimer's disease,星形胶质细胞功能障碍是阿尔茨海默病的病理改变之一
Pathological_Change,calcium dysregulation,contributes_to,Disease,Alzheimer's disease,钙调节异常是阿尔茨海默病的病理改变之一
Pathological_Change,microinfarctions,contributes_to,Disease,Alzheimer's disease,微梗死是阿尔茨海默病的病理改变之一
Gene,APP,is_associated_with,Disease,Alzheimer's disease,APP基因与阿尔茨海默病相关
Disease,Alzheimer's disease,affects,Brain_Region,brain,阿尔茨海默病会影响大脑区域
Pathological_Change,neurovascular dysfunction,contributes_to,Disease,Alzheimer's disease,神经血管功能障碍是阿尔茨海默病的病理改变之一
Biomarker,NO,reacts_with,Biomarker,superoxide,一氧化氮与超氧化物反应生成过氧亚硝酸盐
Protein,Aβ,inhibits,Biomarker,α-ketoglutarate dehydrogenase,淀粉样蛋白抑制α-酮戊二酸脱氢酶活性
Pathological_Change,BBB dysfunction,contributes_to,Disease,Alzheimer's disease,血脑屏障功能障碍是阿尔茨海默病的病理改变之一
Treatment,saffron,improves,Symptom,cognitive function,藏红花治疗改善认知功能
Protein,HIF-1,is_associated_with,Pathological_Change,hypoxia,HIF-1与缺氧相关
Protein,Aβ,impairs,Biomarker,Complex I,淀粉样蛋白损害线粒体复合物I活性
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Pathological_Change,neuroinflammation,contributes_to,Disease,Alzheimer's disease,神经炎症是阿尔茨海默病的病理改变之一
Pathological_Change,endothelial cell death,contributes_to,Disease,Alzheimer's disease,内皮细胞死亡是阿尔茨海默病的病理改变之一
Clinical_Manifestation,cognitive impairment,is_symptom_of,Disease,Alzheimer's disease,认知障碍是阿尔茨海默病的症状
Risk_Factor,hypertension,increases_risk_of,Disease,Alzheimer's disease,高血压增加阿尔茨海默病的风险
Protein,Aβ,activates,Protein,caspases,淀粉样蛋白激活caspases
Treatment,OAA,enhances,Biomarker,mitochondrial bioenergetics,草酰乙酸增强线粒体生物能量学
Clinical_Manifestation,memory loss,is_symptom_of,Disease,Alzheimer's disease,记忆力丧失是阿尔茨海默病的症状
Pathological_Change,neurovascular inflammation,contributes_to,Disease,Alzheimer's disease,神经血管炎症是阿尔茨
Research_Method,clinical trial,assesses,Treatment,oleocanthal,临床试验评估oleocanthal治疗效果
Pathological_Change,mitochondrial damage,contributes_to,Disease,Alzheimer's disease,线粒体损伤是阿尔茨海默病的病理改变之一
