Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Protein,amyloid-beta,interacts_with,Protein,Drp1,Aβ与Drp1相互作用>
<Protein,Aβ,activates,Cell,glial cells,Aβ激活胶质细胞>
<Protein,amyloid-beta,impairs,Pathological_Change,axonal transport,Aβ损害轴突运输>
<Protein,amyloid-beta,interferes_with,Pathological_Change,JAK2/STAT3 axis,Aβ干扰JAK2/STAT3轴>
Protein,Aβ,impairs,Pathological_Change,LTP expression,Aβ损害长时程增强表达
<Protein,Aβ,disrupts,Pathological_Change,energy metabolism,Aβ破坏能量代谢>
<Protein,Aβ,aggravates,Pathological_Change,hyperphosphorylated tau toxicity,Aβ加剧过度磷酸化tau的毒性>
<Protein,Aβ,disrupts,Pathological_Change,glutamate cycle,Aβ破坏谷氨酸循环>
<Protein,amyloid-beta,increases,Pathological_Change,ROS production,Aβ增加ROS产生>
Risk_Factor,excessive NMDAR activation,causes,Pathological_Change,calcium overload,过度NMDAR激活导致钙超载
<Protein,Aβ,activates,Cell,microglial cells,Aβ激活小胶质细胞>
<Protein,amyloid-beta,activates,Protein,PKC,Aβ激活PKC>
<Protein,Aβ,reduces,Pathological_Change,glutamate uptake,Aβ减少谷氨酸摄取>
<Protein,Aβ,suppresses,Pathological_Change,LTP,Aβ抑制长时程增强>
Protein,tau,interacts_with,Protein,PSD-95/NMDAR complex,tau蛋白与PSD-95/NMDAR复合物相互作用
<Protein,amyloid-beta,activates,Protein,JNK,Aβ激活JNK>
Protein,Aβ,involves_in,Pathological_Change,synaptic damage,Aβ参与早期突触损伤
Pathological_Change,mitochondrial malfunctioning,results_from,Protein,Aβ deposition,Aβ沉积导致线粒体功能障碍
<Protein,Aβ,enhances,Pathological_Change,LTD,Aβ增强长时程抑制>
<Protein,Aβ,disrupts,Protein,NMDA receptors,Aβ破坏NMDA受体>
Protein,mGlu5R,inhibits,Pathological_Change,LTP,mGlu5R抑制长时程增强
Treatment,memantine,ameliorates,Pathological_Change,neurotoxicity,美金刚改善神经毒性
