Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,memory loss,记忆丧失是阿尔茨海默病的风险因素
Risk_Factor,diet,varies_by,Risk_Factor,cultural practices,饮食习惯因文化习俗而异
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,高脂肪/高胆固醇饮食通过增加海马体胰岛素抵抗影响认知功能
Risk_Factor,diet,varies_by,Risk_Factor,nutrient delivery to tissues,饮食习惯因营养输送至组织的情况而异
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,minority population,少数族裔人口是阿尔茨海默病的风险因素
Risk_Factor,diet,varies_by,Risk_Factor,nutrient metabolism,饮食习惯因营养代谢情况而异
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,region of the country,地区差异是阿尔茨海默病的风险因素
Risk_Factor,diet,varies_by,Risk_Factor,public health recommendations,饮食习惯因公共卫生建议而异
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,body fat distribution,体脂分布是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,racial and ethnic diversity,种族和民族多样性是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,lifestyle factors,生活方式因素是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,lower education,低教育水平是阿尔茨海默病的风险因素
Risk_Factor,diet,varies_by,Risk_Factor,local foods,饮食习惯因本地食物而异
Research_Method,diet recording,assesses,Risk_Factor,diet,饮食记录用于评估饮食习惯
Research_Method,Reduced Rank Regression,identifies,Risk_Factor,dietary pattern,降秩回归用于识别饮食习惯模式
Risk_Factor,diet,varies_by,Risk_Factor,environmental health,饮食习惯因环境健康而异
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,adverse health outcomes,不良健康结果是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,vitamins and minerals storage,维生素和矿物质储存能力是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,economic burden,经济负担是阿尔茨海默病的风险因素
Disease,dementia,related_to,Clinical_Test,measurement of nutrients and metabolites in human brain tissue,人脑组织中营养和代谢物的测量有助于理解痴呆症
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,Hispanics,西班牙裔美国人患阿尔茨海默病的风险增加
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,cardiovascular conditions,心血管疾病是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,minority,少数族裔是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,dementia,痴呆是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,income,收入水平是阿尔茨海默病的风险因素
Risk_Factor,diet,varies_by,Risk_Factor,nutrient intake levels,饮食习惯因营养摄入水平而异
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,vitamin D synthesis,维生素D合成能力是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,scientific inquiry,科学探究是阿尔茨海默病的风险因素
Risk_Factor,diet,varies_by,Risk_Factor,cooking methods,饮食习惯因烹饪方法而异
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,urban/rural settings,城乡环境是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,quality of life,生活质量是阿尔茨海默病的风险因素
Risk_Factor,diet,varies_by,Risk_Factor,portion sizes,饮食习惯因食物分量而异
Research_Method,biochemical measures,assesses,Risk_Factor,nutrient absorption,生化测量用于评估营养吸收情况
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,multi-ethnic cohort studies,多种族队列研究是阿尔茨海默病的风险因素
