Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,Mendelian randomization,examines,Relationship,genetically determined BP and AD risk,孟德尔随机化研究遗传决定的血压与阿尔茨海默病风险的关系
Treatment,AHMs,reduces_risk_of,Disease,Alzheimer's disease,抗高血压药物与降低阿尔茨海默病风险相关
Treatment,calcium channel blocker,protects_against,Pathological_Change,neurotoxicity,钙通道阻滞剂可防止神经毒性
Treatment,ARB,potential_effect_on,Disease,Alzheimer's disease,血管紧张素受体阻滞剂可能对阿尔茨海默病有保护作用
Disease,Alzheimer's disease,associated_with,Risk_Factor,low diastolic blood pressure,低舒张压与阿尔茨海默病风险相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Research_Method,Mendelian randomization,identifies,Risk_Factor,genetically determined BP,孟德尔随机化识别遗传决定的血压为风险因素
Treatment,ACEI,potential_effect_on,Disease,Alzheimer's disease,血管紧张素转换酶抑制剂可能对阿尔茨海默病有保护作用
Research_Method,Mendelian randomization,assesses,Risk_Factor,blood pressure,孟德尔随机化用于评估血压对阿尔茨海默病风险的影响
Research_Method,Mendelian randomization,overcomes,Research_Method,observational studies,孟德尔随机化克服了观察性研究的局限性
Treatment,antihypertensive medications,reduces_risk_of,Disease,Alzheimer's disease,抗高血压药物可降低阿尔茨海默病风险
Treatment,CCB,reduces_risk_of,Disease,Alzheimer's disease,钙通道阻滞剂可能降低阿尔茨海默病风险
Disease,Alzheimer's disease,associated_with,Risk_Factor,BP level,血压水平与阿尔茨海默病风险相关
Clinical_Test,blood pressure measurement,evaluates,Risk_Factor,hypertension,血压测量用于评估高血压风险
Gene,APOE,increases_risk_of,Disease,Alzheimer's disease,APOE基因增加阿尔茨海默病风险
Research_Method,GWAS,identifies_variants_for,Risk_Factor,BP level,全基因组关联研究识别与血压水平相关的遗传变异
Treatment,BB,potential_effect_on,Disease,Alzheimer's disease,β受体阻滞剂可能对阿尔茨海默病有保护作用
Research_Method,RCT,recommended_for,Research_Method,pathway investigation,随机对照试验被推荐用于研究血压控制与阿尔茨海默病的路径
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,hypertension,高血压是阿尔茨海默病的潜在风险因素
Treatment,calcium channel blocker,reduces_risk_of,Disease,Alzheimer's disease,钙通道阻滞剂可降低阿尔茨海默病风险
Protein,calcium,accumulates_in,Brain_Region,neurons,钙在神经元中积累可能导致神经毒性
Treatment,calcium channel blockers,reduces_risk_of,Disease,Alzheimer's disease,钙通道阻滞剂与降低阿尔茨海默病风险相关
Research_Method,MR,explores_effect_of,Risk_Factor,BP level,孟德尔随机化研究探索血压水平对阿尔茨海默病的影响
Disease,Alzheimer's disease,associated_with,Risk_Factor,high blood pressure,高血压是阿尔茨海默病的风险因素
Clinical_Test,genome-wide association study,identifies,Biomarker,single nucleotide polymorphisms,全基因组关联研究用于识别与血压相关的单核苷酸多态性
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Treatment,thiazide diuretics,potential_effect_on,Disease,Alzheimer's disease,噻嗪类利尿剂可能对阿尔茨海默病有保护作用
Treatment,antihypertensive medications,reduces_risk_of,Disease,Alzheimer's disease,抗高血压药物与降低阿尔茨海默病风险相关
Treatment,antihypertensive medications,affects,Protein,drug targets,抗高血压药物通过其蛋白靶点发挥作用
Clinical_Test,blood pressure monitoring,assesses,Risk_Factor,high blood pressure,血压监测用于评估高血压风险
