Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Brain_Region,parietal lobe,shows,Pathological_Change,functional deterioration,顶叶显示功能退化
Protein,phospho-tau,is_related_to,Disease,Alzheimer's disease,磷酸化tau蛋白与阿尔茨海默病相关
Clinical_Test,RAVLT,evaluates,Clinical_Manifestation,cognitive function,雷伊听觉词语学习测试用于评估认知功能
Clinical_Stage,healthy aging,shows,Pathological_Change,increased connectivity,健康老龄化显示出功能连接性增加
Disease,MCI,affects,Brain_Region,MFG_R_7_7,MCI患者的额中回外侧区7_7脑区受到影响
Clinical_Test,VLMT,correlates_with,Brain_Region,SPL_R_5_1,VLMT测试与顶上小叶头侧区5_1脑区的DC值相关
Clinical_Test,TMT,evaluates,Clinical_Manifestation,cognitive function,轨迹制作测试用于评估认知功能
Clinical_Test,Edinburgh Handedness Inventory,assesses,Clinical_Manifestation,handedness,爱丁堡利手问卷用于评估利手性
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid deposition,阿尔茨海默病的生物标志物包括淀粉样蛋白沉积
Treatment,transcranial magnetic stimulation,improves,Brain_Region,neural performance,经颅磁刺激改善神经功能
Clinical_Test,cerebrospinal fluid analysis,detects,Biomarker,phospho-tau,脑脊液分析用于检测磷酸化tau蛋白
Clinical_Test,TMT,correlates_with,Brain_Region,MFG_R_7_7,TMT测试与额中回外侧区7_7脑区的DC值相关
Disease,MCI,affects,Brain_Region,PrG_R_6_2,MCI患者的前中央回尾背外侧区6_2脑区受到影响
Brain_Region,cerebellum,associated_with,Clinical_Manifestation,cognition,小脑与认知功能相关
Disease,MCI,is_related_to,Disease,Alzheimer's disease,轻度认知障碍与阿尔茨海默病相关
Imaging_Method,fMRI,detects,Pathological_Change,resting-state connectivity,功能磁共振成像检测静息态连接性
Disease,MCI,affects,Brain_Region,PrG_L_6_2,MCI患者的前中央回尾背外侧区6_2脑区受到影响
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,MCI,affects,Brain_Region,SPL_R_5_1,MCI患者的顶上小叶头侧区5_1脑区受到影响
Imaging_Method,positron-emission-tomography,detects,Biomarker,amyloid deposition,正电子发射断层扫描用于检测淀粉样蛋白沉积
Risk_Factor,aging,increases_risk_of,Disease,Alzheimer's disease,衰老是阿尔茨海默病的风险因素
Clinical_Test,VLMT,correlates_with,Brain_Region,PrG_L_6_2,VLMT测试与前中央回尾背外侧区6_2脑区的DC值相关
Clinical_Test,VLMT,correlates_with,Brain_Region,PrG_R_6_2,VLMT测试与前中央回尾背外侧区6_2脑区的DC值相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Clinical_Test,TMT,correlates_with,Brain_Region,SPL_R_5_1,TMT测试与顶上小叶头侧区5_1脑区的DC值相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的主要症状
Clinical_Stage,prodromal AD,shows,Pathological_Change,increased connectivity,前驱期阿尔茨海默病显示出功能连接性增加
Brain_Region,middle frontal gyrus,shows,Pathological_Change,increased connectivity,中额叶回显示出功能连接性增加
Protein,total tau,is_related_to,Disease,Alzheimer's disease,总tau蛋白与阿尔茨海默病相关
Research_Method,graph theory analysis,detects,Pathological_Change,brain connectivity,图论分析用于检测大脑连接性
Clinical_Test,VLMT,correlates_with,Brain_Region,MFG_R_7_7,VLMT测试与额中回外侧区7_7脑区的DC值相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
