Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,CNN,classifies,Clinical_Stage,AD,CNN用于分类AD阶段
Research_Method,Graph Convolutional Neural Network,used_for,Disease,Alzheimer's disease,图卷积神经网络用于阿尔茨海默病的分类
Clinical_Test,Alzheimer's checking web application,used_for,Disease,Alzheimer's disease,阿尔茨海默病检查网络应用程序用于远程检查阿尔茨海默病
Research_Method,CNN,composed_of,Layer,convolution layer,卷积神经网络包含卷积层
Research_Method,CNN,composed_of,Layer,pooling layer,卷积神经网络包含池化层
Clinical_Test,Confusion Matrix,evaluates,Research_Method,CNN,混淆矩阵用于评估CNN模型
Research_Method,Transfer Learning,improves,Research_Method,CNN,迁移学习用于改进CNN模型
Disease,Alzheimer's disease,classified_into,Clinical_Stage,AD stages,阿尔茨海默病可分为不同的疾病阶段
Imaging_Method,MRI,used_for,Clinical_Test,AD stage detection,核磁共振成像用于阿尔茨海默病分期检测
Research_Method,data normalization,applied_to,Imaging_Method,MRI,数据归一化技术应用于核磁共振成像数据
Disease,Alzheimer's disease,has_stage,Clinical_Stage,mild cognitive impairment,阿尔茨海默病从轻度认知障碍开始
Research_Method,Deeply Supervised Adaptive 3D-CNN,used_for,Disease,Alzheimer's disease,深度监督自适应3D-CNN用于阿尔茨海默病的预测
Research_Method,CNN,uses,Activation_Function,SoftMax,卷积神经网络使用SoftMax激活函数
Research_Method,CNN,used_for,Clinical_Test,binary classification,卷积神经网络用于二分类任务
Imaging_Method,MRI,classifies,Clinical_Stage,LMCI,MRI用于分类LMCI阶段
Research_Method,CNN,classifies,Clinical_Stage,LMCI,CNN用于分类LMCI阶段
Research_Method,data augmentation,applied_to,Imaging_Method,MRI,数据增强技术应用于核磁共振成像数据
Research_Method,CNN,classifies,Clinical_Stage,EMCI,CNN用于分类EMCI阶段
Disease,Alzheimer's disease,is_caused_by,Disease,dementia,阿尔茨海默病是痴呆症的最常见原因
Research_Method,oversampling,applied_to,Disease,EMCI,过采样方法应用于早期轻度认知障碍数据
Research_Method,CNN,used_for,Clinical_Test,AD stage detection,卷积神经网络用于阿尔茨海默病分期检测
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,thinking skills,阿尔茨海默病影响思维能力
Disease,Alzheimer's disease,affects,Brain_Region,brain cells,阿尔茨海默病影响脑细胞
Clinical_Test,ROC-AUC,evaluates,Research_Method,CNN,ROC-AUC用于评估CNN模型
Research_Method,CNN,classifies,Disease,Alzheimer's disease,CNN用于分类阿尔茨海默病
Disease,Alzheimer's disease,has_stage,Clinical_Stage,Late Mild Cognitive Impairment,阿尔茨海默病分期包括晚期轻度认知障碍
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病导致记忆力丧失
Disease,Alzheimer's disease,has_stage,Clinical_Stage,Early Mild Cognitive Impairment,阿尔茨海默病分期包括早期轻度认知障碍
Research_Method,transfer learning,used_for,Disease,Alzheimer's disease,迁移学习用于阿尔茨海默病的医学图像分类
Disease,Alzheimer's disease,has_stage,Clinical_Stage,NC,阿尔茨海默病包含NC阶段
Research_Method,VGG19,classifies,Disease,Alzheimer's disease,VGG19用于分类阿尔茨海默病
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,performing simple tasks,阿尔茨海默病阻碍执行简单任务
Disease,Alzheimer's disease,has_stage,Clinical_Stage,EMCI,阿尔茨海默病包含EMCI阶段
Research_Method,transfer learning,applied_to,Imaging_Method,MRI,迁移学习技术应用于核磁共振成像数据
Research_Method,CNN,uses,Activation_Function,ReLU,卷积神经网络使用ReLU激活函数
Research_Method,oversampling,applied_to,Disease,LMCI,过采样方法应用于晚期轻度认知障碍数据
Disease,Alzheimer's disease,has_stage,Clinical_Stage,LMCI,阿尔茨海默病包含LMCI阶段
Imaging_Method,MRI,classifies,Clinical_Stage,NC,MRI用于分类NC阶段
Research_Method,CNN,composed_of,Layer,fully connected layer,卷积神经网络包含全连接层
Clinical_Stage,AD stages,includes,Disease,LMCI,阿尔茨海默病分期包括晚期轻度认知障碍
Research_Method,CNN,classifies,Clinical_Stage,NC,CNN用于分类NC阶段
Clinical_Test,MCC,evaluates,Research_Method,CNN,MCC用于评估CNN模型
Research_Method,3D convolutional neural networks,used_for,Disease,Alzheimer's disease,3D卷积神经网络用于阿尔茨海默病的检测
Disease,Alzheimer's disease,has_stage,Clinical_Stage,AD,阿尔茨海默病包含AD阶段
Clinical_Test,Alzheimer's checking web application,determines,Clinical_Stage,AD stage,阿尔茨海默病检查网络应用程序用于确定疾病分期
Research_Method,CNN,used_for,Clinical_Test,multi-class classification,卷积神经网络用于多分类任务
Imaging_Method,MRI,classifies,Clinical_Stage,EMCI,MRI用于分类EMCI阶段
Research_Method,undersampling,applied_to,Disease,NC,欠采样方法应用于正常认知数据
