Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Gene,APOE4,affects,Biomarker,p-tau,APOE4基因影响脑脊液中p-tau的浓度
<Biomarker,Aβ42,decreases_in,Clinical_Stage,MCI-AD,MCI-AD阶段的Aβ42水平降低>
Gene,APOE4,affects,Biomarker,CSF Aβ42,APOE4基因影响脑脊液中Aβ42的浓度
<Biomarker,Aβ42,correlates_with,Clinical_Manifestation,cognitive decline,Aβ42水平与认知衰退相关>
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF t-tau,阿尔茨海默病的核心生物标志物之一是脑脊液中的总tau蛋白
<Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ42,阿尔茨海默病与淀粉样蛋白β42相关>
<Disease,Alzheimer's disease,has_biomarker,Biomarker,total tau,阿尔茨海默病与总tau蛋白相关>
Gene,APOE4,affects,Biomarker,CSF t-tau,APOE4基因影响脑脊液中总tau蛋白的水平
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF p-tau,阿尔茨海默病的核心生物标志物之一是脑脊液中的磷酸化tau蛋白
Disease,Alzheimer's disease,associated_with,Biomarker,beta-amyloid,阿尔茨海默病与β-淀粉样蛋白相关
<Biomarker,p-tau,increases_in,Clinical_Stage,MCI-AD,MCI-AD阶段的p-tau水平升高>
Disease,Alzheimer's disease,associated_with,Biomarker,tau,阿尔茨海默病与tau蛋白相关
<Gene,APOE4,affects,Biomarker,t-tau,APOE4基因影响t-tau水平>
<Gene,APOE4,affects,Biomarker,p-tau,APOE4基因影响p-tau水平>
Biomarker,p-tau,is_measured_by,Clinical_Test,CSF analysis,p-tau通过脑脊液分析测量
Clinical_Stage,MCI,precedes,Disease,Alzheimer's disease,轻度认知障碍是阿尔茨海默病的前期阶段
Clinical_Stage,MCI,is_stage_of,Disease,Alzheimer's disease,轻度认知障碍是阿尔茨海默病的一个阶段
Research_Method,longitudinal analysis,studies,Disease,Alzheimer's disease,纵向分析用于研究阿尔茨海默病的进展
Gene,APOE4,affects,Biomarker,CSF Aβ42,APOE4基因影响脑脊液中Aβ42的水平
<Biomarker,t-tau,correlates_with,Clinical_Manifestation,cognitive decline,t-tau水平与认知衰退相关>
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF Aβ42,阿尔茨海默病的核心生物标志物之一是脑脊液中的Aβ42
Biomarker,CSF Aβ42,indicates,Pathological_Change,cerebral amyloid pathology,脑脊液中Aβ42浓度降低提示脑淀粉样病变
<Disease,MCI,progresses_to,Disease,other forms of dementia,MCI可能进展为其他形式的痴呆>
Disease,MCI,progresses_to,Disease,Alzheimer's disease,轻度认知障碍可能进展为阿尔茨海默病
Gene,APOE4,increases_risk_of,Disease,cerebral amyloid angiopathy,APOE4基因增加脑淀粉样血管病的风险
Biomarker,t-tau,is_measured_by,Clinical_Test,CSF analysis,t-tau通过脑脊液分析测量
