Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,berberine,treats,Disease,Alzheimer's disease,小檗碱用于治疗阿尔茨海默病
Protein,Tau,associated_with,Disease,Alzheimer's disease,Tau蛋白与阿尔茨海默病的发病机制相关
<Treatment,berberine,improves,Symptom,cognitive impairment,小檗碱改善认知障碍>
Risk_Factor,chronic inflammation,increases_risk_of,Disease,Alzheimer's disease,慢性炎症增加阿尔茨海默病风险
<Treatment,berberine,has_effect_on,Disease,Alzheimer's disease,小檗碱对阿尔茨海默病有治疗效果>
<Treatment,berberine,affects,Brain_Region,hippocampus,小檗碱影响海马体区域>
<Treatment,berberine,reduces,Protein,hyper-phosphorylated Tau,小檗碱减少过度磷酸化的Tau蛋白>
<Treatment,berberine,may_combine_with,Treatment,other drugs,小檗碱可能与其他药物联合使用>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neuron loss,阿尔茨海默病的病理特征包括神经元丢失
Treatment,berberine,inhibits,Protein,acetylcholinesterase,小檗碱抑制乙酰胆碱酯酶
<Treatment,berberine,has_limitation,Risk_Factor,low bioavailability,小檗碱的生物利用度低是其局限性>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,senile plaques,阿尔茨海默病的病理特征包括老年斑
Treatment,berberine,inhibits,Protein,beta-secretase,小檗碱抑制β-分泌酶的表达
<Protein,amyloid-beta,aggregates_in,Brain_Region,brain,淀粉样蛋白在大脑中聚集>
Research_Method,ELISA,detects,Protein,amyloid-beta,酶联免疫吸附试验用于检测淀粉样蛋白
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,abnormal behavior,阿尔茨海默病伴随异常行为
Treatment,berberine,inhibits,Protein,glycogen synthase kinase-3,小檗碱抑制GSK-3的激活
Risk_Factor,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病风险
Protein,APP,associated_with,Disease,Alzheimer's disease,APP蛋白与阿尔茨海默病相关
Protein,BACE1,associated_with,Disease,Alzheimer's disease,BACE1蛋白与阿尔茨海默病相关
Protein,NF-kB,associated_with,Disease,Alzheimer's disease,NF-kB蛋白与阿尔茨海默病相关
<Treatment,berberine,inhibits,Pathological_Change,lipid peroxidation,小檗碱抑制脂质过氧化>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括神经原纤维缠结
<Research_Method,animal studies,investigates,Treatment,berberine,动物研究用于研究小檗碱的效果>
Clinical_Test,Morris water maze,evaluates,Clinical_Manifestation,memory function,莫里斯水迷宫用于评估记忆功能
Treatment,berberine,has_effect_on,Disease,Alzheimer's disease,小檗碱对阿尔茨海默病具有神经保护作用
Research_Method,RT-PCR,detects,Gene,APP,逆转录聚合酶链反应用于检测APP基因
Disease,Alzheimer's disease,affects,Brain_Region,cortex,阿尔茨海默病导致大脑皮层弥漫性萎缩
Treatment,berberine,inhibits,Protein,monoamine oxidase A,小檗碱抑制单胺氧化酶A
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病伴随认知功能下降
Brain_Region,hippocampus,affected_by,Disease,Alzheimer's disease,海马体受阿尔茨海默病影响
<Protein,hyper-phosphorylated Tau,is_component_of,Pathological_Change,neurofibrillary tangles,过度磷酸化的Tau蛋白是神经纤维缠结的组成部分>
Disease,Alzheimer's disease,affects,Brain_Region,ventricles,阿尔茨海默病导致脑室扩大
Protein,amyloid-beta,associated_with,Disease,Alzheimer's disease,淀粉样蛋白与阿尔茨海默病的发病机制相关
Research_Method,Western blot,detects,Protein,amyloid-beta,蛋白质印迹用于检测淀粉样蛋白
Clinical_Manifestation,memory loss,is_symptom_of,Disease,Alzheimer's disease,记忆丧失是阿尔茨海默病的临床表现
<Treatment,berberine,reduces,Protein,amyloid-beta,小檗碱减少淀粉样蛋白水平>
<Disease,Alzheimer's disease,has_biomarker,Protein,amyloid-beta,阿尔茨海默病的生物标志物是淀粉样蛋白>
Treatment,berberine,activates,Protein,phosphatidylinositol 3-kinase,小檗碱激活PI3K/Akt/GSK-3通路
Disease,Alzheimer's disease,associated_with,Pathological_Change,oxidative stress,阿尔茨海默病与氧化应激的病理改变相关
Protein,acetylcholinesterase,associated_with,Disease,Alzheimer's disease,乙酰胆碱酯酶与阿尔茨海默病相关
Treatment,berberine,reduces,Pathological_Change,oxidative stress,小檗碱减少氧化应激
<Protein,amyloid-beta,is_cleaved_from,Protein,amyloid precursor protein,淀粉样蛋白由淀粉样前体蛋白切割产生>
Treatment,berberine,inhibits,Protein,Tau,小檗碱抑制Tau蛋白的过度磷酸化
Protein,amyloid-beta,induces,Disease,Alzheimer's disease,淀粉样蛋白诱导阿尔茨海默病
Brain_Region,CA1,affected_by,Disease,Alzheimer's disease,CA1脑区受阿尔茨海默病影响
Research_Method,systematic review,analyzes,Treatment,berberine,系统综述分析了小檗碱在阿尔茨海默病动物模型中的疗效
Treatment,berberine,inhibits,Protein,acetylcholinesterase,小檗碱抑制乙酰胆碱酯酶活性
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,psychiatric symptoms,阿尔茨海默病伴随精神症状
Treatment,berberine,improves,Clinical_Manifestation,memory function,小檗碱改善记忆功能
Risk_Factor,oxidative stress,increases_risk_of,Disease,Alzheimer's disease,氧化应激增加阿尔茨海默病风险
Clinical_Stage,memory impairment,is_stage_of,Disease,Alzheimer's disease,记忆障碍是阿尔茨海默病的临床分期之一
Research_Method,pre-clinical studies,evaluate,Treatment,berberine,临床前研究评估了小檗碱的抗阿尔茨海默病特性
Treatment,berberine,activates,Protein,protein kinase,小檗碱激活PI3K/Akt/GSK-3通路
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,decreased choline acetylase,阿尔茨海默病的病理特征包括胆碱乙酰转移酶减少
<Treatment,berberine,inhibits,Protein,NF-kB signaling,小檗碱抑制NF-kB信号通路>
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory impairment,阿尔茨海默病的主要症状之一是记忆障碍
<Treatment,berberine,promotes,Protein,glutathione,小檗碱促进谷胱甘肽活性>
Treatment,berberine,inhibits,Protein,butyrylcholinesterase,小檗碱抑制丁酰胆碱酯酶
Research_Method,immunohistochemistry,detects,Protein,amyloid-beta,免疫组化用于检测淀粉样蛋白
Treatment,berberine,induces,Pathological_Change,autophagy,小檗碱诱导自噬
Disease,Alzheimer's disease,associated_with,Pathological_Change,chronic inflammation,阿尔茨海默病与慢性炎症的病理改变相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,neuronal damage,阿尔茨海默病与神经元损伤的病理改变相关
Treatment,berberine,inhibits,Protein,amyloid-beta,小檗碱抑制淀粉样蛋白的产生
Treatment,berberine,inhibits,Protein,monoamine oxidase B,小檗碱抑制单胺氧化酶B
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,decreased acetylcholine,阿尔茨海默病的病理特征包括乙酰胆碱减少
