Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,Nrf2,regulates,Biomarker,GSH-PX,Nrf2调控GSH-PX活性以抵抗氧化应激
Brain_Region,hippocampus,has_pathological_change,Pathological_Change,Aβ plaques,海马体中Aβ斑块沉积与阿尔茨海默病相关
Protein,β-amyloid (Aβ),associated_with,Disease,Alzheimer's disease,β-淀粉样蛋白与阿尔茨海默病相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病与神经纤维缠结相关
Protein,Trx-1,reduces,Pathological_Change,neuronal apoptosis,Trx-1减少神经元凋亡
Clinical_Test,Morris water maze,evaluates,Clinical_Manifestation,cognitive function,Morris水迷宫测试用于评估认知功能
Research_Method,animal model,studies,Disease,Alzheimer's disease,动物模型用于研究阿尔茨海默病
Protein,PERK,activates,Pathological_Change,apoptosis,PERK信号通路激活导致细胞凋亡
Protein,Nrf2,regulates,Pathological_Change,oxidative stress,Nrf2调节氧化应激反应
Protein,Tau,associated_with,Disease,Alzheimer's disease,Tau蛋白与阿尔茨海默病相关
Protein,IRE1α,recruits,Protein,ASK1,IRE1α招募ASK1形成复合物
Protein,p-Tau,accumulates_in,Brain_Region,hippocampus,磷酸化Tau蛋白在海马体区域堆积
Protein,thioredoxin-1 (Trx-1),inhibits,Pathological_Change,apoptosis,硫氧还蛋白-1抑制细胞凋亡
Protein,Trx-1,inhibits,Pathological_Change,neural degeneration,Trx-1显著抑制海马体区域的神经退行性变
Protein,Tau,phosphorylated_in,Brain_Region,hippocampus,Tau蛋白在海马体区域发生磷酸化
Clinical_Test,TUNEL assay,detects,Pathological_Change,apoptosis,TUNEL检测用于检测细胞凋亡
Research_Method,Real-time quantitative PCR,measures,Gene,Trx-1,实时定量PCR用于检测Trx-1 mRNA水平
Protein,IRE1α,activates,Protein,caspase-12,IRE1α激活caspase-12以启动细胞凋亡
Gene,Trx-1,regulates,Pathological_Change,oxidative stress,Trx-1基因调节氧化应激
Protein,Trx-1,inhibits,Pathological_Change,apoptosis,Trx-1显著抑制海马体区域的细胞凋亡
Gene,Nrf2,regulates,Pathological_Change,oxidative stress,Nrf2基因调节氧化应激
Research_Method,TUNEL assay,detects,Pathological_Change,neuronal apoptosis,TUNEL检测用于评估神经元凋亡
Protein,caspase-3,associated_with,Pathological_Change,apoptosis,caspase-3与细胞凋亡相关
Research_Method,Western blot,detects,Protein,p-Tau,Western blot用于检测磷酸化Tau蛋白水平
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ deposits,阿尔茨海默病病理变化包括Aβ沉积
Protein,Trx-1,reduces,Pathological_Change,Aβ plaques,Trx-1减少Aβ斑块形成
Protein,PERK,activates,Protein,CHOP,PERK激活CHOP以启动细胞凋亡
Protein,NFκB,activates,Pathological_Change,oxidative stress,NFκB激活导致氧化应激增强
Research_Method,FJC staining,detects,Pathological_Change,neural degeneration,FJC染色用于评估神经退行性变
Disease,Alzheimer's disease,has_biomarker,Biomarker,β-amyloid (Aβ),β-淀粉样蛋白是阿尔茨海默病的生物标志物
Protein,NFκB,is_activated_by,Pathological_Change,ERS,内质网应激激活NFκB
Protein,NFκB,is_inhibited_by,Protein,Trx-1,Trx-1抑制NFκB的激活
Research_Method,animal model,studies,Disease,diabetic encephalopathy,动物模型用于研究糖尿病脑病
Gene,Trx-1,regulates,Pathological_Change,endoplasmic reticulum stress,Trx-1基因调节内质网应激
Research_Method,Real-Time Quantitative PCR,detects,Gene,Trx-1,实时定量PCR用于检测Trx-1基因表达
Protein,PDI,expressed_in,Brain_Region,hippocampus,PDI蛋白在海马体区域表达
Research_Method,Western blot,measures,Protein,Tau,Western blot用于检测Tau蛋白表达
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Protein,Nrf2,regulates,Biomarker,SOD,Nrf2调控SOD活性以抵抗氧化应激
Protein,Aβ,accumulates_in,Brain_Region,hippocampus,Aβ在海马体区域异常堆积
Protein,Nrf2,regulates,Biomarker,CAT,Nrf2调控CAT活性以抵抗氧化应激
Protein,IRE1α,activates,Pathological_Change,apoptosis,IRE1α信号通路激活导致细胞凋亡
Research_Method,TUNEL assay,detects,Pathological_Change,apoptosis,TUNEL检测用于评估细胞凋亡
Imaging_Method,immunohistochemistry,detects,Biomarker,Aβ plaques,免疫组化用于检测Aβ斑块
Imaging_Method,Western blot,detects,Protein,Tau protein,Western blot用于检测Tau蛋白
Protein,IRE1α,recruits,Protein,TRAF2,IRE1α招募TRAF2形成复合物
Protein,GRP78,is_marker_of,Pathological_Change,ERS,GRP78是内质网应激的标志物
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,diabetes mellitus,糖尿病是阿尔茨海默病的独立风险因素
Disease,Alzheimer's disease,has_biomarker,Biomarker,Tau protein,Tau蛋白是阿尔茨海默病的生物标志物
Protein,Trx-1,regulates,Protein,Nrf2,Trx-1通过上调Nrf2发挥抗氧化作用
Protein,Nrf2,associated_with,Pathological_Change,oxidative stress,Nrf2蛋白与氧化应激相关
Protein,caspase-12,associated_with,Pathological_Change,apoptosis,caspase-12与细胞凋亡相关
Protein,Nrf2,regulates,Biomarker,MDA,Nrf2调控MDA水平以反映氧化应激程度
Brain_Region,hippocampus,is_affected_by,Disease,Alzheimer's disease,阿尔茨海默病影响海马体功能
