Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Clinical_Test,CSF analysis,detects,Biomarker,tau,脑脊液分析检测tau水平>
Clinical_Manifestation,activities of daily living,associated_with,Disease,Alzheimer's disease,日常生活活动与阿尔茨海默病相关
<Pathological_Change,neurofibrillary tangles (NFTs),leads_to,Pathological_Change,cell loss,神经纤维缠结导致细胞丢失>
Clinical_Manifestation,glucose metabolism,associated_with,Disease,Alzheimer's disease,葡萄糖代谢与阿尔茨海默病相关
Clinical_Manifestation,amyloid plaques,associated_with,Disease,Alzheimer's disease,淀粉样斑块与阿尔茨海默病相关
Clinical_Manifestation,mesial temporal lobe atrophy,associated_with,Disease,Alzheimer's disease,内侧颞叶萎缩与阿尔茨海默病相关
Disease,Alzheimer's disease,has_stage,Clinical_Stage,dementia,痴呆是阿尔茨海默病的晚期阶段
<Biomarker,plasma NFL,correlates_with,Pathological_Change,brain atrophy,血浆NFL水平与脑萎缩相关>
<Clinical_Stage,preclinical AD,has_target,Protein,BACE,临床前阿尔茨海默病以BACE为靶点>
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-beta,阿尔茨海默病的生物标志物包括淀粉样蛋白
Clinical_Manifestation,synaptic dysfunction,associated_with,Disease,Alzheimer's disease,突触功能障碍与阿尔茨海默病相关
<Treatment,AChE inhibitors,treat,Disease,mild to moderate Alzheimer's disease,乙酰胆碱酯酶抑制剂治疗轻至中度阿尔茨海默病>
<Risk_Factor,peripheral hearing loss,increases_risk_of,Disease,Alzheimer's disease,外周听力损失增加阿尔茨海默病风险>
Clinical_Manifestation,early degeneration,associated_with,Disease,Alzheimer's disease,早期退化与阿尔茨海默病相关
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Clinical_Manifestation,occipital lobe atrophy,associated_with,Disease,Alzheimer's disease,枕叶萎缩与阿尔茨海默病相关
Clinical_Manifestation,entorhinal cortex thickness,associated_with,Disease,Alzheimer's disease,内嗅皮层厚度与阿尔茨海默病相关
<Disease,Alzheimer's disease,has_biomarker,Biomarker,tau protein,阿尔茨海默病的血浆生物标志物包括tau蛋白>
<Risk_Factor,midlife obesity,increases_risk_of,Disease,Alzheimer's disease,中年肥胖增加阿尔茨海默病风险>
Clinical_Manifestation,frontal lobe atrophy,associated_with,Disease,Alzheimer's disease,额叶萎缩与阿尔茨海默病相关
<Treatment,rivastigmine,improves,Treatment,adherence,利斯的明提高治疗依从性>
<Protein,presenilin,is_decreased_in,Biomarker,leukocytes,presenilin在白细胞中减少>
<Treatment,crenezumab,binds_to,Protein,amyloid-beta,crenezumab结合淀粉样蛋白>
<Treatment,tau-based therapies,targets,Protein,tau,tau靶向治疗针对tau蛋白>
Disease,Alzheimer's disease,has_stage,Clinical_Stage,preclinical AD,阿尔茨海默病包括临床前阶段
<Biomarker,plasma Ab,correlates_with,Biomarker,amyloid PET,血浆Ab水平与淀粉样蛋白PET结果相关>
<Biomarker,plasma tau,correlates_with,Biomarker,CSF tau,血浆tau水平与脑脊液tau水平相关>
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
<Treatment,elenbecestat,tested_in,Clinical_Test,phase III studies,elenbecestat在III期研究中测试>
<Pathological_Change,neurofibrillary tangles (NFTs),leads_to,Pathological_Change,vascular damage,神经纤维缠结导致血管损伤>
<Research_Method,genomics,generates,Biomarker,AD biomarkers,基因组学生成阿尔茨海默病生物标志物>
<Protein,amyloid-beta,accumulates_in,Brain_Region,hippocampus,淀粉样蛋白在海马体中积累>
Clinical_Manifestation,early diagnosis,associated_with,Disease,Alzheimer's disease,早期诊断与阿尔茨海默病相关
Clinical_Manifestation,atrophy measures,associated_with,Disease,Alzheimer's disease,萎缩测量与阿尔茨海默病相关
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
<Biomarker,plasma NFL,predicts,Disease,Alzheimer's disease,血浆NFL水平可预测阿尔茨海默病>
Clinical_Manifestation,CSF biomarkers,associated_with,Disease,Alzheimer's disease,脑脊液生物标志物与阿尔茨海默病相关
<Clinical_Test,amyloid PET,detects,Pathological_Change,amyloid deposition,淀粉样蛋白PET检测淀粉样蛋白沉积>
<Treatment,anti-amyloid immunotherapy,targets,Protein,amyloid-beta,抗淀粉样蛋白免疫疗法靶向淀粉样蛋白>
<Clinical_Test,CSF analysis,detects,Biomarker,NFL,脑脊液分析检测NFL水平>
<Protein,presenilin,is_decreased_in,Biomarker,platelets,presenilin在血小板中减少>
<Treatment,lithium,affects,Biomarker,CSF Ab 1-42,锂治疗影响脑脊液中Ab 1-42的水平>
<Research_Method,double-blind studies,tests,Treatment,elenbecestat,双盲研究测试elenbecestat>
Pathological_Change,neurofibrillary tangles,found_in,Brain_Region,brain,神经纤维缠结在大脑中发现
<Imaging_Method,PET,detects,Biomarker,tau,PET检测tau蛋白>
<Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病风险>
<Risk_Factor,late-life depression,increases_risk_of,Disease,Alzheimer's disease,晚年抑郁增加阿尔茨海默病风险>
Clinical_Manifestation,MRI,associated_with,Disease,Alzheimer's disease,MRI与阿尔茨海默病相关
<Protein,tau,forms,Pathological_Change,neurofibrillary tangles (NFTs),tau蛋白形成神经纤维缠结>
<Biomarker,plasma Ab,correlates_with,Biomarker,CSF Ab,血浆Ab水平与脑脊液Ab水平相关>
Clinical_Manifestation,FDG-PET,associated_with,Disease,Alzheimer's disease,FDG-PET与阿尔茨海默病相关
<Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结>
<Protein,neurofilament light (NFL) chain protein,is_elevated_in,Biomarker,plasma,神经丝轻链蛋白在血浆中升高>
Gene,APP,associated_with,Disease,Alzheimer's disease,APP基因与阿尔茨海默病相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
<Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查评估认知功能>
<Risk_Factor,physical inactivity,increases_risk_of,Disease,Alzheimer's disease,缺乏运动增加阿尔茨海默病风险>
Clinical_Manifestation,tau pathology,associated_with,Disease,Alzheimer's disease,tau病理与阿尔茨海默病相关
Clinical_Manifestation,tau PET,associated_with,Disease,Alzheimer's disease,tau PET与阿尔茨海默病相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Clinical_Manifestation,parietal lobe atrophy,associated_with,Disease,Alzheimer's disease,顶叶萎缩与阿尔茨海默病相关
<Clinical_Test,CSF analysis,detects,Biomarker,Ab,脑脊液分析检测Ab水平>
Clinical_Manifestation,neuronal injury,associated_with,Disease,Alzheimer's disease,神经元损伤与阿尔茨海默病相关
Clinical_Manifestation,pathological signature,associated_with,Disease,Alzheimer's disease,病理特征与阿尔茨海默病相关
Clinical_Manifestation,MCI,associated_with,Disease,Alzheimer's disease,轻度认知障碍与阿尔茨海默病相关
<Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-beta,阿尔茨海默病与淀粉样蛋白β的积累相关>
<Protein,tau,is_elevated_in,Biomarker,plasma,tau蛋白在血浆中升高>
Clinical_Manifestation,preclinical AD,associated_with,Disease,Alzheimer's disease,临床前阿尔茨海默病与阿尔茨海默病相关
<Treatment,solanezumab,binds_to,Protein,amyloid-beta,solanezumab结合淀粉样蛋白>
Clinical_Manifestation,CSF analysis,associated_with,Disease,Alzheimer's disease,脑脊液分析与阿尔茨海
Clinical_Manifestation,cognitive decline,associated_with,Disease,Alzheimer's disease,认知下降与阿尔茨海默病相关
<Protein,amyloid-beta,accumulates_in,Brain_Region,entorhinal cortex,淀粉样蛋白在内嗅皮层中积累>
<Biomarker,plasma NFL,correlates_with,Biomarker,CSF NFL,血浆NFL水平与脑脊液NFL水平相关>
Imaging_Method,PET,detects,Biomarker,tau protein,PET成像用于检测tau蛋白
Clinical_Manifestation,temporoparietal hypometabolism,associated_with,Disease,Alzheimer's disease,颞顶叶低代谢与阿尔茨海默病相关
<Pathological_Change,amyloid deposition,induces,Pathological_Change,neurofibrillary tangles (NFTs),淀粉样蛋白沉积诱导神经纤维缠结>
Clinical_Test,CSF analysis,measures,Biomarker,amyloid-beta,脑脊液分析用于测量淀粉样蛋白
Clinical_Manifestation,cognitive function,associated_with,Disease,Alzheimer's disease,认知功能与阿尔茨海默病相关
Clinical_Manifestation,therapeutic response,associated_with,Disease,Alzheimer's disease,治疗反应与阿尔茨海默病相关
<Disease,Alzheimer's disease,has_biomarker,Biomarker,neurofilament light (NFL) chain protein,阿尔茨海默病的血浆生物标志物包括神经丝轻链蛋白>
<Clinical_Stage,preclinical AD,has_target,Protein,tau,临床前阿尔茨海默病以tau蛋白为靶点>
<Research_Method,proteomics,generates,Biomarker,AD biomarkers,蛋白质组学生成阿尔茨海默病生物标志物>
Clinical_Manifestation,brain atrophy,associated_with,Disease,Alzheimer's disease,脑萎缩与阿尔茨海默病相关
<Clinical_Stage,preclinical stage,requires,Treatment,amyloid-based therapies,阿尔茨海默病临床前阶段需要淀粉样蛋白靶向治疗>
<Protein,neurofilament light (NFL) chain protein,is_elevated_in,Biomarker,CSF,神经丝轻链蛋白在脑脊液中升高>
<Clinical_Stage,preclinical AD,has_target,Protein,amyloid-beta,临床前阿尔茨海默病以淀粉样蛋白为靶点>
<Biomarker,plasma NFL,indicates,Pathological_Change,axonal damage,血浆NFL水平指示轴突损伤>
<Research_Method,lipidomics,generates,Biomarker,AD biomarkers,脂质组学生成阿尔茨海默病生物标志物>
<Disease,Alzheimer's disease,has_biomarker,Biomarker,plasma Ab,阿尔茨海默病的血浆生物标志物包括Ab>
<Risk_Factor,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病风险>
<Treatment,BACE inhibitors,affects,Biomarker,amyloid-beta,BACE抑制剂影响淀粉样蛋白β的水平>
<Clinical_Stage,preclinical AD,has_target,Protein,markers of inflammation,临床前阿尔茨海默病以炎症标志物为靶点>
<Research_Method,randomized controlled trials,tests,Treatment,BACE inhibitors,随机对照试验测试BACE抑制剂>
Risk_Factor,genetics,increases_risk_of,Disease,Alzheimer's disease,遗传是阿尔茨海默病的风险因素
Clinical_Manifestation,posterior cingulate hypometabolism,associated_with,Disease,Alzheimer's disease,后扣带回低代谢与阿尔茨海默病相关
<Treatment,lithium,improves,Clinical_Manifestation,cognitive function,锂治疗改善认知功能>
Disease,Alzheimer's disease,has_stage,Clinical_Stage,MCI,轻度认知障碍是阿尔茨海默病的一个阶段
<Clinical_Stage,preclinical AD,has_target,Protein,5-HT2A receptor,临床前阿尔茨海默病以5-HT2A受体为靶点>
