Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_stage,Clinical_Stage,MCI-progressive,阿尔茨海默病有进展性轻度认知障碍阶段
Clinical_Test,full review,documents,Disease,Alzheimer's disease,全面审查用于记录阿尔茨海默病的情况
Biomarker,tau,confirms,Disease,Alzheimer's disease,tau蛋白生物标志物确认阿尔茨海默病
Clinical_Test,neurodegeneration,confirms,Disease,Alzheimer's disease,神经退行性变检测用于确认阿尔茨海默病
Risk_Factor,ApoE ε4+,increases_risk_of,Disease,Alzheimer's disease,ApoE ε4阳性增加阿尔茨海默病的风险
Clinical_Stage,MCI-not-progressive,has_relation,Clinical_Stage,mild AD dementia,非进展性轻度认知障碍与轻度阿尔茨海默病痴呆相关
Clinical_Test,GEE multinomial regression,analyzes,Disease,Alzheimer's disease,GEE多项回归分析用于分析阿尔茨海默病的数据
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Clinical_Test,Clinical Dementia Rating (CDR) scale,evaluates,Clinical_Stage,dementia severity,临床痴呆评定量表用于评估痴呆严重程度
Clinical_Test,MMSE cut-off score,determines,Clinical_Stage,disease severity,MMSE截断分数用于确定疾病严重程度
Disease,Alzheimer's disease,has_stage,Clinical_Stage,severe,阿尔茨海默病有重度阶段
Disease,Alzheimer's disease,has_stage,Clinical_Stage,moderate,阿尔茨海默病有中度阶段
Clinical_Test,electronic health records,documents,Disease,Alzheimer's disease,电子健康记录用于记录阿尔茨海默病的情况
Disease,MCI-progressive,progresses_to,Disease,Alzheimer's disease,进展性MCI可能发展为阿尔茨海默病
Risk_Factor,ApoE ε4-,does_not_increase_risk_of,Disease,Alzheimer's disease,ApoE ε4阴性不增加阿尔茨海默病的风险
Disease,MCI,may_progress_to,Disease,Alzheimer's disease,轻度认知障碍可能进展为阿尔茨海默病
Clinical_Test,neuropsychological test,evaluates,Clinical_Manifestation,cognitive function,神经心理学测试用于评估认知功能
Clinical_Test,cognitive assessment,evaluates,Disease,Alzheimer's disease,认知评估用于评估阿尔茨海默病
Disease,Alzheimer's disease,has_stage,Clinical_Stage,mild AD dementia,阿尔茨海默病有轻度痴呆阶段
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,loss of mobility,阿尔茨海默病的主要症状是失去行动能力
Clinical_Test,weighted percentage data,analyzes,Disease,Alzheimer's disease,加权百分比数据用于分析阿尔茨海默病的严重程度分布
Risk_Factor,sex,influences,Disease,Alzheimer's disease,性别影响阿尔茨海默病的分布
Disease,Alzheimer's disease,has_stage,Clinical_Stage,MCI-not-progressive,阿尔茨海默病有非进展性轻度认知障碍阶段
Biomarker,tau,indicates,Pathological_Change,Alzheimer's disease,tau蛋白是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_stage,Clinical_Stage,mild,阿尔茨海默病有轻度阶段
Biomarker,amyloid,indicates,Pathological_Change,Alzheimer's disease,淀粉样蛋白是阿尔茨海默病的生物标志物
Clinical_Test,consensus review,determines,Clinical_Stage,disease severity,共识审查用于确定疾病严重程度
Disease,Alzheimer's disease,has_stage,Clinical_Stage,MCI,阿尔茨海默病有轻度认知障碍阶段
Risk_Factor,sex,affects,Disease,MCI,性别是影响轻度认知障碍的风险因素
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄增加阿尔茨海默病的风险
Risk_Factor,age,affects,Disease,MCI,年龄是影响轻度认知障碍的风险因素
Biomarker,amyloid,confirms,Disease,Alzheimer's disease,淀粉样蛋白生物标志物确认阿尔茨海默病
Clinical_Test,consensus review,determines,Disease,Alzheimer's disease,共识审查用于确定阿尔茨海默病的严重程度
Research_Method,Framingham Heart Study,studies,Disease,MCI,弗雷明汉心脏研究用于研究轻度认知障碍
Clinical_Test,NP test protocol,evaluates,Clinical_Manifestation,cognitive function,NP测试协议用于评估认知功能
Research_Method,epidemiological study,analyzes,Disease,MCI,流行病学研究用于分析轻度认知障碍
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,incontinence,阿尔茨海默病的主要症状是失禁
Risk_Factor,education,influences,Disease,Alzheimer's disease,教育水平影响阿尔茨海默病的分布
Clinical_Test,NP test scores,determines,Clinical_Stage,disease severity,NP测试分数用于确定疾病严重程度
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,speech limitation,阿尔茨海默病的主要症状是言语受限
Disease,MCI-not-progressive,does_not_progress_to,Disease,Alzheimer's disease,非进展性MCI不发展为阿尔茨海默病
Risk_Factor,sex,increases_risk_of,Disease,Alzheimer's disease,性别是阿尔茨海默病的风险因素
Clinical_Test,health exam records,evaluates,Clinical_Manifestation,health status,健康检查记录用于评估健康状况
Disease,MCI,has_subtype,Clinical_Stage,MCI-not-progressive,轻度认知障碍有非进展性亚型
Biomarker,neurodegeneration,confirms,Disease,Alzheimer's disease,神经退行性变生物标志物确认阿尔茨海默病
Disease,Alzheimer's disease,has_stage,Clinical_Stage,severe AD dementia,阿尔茨海默病有重度痴呆阶段
Clinical_Stage,MCI-progressive,has_relation,Clinical_Stage,mild AD dementia,进展性轻度认知障碍与轻度阿尔茨海默病痴呆相关
Clinical_Test,cognitive assessment,evaluates,Disease,MCI,认知评估用于评估轻度认知障碍
Research_Method,Framingham Heart Study,studies,Disease,Alzheimer's disease,弗雷明汉心脏研究用于研究阿尔茨海默病
Clinical_Test,tau,confirms,Disease,Alzheimer's disease,tau蛋白检测用于确认阿尔茨海默病
Biomarker,neurodegeneration,indicates,Pathological_Change,Alzheimer's disease,神经退行性变是阿尔茨海默病的生物标志物
Disease,MCI,has_subtype,Clinical_Stage,MCI-progressive,轻度认知障碍有进展性亚型
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病的主要症状是认知障碍
Disease,MCI,is_part_of,Disease,Alzheimer's disease,MCI是阿尔茨海默病谱系的一部分
Clinical_Test,amyloid,confirms,Disease,Alzheimer's disease,淀粉样蛋白检测用于确认阿尔茨海默病
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,MMSE用于评估认知功能
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,personality change,阿尔茨海默病的主要症状是人格改变
Research_Method,epidemiological study,analyzes,Disease,Alzheimer's disease,流行病学研究用于分析阿尔茨海默病
Clinical_Test,neurological examination,evaluates,Clinical_Manifestation,neurological status,神经学检查用于评估神经状态
Research_Method,longitudinal study,documents,Disease,Alzheimer's disease,纵向研究记录阿尔茨海默病的进展
Clinical_Test,hospital/nursing home medical records,evaluates,Clinical_Manifestation,medical history,医院/护理院医疗记录用于评估医疗历史
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,behavioral change,阿尔茨海默病的主要症状是行为改变
Clinical_Test,family interview,evaluates,Clinical_Manifestation,functional decline,家庭访谈用于评估功能衰退
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,disorientation,阿尔茨海默病的主要症状是定向障碍
