Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_treatment,Treatment,Namzaric,Namzaric是治疗中重度阿尔茨海默病的药物
Protein,APP,has_glycosylation_site,Protein,Asn467,APP蛋白在Asn467位点有N-糖基化位点
Research_Method,cell models,used_for,Disease,Alzheimer's disease,细胞模型用于阿尔茨海默病的研究
Protein,APP,affects,Protein,glycan structure,APP蛋白影响糖链结构
Research_Method,neurodegeneration studies,used_for,Disease,Alzheimer's disease,神经退行性变研究用于阿尔茨海默病的研究
<Protein,PSEN1,affects,Biomarker,glycosylation,PSEN1影响其他蛋白质的糖基化>
Research_Method,proteomic studies,used_for,Disease,Alzheimer's disease,蛋白质组学研究用于阿尔茨海默病的研究
Protein,APP,affects,Protein,Aβ production,APP蛋白影响Aβ的产生
<Protein,Tau,undergoes,Biomarker,O-GlcNAcylation,Tau蛋白经历O-GlcNAcylation>
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加患阿尔茨海默病的风险
Protein,APP,has_glycosylation_site,Protein,Thr576,APP蛋白在Thr576位点有O-糖基化位点
Protein,APP,has_glycosylation_site,Protein,Thr292,APP蛋白在Thr292位点有O-糖基化位点
Protein,APP,has_glycosylation_site,Protein,Ser597,APP蛋白在Ser597位点有O-糖基化位点
Risk_Factor,abnormal glycosylation,increases_risk_of,Disease,Alzheimer's disease,异常糖基化增加阿尔茨海默病的风险
Protein,APP,has_glycosylation_site,Protein,Ser680,APP蛋白在Ser680位点有O-糖基化位点
Research_Method,glycosidase studies,used_for,Disease,Alzheimer's disease,糖苷酶研究用于阿尔茨海默病的研究
Protein,amyloid-beta,aggregates_into,Pathological_Change,Aβ plaques,淀粉样蛋白β聚集成Aβ斑块
Protein,APP,affects,Protein,glycan function,APP蛋白影响糖链功能
Pathological_Change,Tau tangles,linked_to,Disease,Alzheimer's disease,Tau缠结与阿尔茨海默病相关
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Protein,APP,affects,Protein,glycan recognition,APP蛋白影响糖链识别
Research_Method,cognitive function studies,used_for,Disease,Alzheimer's disease,认知功能研究用于阿尔茨海默病的研究
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振检测脑萎缩
