Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,HPLC,measures,Biomarker,EGCG,HPLC用于测量EGCG浓度
Research_Method,APP/PS1 mice,used_for,Research_Method,AD model,APP/PS1小鼠用于阿尔茨海默病模型研究
Treatment,EGCG,inhibits,Protein,Tau aggregation,EGCG抑制Tau蛋白的聚集
Treatment,EGCG/AA NPs,enhances,Clinical_Manifestation,spatial learning and memory,EGCG/AA NPs显著增强空间学习和记忆能力
Treatment,EGCG/AA NPs,treats,Disease,Alzheimer's disease,EGCG/AA NPs用于治疗阿尔茨海默病
Clinical_Test,MWM,evaluates,Clinical_Manifestation,spatial learning,MWM测试用于评估空间学习能力
Treatment,EGCG/AA NPs,enhances,Clinical_Manifestation,learning process,EGCG/AA NPs增强学习能力
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Treatment,EGCG/AA NPs,enhances,Pathological_Change,synaptogenesis,EGCG/AA NPs增强突触生成
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ plaques,阿尔茨海默病的病理特征包括Aβ斑块的形成
Protein,Aβ42,accumulates_in,Brain_Region,brain,Aβ42肽在大脑中积累
Treatment,galantamine,treats,Disease,Alzheimer's disease,加兰他敏是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ plaques,阿尔茨海默病的病理改变包括Aβ斑块堆积
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Research_Method,EGCG/AA NPs,increases,Pathological_Change,synapses,EGCG/AA NPs增加突触数量
Protein,Aβ42,leads_to,Pathological_Change,synaptic function impairment,Aβ42肽导致突触功能损伤
Clinical_Stage,LPS-induced memory impairment mouse model,models,Disease,Alzheimer's disease,LPS诱导的记忆障碍小鼠模型用于研究阿尔茨海默病
Treatment,EGCG,protects,Pathological_Change,mitochondrial function,EGCG保护线粒体功能
Clinical_Test,NOR,evaluates,Clinical_Manifestation,recognition memory,NOR测试用于评估识别记忆
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括神经纤维缠结的形成
Imaging_Method,Thioflavin-S staining,detects,Pathological_Change,Aβ plaques,硫黄素-S染色用于检测Aβ斑块
Disease,Alzheimer's disease,has_biomarker,Biomarker,GFAP,GFAP是阿尔茨海默病的神经炎症标志物
Treatment,EGCG,reduces,Pathological_Change,Aβ accumulation,EGCG减少Aβ斑块的积累
Treatment,rivastigmine,treats,Disease,Alzheimer's disease,利斯的明是治疗阿尔茨海默病的药物
Protein,Tau,has_pathological_change,Pathological_Change,hyperphosphorylation,Tau蛋白的过度磷酸化是阿尔茨海默病的病理特征
Treatment,EGCG/AA NPs,enhances,Clinical_Manifestation,memory,EGCG/AA NPs增强记忆力
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neuroinflammation,阿尔茨海默病与神经炎症有关
Treatment,memantine,treats,Disease,Alzheimer's disease,美金刚是治疗阿尔茨海默病的药物
Clinical_Stage,in vivo pharmacokinetics,models,Disease,Alzheimer's disease,体内药代动力学模型用于研究阿尔茨海默病
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Risk_Factor,dysfunctional BBB,increases_risk_of,Disease,Alzheimer's disease,功能失调的血脑屏障增加阿尔茨海默病的风险
Treatment,EGCG,treats,Disease,Alzheimer's disease,EGCG用于治疗阿尔茨海默病
Disease,Alzheimer's disease,affects,Brain_Region,cortex,阿尔茨海默病影响大脑皮层
Treatment,EGCG,suppresses,Protein,TNFα,EGCG抑制肿瘤坏死因子α的表达
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ42 peptide,Aβ42肽是阿尔茨海默病的生物标志物
Research_Method,EGCG/AA NPs,induces,Pathological_Change,BBB disruption,EGCG/AA NPs诱导血脑屏障破坏
Clinical_Stage,ex vivo rat brains,models,Disease,Alzheimer's disease,离体大鼠脑模型用于研究阿尔茨海默病
Clinical_Stage,C57BL/6 mice,models,Disease,Alzheimer's disease,C57BL/6小鼠模型用于研究阿尔茨海默病
Research_Method,nanotechnology,used_for,Treatment,drug delivery,纳米技术用于药物递送
Clinical_Test,NOR test,evaluates,Clinical_Manifestation,cognitive function,NOR测试用于评估认知功能
Treatment,EGCG/AA NPs,reduces,Pathological_Change,cortical levels of Aβ (1-42),EGCG/AA NPs减少皮质中Aβ (1-42)的水平
Treatment,EGCG,suppresses,Protein,IL-6,EGCG抑制白细胞介素6的表达
Imaging_Method,immunohistochemistry,detects,Protein,SYN,免疫组化用于检测突触素(SYN)表达
Brain_Region,hippocampus,affected_by,Pathological_Change,Aβ plaques,海马体区域受Aβ斑块影响
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体
Research_Method,GFAP staining,detects,Pathological_Change,neuroinflammation,GFAP染色用于检测神经炎症
Protein,Aβ42,leads_to,Pathological_Change,neuroinflammatory responses,Aβ42肽导致神经炎症反应
Clinical_Stage,in vivo models,models,Disease,Alzheimer's disease,体内模型用于研究阿尔茨海默病
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ plaques,阿尔茨海默病与Aβ斑块的积累有关
Risk_Factor,APOE4 gene,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurodegeneration,阿尔茨海默病与神经退行性变有关
Clinical_Test,Morris water maze,evaluates,Clinical_Manifestation,spatial memory,Morris水迷宫测试用于评估空间记忆能力
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的主要症状
