Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,visuospatial function deficits,视觉空间功能缺陷是阿尔茨海默病的症状之一
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,ApoE4 allele,ApoE4等位基因是阿尔茨海默病的风险因素
Brain_Region,thalamic reticular nucleus (TRN),regulates,Clinical_Manifestation,slow wave sleep,丘脑网状核调节慢波睡眠
Disease,Alzheimer's disease,has_symptom,Symptom,decreased K-complex density,阿尔茨海默病患者K复合体密度降低
Disease,Alzheimer's disease,has_symptom,Symptom,increased awake time after sleep onset,阿尔茨海默病患者入睡后清醒时间增加
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE4,APOE4基因是阿尔茨海默病的重要风险因素
Disease,Alzheimer's disease,has_symptom,Symptom,reduced slow wave activity,阿尔茨海默病患者慢波活动减少
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tangles,阿尔茨海默病伴随神经纤维缠结
Clinical_Manifestation,memory loss,is_symptom_of,Disease,Alzheimer's disease,记忆丧失是阿尔茨海默病的症状
Disease,Alzheimer's disease,affects,Clinical_Manifestation,memory performance,阿尔茨海默病影响记忆表现
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,mild cognitive impairment (MCI),轻度认知障碍是阿尔茨海默病的早期阶段
Disease,Alzheimer's disease,has_symptom,Symptom,sleep onset latency,阿尔茨海默病患者睡眠潜伏期增加
Disease,Alzheimer's disease,affects,Clinical_Manifestation,cognitive decline,阿尔茨海默病导致认知功能下降
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neuronal loss,神经元丢失是阿尔茨海默病的病理标志之一
Disease,Alzheimer's disease,affects,Brain_Region,corticothalamic network,阿尔茨海默病影响皮质丘脑网络
Pathological_Change,brain atrophy,detected_by,Imaging_Method,MRI,脑萎缩可通过核磁共振检测
Clinical_Test,EEG,detects,Symptom,epileptiform activity,脑电图用于检测癫痫样活动
Disease,Alzheimer's disease,has_symptom,Symptom,sleep fragmentation,阿尔茨海默病患者常见睡眠碎片化
Brain_Region,corticothalamic network,associated_with,Symptom,sleep fragmentation,皮质丘脑网络与睡眠碎片化相关
Disease,Alzheimer's disease,has_symptom,Symptom,poor sleep consolidation,阿尔茨海默病患者睡眠巩固不良
Disease,Alzheimer's disease,affects,Brain_Region,corticothalamic network,阿尔茨海默病影响皮质丘脑网络功能
Brain_Region,thalamic reticular nucleus (TRN),regulates,Brain_Region,thalamocortical relay,丘脑网状核调节丘脑皮质中继功能
Brain_Region,corticothalamic network,regulates,Clinical_Manifestation,learning and memory,皮质丘脑网络调节学习和记忆功能
Brain_Region,thalamic reticular nucleus (TRN),has_function,Clinical_Manifestation,sleep spindles,丘脑网状核参与睡眠纺锤波的生成
Disease,Alzheimer's disease,affects,Clinical_Manifestation,goal-directed behavior,阿尔茨海默病影响目标导向行为
Brain_Region,corticothalamic network,regulates,Clinical_Manifestation,attention,皮质丘脑网络调节注意力功能
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,attention deficits,注意力缺陷是阿尔茨海默病的症状之一
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid beta (Aβ),淀粉样蛋白β是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_symptom,Symptom,reduced spindle activity,阿尔茨海默病患者纺锤波活动减少
Clinical_Test,EEG,detects,Clinical_Manifestation,epileptiform activity,脑电图可以检测到癫痫样活动
Disease,Alzheimer's disease,has_symptom,Symptom,poor sleep efficiency,阿尔茨海默病患者睡眠效率低下
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,executive function deficits,执行功能缺陷是阿尔茨海默病的症状之一
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid plaques,淀粉样斑块是阿尔茨海默病的病理标志之一
Clinical_Manifestation,cognitive decline,is_symptom_of,Disease,Alzheimer's disease,认知下降是阿尔茨海默病的症状
Disease,Alzheimer's disease,affects,Brain_Region,cortex,阿尔茨海默病影响大脑皮层
Brain_Region,hippocampus,associated_with,Symptom,memory impairment,海马体与记忆障碍相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,epileptiform activity,癫痫样活动是阿尔茨海默病的症状之一
Disease,Alzheimer's disease,has_symptom,Symptom,seizures,阿尔茨海默病患者有较高的癫痫发作风险
Disease,Alzheimer's disease,has_symptom,Symptom,increased arousal index,阿尔茨海默病患者觉醒指数增加
Disease,Alzheimer's disease,has_symptom,Symptom,sleep fragmentation,阿尔茨海默病患者睡眠碎片化
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,神经原纤维缠结是阿尔茨海默病的病理标志之一
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,plaques,阿尔茨海默病伴随斑块形成
Disease,Alzheimer's disease,has_symptom,Symptom,reduced slow wave sleep,阿尔茨海默病患者慢波睡眠减少
Brain_Region,TRN,regulates,Symptom,epileptiform activity,丘脑网状核调节癫痫样活动
Disease,Alzheimer's disease,has_symptom,Symptom,decreased sleep efficiency,阿尔茨海默病患者睡眠效率降低
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,认知衰退是阿尔茨海默病的典型症状
Clinical_Test,MEG,detects,Symptom,epileptiform activity,脑磁图用于检测癫痫样活动
Brain_Region,TRN,regulates,Symptom,attention deficits,丘脑网状核调节注意力缺陷
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体
Research_Method,neuropsychological assessment,evaluates,Symptom,attention deficits,神经心理学评估用于评估注意力缺陷
Disease,Alzheimer's disease,has_symptom,Symptom,reduced spindle power,阿尔茨海默病患者纺锤波功率降低
Brain_Region,corticothalamic network,generates,Clinical_Manifestation,nonconvulsive seizures,皮质丘脑网络失调可能导致非惊厥性癫痫发作
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的主要症状
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ,阿尔茨海默病的生物标志物包括Aβ
Risk_Factor,sleep disturbances,increases_risk_of,Disease,Alzheimer's disease,睡眠障碍增加阿尔茨海默病的风险
Brain_Region,corticothalamic network,associated_with,Symptom,non-convulsive seizures,皮质丘脑网络与非惊厥性癫痫发作相关
Disease,Alzheimer's disease,affects,Brain_Region,thalamus,阿尔茨海默病影响丘脑区域
Brain_Region,corticothalamic network,regulates,Clinical_Manifestation,cognitive processing,皮质丘脑网络调节认知处理功能
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF Aβ42 levels,阿尔茨海默病的生物标志物包括脑脊液Aβ42水平
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,sleep maintenance deficits,睡眠维持障碍是阿尔茨海默病的症状之一
Disease,Alzheimer's disease,affects,Clinical_Manifestation,flexible navigation strategies,阿尔茨海默病影响灵活导航策略
Protein,Aβ,accumulates_in,Brain_Region,brain,淀粉样蛋白β在大脑中积累
Disease,Alzheimer's disease,has_symptom,Symptom,increased time spent awake after sleep onset,阿尔茨海默病患者入睡后清醒时间增加
Disease,Alzheimer's disease,affects,Clinical_Manifestation,memory consolidation,阿尔茨海默病影响记忆巩固
Disease,Alzheimer's disease,has_symptom,Symptom,attention deficits,阿尔茨海默病患者常表现出注意力缺陷
Disease,Alzheimer's disease,has_symptom,Symptom,sleep disturbances,阿尔茨海默病患者常见睡眠障碍
Clinical_Stage,NREM sleep,associated_with,Symptom,epileptiform activity,非快速眼动睡眠阶段与癫痫样活动相关
Disease,Alzheimer's disease,has_symptom,Symptom,increased sleep fragmentation,阿尔茨海默病患者睡眠碎片化增加
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,dystrophic neurites,阿尔茨海默病伴随营养不良性神经突
Disease,Alzheimer's disease,has_symptom,Symptom,low sleep efficiency,阿尔茨海默病患者睡眠效率低下
Brain_Region,corticothalamic network,associated_with,Symptom,cognitive processing deficits,皮质丘脑网络与认知处理缺陷相关
Disease,Alzheimer's disease,has_symptom,Symptom,early awakening,阿尔茨海默病患者常见早醒
Disease,Alzheimer's disease,has_symptom,Symptom,reduced REM sleep,阿尔茨海默病患者REM睡眠减少
Brain_Region,corticothalamic network,regulates,Clinical_Manifestation,sleep maintenance,皮质丘脑网络调节睡眠维持功能
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau,tau蛋白是阿尔茨海默病的生物标志物
