Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,associated_with,Pathological_Change,synaptic degeneration,阿尔茨海默病与突触退化相关
Clinical_Test,open field test,evaluates,Clinical_Manifestation,movement behavior,旷场测试用于评估运动行为
Clinical_Test,Morris water maze,evaluates,Clinical_Manifestation,cognitive function,Morris水迷宫测试评估认知功能
Risk_Factor,Alcl3,causes,Disease,Alzheimer's disease,Alcl3是阿尔茨海默病的风险因素
Treatment,IAB,regulates,Protein,HO-1,IAB调节HO-1表达
Clinical_Test,Morris water maze test,evaluates,Clinical_Manifestation,escape latency time,Morris水迷宫测试评估逃避潜伏时间
Research_Method,western blotting,detects,Protein,Nrf2,蛋白质印迹用于检测Nrf2表达
Treatment,IAB,regulates,Protein,Ach,IAB调节乙酰胆碱水平
Treatment,IAB,reduces,Biomarker,p-Tau,IAB减少p-Tau积累
Protein,HO-2,activated_by,Protein,Nrf2,HO-2蛋白由Nrf2激活
Research_Method,PC12 cells,used_for,Research_Method,apoptosis study,PC12细胞用于细胞凋亡研究
Protein,HO-1,activated_by,Protein,Nrf2,HO-1蛋白由Nrf2激活
Risk_Factor,ROS,causes,Pathological_Change,oxidative stress,ROS是导致氧化应激的风险因素
Treatment,IAB,regulates,Protein,SOD1,IAB调节SOD1表达
Clinical_Test,TUNEL staining,detects,Pathological_Change,apoptosis,TUNEL染色检测细胞凋亡
Research_Method,TUNEL assay,detects,Pathological_Change,apoptosis,TUNEL检测用于分析细胞凋亡
Treatment,isoastilbin,reduces,Pathological_Change,amyloid β deposition,异黄芪素减少淀粉样蛋白沉积
Treatment,isoastilbin,reduces,Biomarker,acetylcholine esterase levels,异黄芪素降低乙酰胆碱酯酶水平
Treatment,IAB,improves,Clinical_Manifestation,cognitive function,IAB改善认知功能
Disease,Alzheimer's disease,has_biomarker,Biomarker,p-Tau,阿尔茨海默病与p-Tau积累相关
Protein,amyloid β,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Clinical_Test,open field test,evaluates,Clinical_Manifestation,time spent in central area,开放场测试评估在中心区域的时间
Risk_Factor,d-gal,causes,Disease,Alzheimer's disease,d-gal是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ1-42,阿尔茨海默病与Aβ1-42水平升高相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,P-Tau,阿尔茨海默病与P-Tau聚集相关
Protein,glutamate,associated_with,Pathological_Change,ROS accumulation,谷氨酸与活性氧积累相关
Treatment,isoastilbin,enhances,Biomarker,acetylcholine levels,异黄芪素提高乙酰胆碱水平
Imaging_Method,immunohistochemistry,detects,Pathological_Change,neurofibrillary tangle,免疫组化检测神经纤维缠结
Treatment,IAB,regulates,Protein,cleaved caspases-3,IAB调节cleaved caspases-3表达
Imaging_Method,immunohistochemistry,detects,Pathological_Change,Aβ deposits,免疫组化检测Aβ沉积
Protein,SOd1,activated_by,Protein,Nrf2,SOd1蛋白由Nrf2激活
Treatment,isoastilbin,enhances,Biomarker,choline acetyltransferase levels,异黄芪素提高胆碱乙酰转移酶水平
Disease,Alzheimer's disease,associated_with,Risk_Factor,oxidative stress,阿尔茨海默病与氧化应激相关
Protein,reactive oxygen species,causes_damage_to,Pathological_Change,mitochondria,活性氧导致线粒体损伤
Research_Method,mouse model,used_for,Research_Method,Alzheimer's disease study,小鼠模型用于阿尔茨海默病研究
Treatment,IAB,regulates,Protein,CAT,IAB调节CAT表达
Protein,amyloid β,exhibits_toxicity_to,Pathological_Change,neurons,淀粉样蛋白对神经元具有毒性
Research_Method,ELISA,detects,Biomarker,Aβ1-42,ELISA用于检测Aβ1-42水平
Treatment,IAB,regulates,Protein,Nrf2,IAB通过调节Nrf2通路缓解氧化应激
Protein,reactive oxygen species,causes_damage_to,Pathological_Change,membrane lipids,活性氧导致膜脂质损伤
Protein,Nrf2,regulates_expression_of,Protein,catalase,Nrf2调节过氧化氢酶的表达
Protein,Bax,regulates,Pathological_Change,apoptosis,Bax蛋白调节细胞凋亡
Treatment,IAB,regulates,Protein,chAT,IAB调节胆碱乙酰转移酶水平
Treatment,isoastilbin,reduces,Pathological_Change,phosphorylated-Tau expression,异黄芪素减少磷酸化Tau蛋白表达
Treatment,isoastilbin,improves,Clinical_Manifestation,abnormal behaviors,异黄芪素改善异常行为
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病的主要症状是认知功能下降
Disease,Alzheimer's disease,affects,Brain_Region,brain,阿尔茨海默病影响大脑区域
Protein,Nrf2,regulates_expression_of,Protein,superoxide dismutase 1,Nrf2调节超氧化物歧化酶1的表达
