Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Pathological_Change,neurofibrillary tangles,associated_with,Disease,Alzheimer's disease,神经纤维缠结与阿尔茨海默病相关
Protein,amyloid-β,accumulates_in,Brain_Region,hippocampus,淀粉样蛋白在海马体中积累
Clinical_Test,Western blot,detects,Protein,DYRK1A,Western blot检测DYRK1A蛋白
<Treatment,Leucettine L41,improves,Clinical_Manifestation,synaptic plasticity,Leucettine L41改善突触可塑性>
<Protein,IDE,is_increased_by,Treatment,Leucettine L41,IDE被Leucettine L41增加>
Treatment,Leucettine L41,reduces,Biomarker,inflammatory cytokines,Leucettine L41减少炎症细胞因子的水平
Biomarker,TNF-α,increased_in,Disease,Alzheimer's disease,TNF-α在阿尔茨海默病中增加
<Treatment,Leucettine L41,inhibits,Protein,DYRK1A proteolysis,Leucettine L41抑制DYRK1A的蛋白水解>
<Protein,DYRK1A,is_involved_in,Pathological_Change,calpain activity,DYRK1A参与钙蛋白酶活性>
<Protein,DYRK1A,is_located_on,Gene,chromosome 21,DYRK1A位于21号染色体上>
Gene,DYRK1A,located_on,Chromosome,chromosome 21,DYRK1A基因位于21号染色体
<Treatment,Leucettine L41,promotes,Pathological_Change,microglia recruitment,Leucettine L41促进小胶质细胞募集>
Pathological_Change,amyloid plaques,associated_with,Disease,Alzheimer's disease,淀粉样斑块与阿尔茨海默病相关
<Protein,STAT3α,regulates,Clinical_Manifestation,neuroinflammation,STAT3α调节神经炎症>
Treatment,Leucettine L41,inhibits,Protein,DYRK1A proteolysis,Leucettine L41抑制DYRK1A的蛋白水解
<Protein,DYRK1A T,has_higher_affinity_for,Protein,STAT3α,DYRK1A T对STAT3α有更高的亲和力>
Biomarker,IL-12,increased_in,Disease,Alzheimer's disease,IL-12在阿尔茨海默病中增加
Pathological_Change,DYRK1A proteolysis,associated_with,Disease,Alzheimer's disease,DYRK1A蛋白水解与阿尔茨海默病相关
Treatment,Leucettine L41,inhibits,Protein,DYRK1A,Leucettine L41抑制DYRKK1A蛋白的分解
<Protein,TREM2,is_increased_by,Treatment,Leucettine L41,TREM2被Leucettine L41增加>
Imaging_Method,confocal microscopy,detects,Protein,DYRK1A,共聚焦显微镜检测DYRK1A蛋白
<Treatment,Leucettine L41,rescues,Clinical_Manifestation,memory deficits,Leucettine L41挽救记忆缺陷>
Protein,TREM2,increased_in,Brain_Region,hippocampus,TREM2蛋白在海马体中增加
Protein,CD68,increased_in,Brain_Region,hippocampus,CD68蛋白在海马体中增加
Risk_Factor,calpain activity,increases,Pathological_Change,DYRK1A proteolysis,钙蛋白酶活性增加DYRK1A蛋白水解
Protein,DYRK1A,phosphorylates,Protein,STAT3ɑ,DYRK1A磷酸化STAT3ɑ
<Treatment,Leucettine L41,reduces,Pathological_Change,amyloid-β load,Leucettine L41减少淀粉样蛋白负荷>
Biomarker,IL-1β,increased_in,Disease,Alzheimer's disease,IL-1β在阿尔茨海默病中增加
Treatment,Leucettine L41,promotes,Pathological_Change,microglial cells recruitment,Leucettine L41促进小胶质细胞的招募
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
<Treatment,Leucettine L41,reduces,Protein,phospho-STAT3α levels,Leucettine L41降低磷酸化STAT3α水平>
Treatment,Leucettine L41,decreases,Pathological_Change,aggregated amyloid load,Leucettine L41减少聚集的淀粉样蛋白负荷
<Protein,DYRK1A,interacts_with,Protein,STAT3α,DYRK1A与STAT3α相互作用>
<Protein,STAT3α,is_phosphorylated_in,Disease,Alzheimer's disease,STAT3α在阿尔茨海默病中被磷酸化>
<Protein,DYRK1A,is_associated_with,Pathological_Change,amyloid-β plaques,DYRK1A与淀粉样斑块相关>
Protein,DYRK1A,phosphorylates,Protein,Tau,DYRK1A磷酸化Tau蛋白
Protein,Tau,forms,Pathological_Change,neurofibrillary tangles,Tau蛋白形成神经纤维缠结
<Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域>
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Protein,DYRK1A,undergoes,Pathological_Change,proteolytic processing,DYRK1A在阿尔茨海默病中经历蛋白水解过程
Research_Method,Y-maze,assesses,Clinical_Manifestation,spatial memory,Y迷宫用于评估空间记忆
Treatment,Leucettine L41,improves,Clinical_Manifestation,memory,Leucettine L41改善记忆功能
Protein,STAT3ɑ,regulated_by,Protein,DYRK1A,DYRK1A调节STAT3ɑ的活性
Clinical_Test,ELISA,measures,Biomarker,inflammatory cytokines,ELISA测量炎症细胞因子
Protein,IDE,increased_in,Brain_Region,hippocampus,IDE蛋白在海马体中增加
Protein,amyloid-beta,forms,Pathological_Change,amyloid plaques,淀粉样蛋白形成淀粉样斑块
Treatment,Leucettine L41,reduces,Biomarker,pro-inflammatory cytokines,Leucettine L41减少促炎性细胞因子水平
<Treatment,Leucettine L41,restores,Protein,DYRK1A FL levels,Leucettine L41恢复DYRK1A FL水平>
Protein,STAT3α,regulated_by,Protein,DYRK1A,STAT3α蛋白受DYRK1A蛋白调控
Protein,DYRK1A,accumulates_in,Brain_Region,astrocytes,DYRK1A在星形胶质细胞中积累
Research_Method,Morris Water Maze,assesses,Clinical_Manifestation,memory function,Morris水迷宫用于评估记忆功能
Clinical_Test,HPLC,measures,Protein,DYRK1A kinase activity,HPLC测量DYRK1A激酶活性
Protein,DYRK1A,accumulates_in,Brain_Region,astrocytes,DYRK1A蛋白在星形胶质细胞中积累
<Gene,APP,is_overexpressed_in,Disease,Down Syndrome,APP基因在唐氏综合症中过度表达>
Treatment,Leucettine L41,improves,Pathological_Change,amyloid-β plaques clearance,Leucettine L41改善淀粉样蛋白斑块的清除
Protein,IBA1,increased_in,Brain_Region,hippocampus,IBA1蛋白在海马体中增加
Protein,STAT3α,phosphorylated_by,Protein,DYRK1A,STAT3α蛋白被DYRK1A蛋白磷酸化
