Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Protein,TREM2,expressed_in,Brain_Region,microglia,TREM2在小胶质细胞表达>
<Protein,TREM2,expressed_in,Brain_Region,neuronal excitability,TREM2在神经元兴奋性表达>
<Protein,TREM2,expressed_in,Brain_Region,neuronal dysfunction,TREM2在神经元功能障碍表达>
Clinical_Test,ELISA,measures,Biomarker,tau,ELISA用于测量tau蛋白水平
<Protein,TREM2,expressed_in,Brain_Region,mid temporal cortex,TREM2在中颞叶皮层表达>
<Protein,TREM2,expressed_in,Brain_Region,neuronal activity,TREM2在神经元活动表达>
Protein,Tau,visible_in,Pathological_Change,neurofibrillary tangles,Tau蛋白在神经纤维缠结中可见
<Protein,TREM2,expressed_in,Brain_Region,neuronal condition,TREM2在神经元状况表达>
<Protein,TREM2,expressed_in,Brain_Region,neuronal health,TREM2在神经元健康表达>
Protein,TREM2,reduced_in,Disease,Alzheimer's disease,阿尔茨海默病中TREM2蛋白表达减少
<Protein,TREM2,expressed_in,Brain_Region,neurofibrillary tangles,TREM2在神经纤维缠结表达>
Disease,Alzheimer's disease,has_biomarker,Protein,amyloid-beta,淀粉样蛋白是阿尔茨海默病的生物标志物
<Protein,TREM2,expressed_in,Brain_Region,neuronal homeostasis,TREM2在神经元稳态表达>
Protein,TREM2,visible_in,Pathological_Change,neuropil threads,TREM2蛋白在神经纤维网中可见
<Protein,TREM2,expressed_in,Brain_Region,neuronal well-being,TREM2在神经元健康表达>
Protein,ApoE,accumulates_in,Brain_Region,choroid plexus,ApoE蛋白在脉络丛中积累
Protein,TREM2,visible_in,Pathological_Change,lipofuscin,TREM2蛋白在脂褐素中可见
<Protein,TREM2,expressed_in,Brain_Region,neuroplasticity,TREM2在神经可塑性表达>
<Protein,TREM2,co-localizes_with,Protein,Aβ42,TREM2与Aβ42蛋白共定位>
Protein,TREM2,reduced_in,Disease,Down syndrome,唐氏综合征中TREM2蛋白表达减少
Protein,TREM2,visible_in,Pathological_Change,complex filamentous ring-like structures,TREM2蛋白在复杂丝状环状结构中
<Protein,TREM2,expressed_in,Brain_Region,stromal macrophages,TREM2在基质巨噬细胞表达>
Protein,TREM2,visible_in,Pathological_Change,complex filamentous ring-like structures,TREM2蛋白在复杂丝状环状结构中可见
<Protein,TREM2,expressed_in,Brain_Region,hippocampus,TREM2在海马体表达>
<Protein,TREM2,expressed_in,Brain_Region,entorhinal cortex,TREM2在内嗅皮层表达>
Protein,TREM2,visible_in,Pathological_Change,fenestrated capillaries,TREM2蛋白在窗孔毛细血管中可见
<Protein,TREM2,expressed_in,Brain_Region,neuronal repair,TREM2在神经元修复表达>
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Clinical_Test,CAMDEX-DS,evaluates,Clinical_Manifestation,dementia,CAMDEX-DS用于评估痴呆症状
<Protein,TREM2,expressed_in,Brain_Region,neuronal energy,TREM2在神经元能量表达>
Protein,Tau,accumulates_in,Brain_Region,hippocampus,Tau蛋白在海马体中积累
<Protein,TREM2,expressed_in,Brain_Region,neuronal quality,TREM2在神经元质量表达>
Disease,Alzheimer's disease,has_biomarker,Protein,tau,tau蛋白是阿尔茨海默病的生物标志物
<Protein,TREM2,expressed_in,Brain_Region,demyelination,TREM2在脱髓鞘表达>
<Protein,TREM2,expressed_in,Brain_Region,neuronal death,TREM2在神经元死亡表达>
Imaging_Method,PET,detects,Pathological_Change,brain atrophy,PET成像可检测脑萎缩
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
<Protein,TREM2,expressed_in,Brain_Region,neuronal stress,TREM2在神经元应激表达>
<Protein,TREM2,expressed_in,Brain_Region,choroid plexus,TREM2在脉络丛表达>
Protein,TREM2,visible_in,Pathological_Change,damaged axons,TREM2蛋白在受损轴突中可见
<Protein,TREM2,expressed_in,Brain_Region,neuronal structure,TREM2在神经元结构表达>
<Protein,TREM2,co-localizes_with,Protein,tau,TREM2与tau蛋白共定位>
<Protein,TREM2,expressed_in,Brain_Region,neuronal susceptibility,TREM2在神经元易感性表达>
Protein,tau,accumulates_in,Brain_Region,choroid plexus,tau蛋白在脉络丛中异常堆积
Clinical_Test,ELISA,measures,Biomarker,TREM2,ELISA用于测量TREM2蛋白水平
<Protein,TREM2,expressed_in,Brain_Region,neuronal integrity,TREM2在神经元完整性表达>
Research_Method,SNP analysis,identifies,Gene,tau,SNP分析用于识别tau基因变异
<Protein,TREM2,expressed_in,Brain_Region,neuronal stability,TREM2在神经元稳定性表达>
Disease,Alzheimer's disease,affects,Brain_Region,choroid plexus,阿尔茨海默病影响脉络丛功能
<Protein,TREM2,expressed_in,Brain_Region,neuronal state,TREM2在神经元状态表达>
<Protein,TREM2,expressed_in,Brain_Region,neuropil threads,TREM2在神经纤维网表达>
Research_Method,SNP analysis,identifies,Gene,APOE,SNP分析用于识别APOE基因变异
<Protein,TREM2,expressed_in,Brain_Region,oligodendrocytes,TREM2在少突胶质细胞表达>
<Protein,TREM2,expressed_in,Brain_Region,astrocytes,TREM2在星形胶质细胞表达>
Protein,TREM2,visible_in,Pathological_Change,calcified intracellular inclusion structures,TREM2蛋白在钙化细胞内包涵体中可见
<Protein,TREM2,expressed_in,Brain_Region,neuronal loss,TREM2在神经元丢失表达>
<Protein,TREM2,expressed_in,Brain_Region,neuronal connectivity,TREM2在神经元连接表达>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,senile plaques,阿尔茨海默病病理特征包括老年斑
<Protein,TREM2,expressed_in,Brain_Region,neuronal resistance,TREM2在神经元抵抗力表达>
<Protein,TREM2,expressed_in,Brain_Region,neuroinflammation,TREM2在神经炎症表达>
<Protein,TREM2,expressed_in,Brain_Region,myelination,TREM2在髓鞘形成表达>
Protein,TREM2,expressed_in,Brain_Region,choroid plexus,TREM2蛋白在脉络丛中表达
<Protein,TREM2,expressed_in,Brain_Region,lipofuscin,TREM2在脂褐素表达>
<Protein,TREM2,expressed_in,Brain_Region,neuronal autophagy,TREM2在神经元自噬表达>
<Protein,TREM2,expressed_in,Brain_Region,superior frontal cortex,TREM2在额上回皮层表达>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病病理特征包括神经纤维缠结
<Protein,TREM2,expressed_in,Brain_Region,stromal capillary vesicles,TREM2在基质毛细血管囊泡表达>
Protein,TREM2,visible_in,Pathological_Change,neuritic threads,TREM2蛋白在神经纤维中可见
<Protein,TREM2,expressed_in,Brain_Region,dendritic processes,TREM2在树突表达>
<Protein,TREM2,expressed_in,Brain_Region,neuronal necrosis,TREM2在神经元坏死表达>
<Protein,TREM2,expressed_in,Brain_Region,striatum,TREM2在纹状体表达>
Protein,ApoE,transported_by,Brain_Region,choroid plexus,ApoE蛋白通过脉络丛运输
<Protein,TREM2,expressed_in,Brain_Region,corpus callosum,TREM2在胼胝体表达>
<Protein,TREM2,expressed_in,Brain_Region,dystrophic neurites,TREM2在营养不良性神经突表达>
<Protein,TREM2,expressed_in,Brain_Region,neuronal pathology,TREM2在神经元病理表达>
Protein,TREM2,visible_in,Pathological_Change,stromal capillary,TREM2蛋白在基质毛细血管中可见
Protein,TREM2,co-localizes_with,Protein,Tau,TREM2蛋白与Tau蛋白共定位
<Protein,TREM2,expressed_in,Brain_Region,senile plaques,TREM2在老年斑表达>
<Protein,TREM2,expressed_in,Brain_Region,neuronal disorder,TREM2在神经元紊乱表达>
Protein,TREM2,visible_in,Pathological_Change,lipid droplets,TREM2蛋白在脂滴中可见
<Protein,TREM2,expressed_in,Brain_Region,psammoma bodies,TREM2在砂粒体表达>
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病会影响内嗅皮层
<Protein,TREM2,expressed_in,Brain_Region,neuronal signaling,TREM2在神经元信号传导表达>
Protein,ApoE,visible_in,Pathological_Change,amyloid biondi bodies,ApoE蛋白在淀粉样斑块中可见
Protein,TREM2,visible_in,Pathological_Change,neurofibrillary tangles,TREM2蛋白在神经纤维缠结中可见
