Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,k-means clustering,analyzes,Pathological_Change,dynamic functional connectivity,k-means聚类用于分析动态功能连接的状态
Clinical_Manifestation,state 2,correlates_with,Clinical_Manifestation,UPDRS,状态2的频率与UPDRS评分相关
Imaging_Method,PET,detects,Pathological_Change,dopamine transporter uptake,PET成像用于检测基底节多巴胺转运体摄取
Disease,DLB,has_symptom,Clinical_Manifestation,visual hallucinations,DLB患者可能出现视幻觉
Imaging_Method,sliding window approach,analyzes,Pathological_Change,dynamic functional connectivity,滑动窗口方法用于分析动态功能连接
Clinical_Test,CAF total,evaluates,Clinical_Manifestation,cognitive fluctuations,CAF总分用于评估认知波动
Disease,DLB,has_symptom,Clinical_Manifestation,cognitive fluctuations,DLB患者可能出现认知波动
Clinical_Manifestation,state 1,decreases_in,Disease,Alzheimer's disease,阿尔茨海默病患者中状态1的频率减少
Disease,DLB,has_treatment,Treatment,dopaminergic medication,DLB患者可能使用多巴胺能药物治疗
Disease,DLB,has_symptom,Clinical_Manifestation,cognitive slowing,DLB患者表现出认知减慢的症状
Disease,Dementia with Lewy bodies,affects,Brain_Region,global brain network,路易体痴呆导致全局脑网络效率变异性降低
Imaging_Method,SPECT,detects,Pathological_Change,dopamine transporter uptake,SPECT成像用于检测基底节多巴胺转运体摄取
Research_Method,Mann-Whitney U-test,compares,Clinical_Manifestation,dopaminergic medication effects,Mann-Whitney U检验用于比较多巴胺能药物的影响
Clinical_Test,CAMCOG,evaluates,Clinical_Manifestation,cognitive function,CAMCOG用于评估认知功能
Clinical_Test,Unified Parkinson's Disease Rating Scale,assesses,Clinical_Manifestation,motor symptoms,统一帕金森病评定量表用于评估运动症状
Clinical_Manifestation,motor function,correlates_with,Clinical_Manifestation,Parkinsonism,运动功能与帕金森症状的严重程度相关
Clinical_Test,Neuropsychiatric Inventory,assesses,Clinical_Manifestation,visual hallucinations,神经精神量表用于评估视觉幻觉的严重程度和频率
Clinical_Manifestation,state 2,increases_in,Disease,DLB,DLB患者中状态2的频率增加
