Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Gene,Mir17-92,targets,Protein,NBR1,Mir17-92基因簇靶向NBR1蛋白
Protein,NBR1,necessary_for,Pathological_Change,autophagy,NBR1蛋白是自噬过程的必要条件
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,associated_with,Pathological_Change,dysfunctional autophagy,阿尔茨海默病与自噬功能障碍相关
Protein,NBR1,correlates_with,Pathological_Change,Ab deposition,NBR1蛋白与淀粉样蛋白沉积呈负相关
Protein,amyloid-beta,deposited_in,Brain_Region,Ab plaques,淀粉样蛋白在Ab斑块中沉积
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_stage,Clinical_Stage,BRAAK III or IV,BRAAK III或IV期是阿尔茨海默病的疾病分期
Research_Method,RT-qPCR,measures,Gene,miR-17,RT-qPCR用于测量miR-17的表达水平
Treatment,antagomir-17,improves,Pathological_Change,autophagy,antagomir-17改善自噬功能
Protein,ATG5,required_for,Pathological_Change,autophagy,ATG5蛋白是自噬过程所必需的
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-beta,淀粉样蛋白是阿尔茨海默病的生物标志物
Protein,NBR1,correlates_with,Pathological_Change,Ab deposition,NBR1蛋白
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,aging,衰老是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Protein,NBR1,expressed_in,Brain_Region,microglia,NBR1在小胶质细胞中表达
Protein,NBR1,reduced_in,Disease,Alzheimer's disease,NBR1在阿尔茨海默病中表达减少
Gene,Mir17-92,upregulated_in,Disease,Alzheimer's disease,Mir17-92基因簇在阿尔茨海默病中上调
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振成像可以检测脑萎缩
Protein,miR-17,expressed_in,Brain_Region,microglia,miR-17在小胶质细胞中表达
Research_Method,immunohistochemistry,detects,Protein,NBR1,免疫组化用于检测NBR1蛋白的表达
Protein,miR-17,negatively_regulates,Protein,NBR1,miR-17负调控NBR1蛋白的表达
Research_Method,in situ hybridization,detects,Gene,miR-17,原位杂交技术用于检测miR-17的表达
Protein,NBR1,downregulated_in,Disease,Alzheimer's disease,NBR1蛋白在阿尔茨海默病中下调
Protein,NBR1,correlates_with,Gene,Mir17-92,NBR1蛋白与Mir17-92基因簇的表达呈负相关
Protein,miR-17,correlates_with,Protein,NBR1,miR-17与NBR1的表达呈负相关
Protein,NBR1,required_for,Pathological_Change,autophagy,NBR1蛋白是自噬过程中必需的
Protein,LC3,marks,Pathological_Change,autophagosome formation,LC3蛋白标记自噬体形成
Gene,Mirc1/Mir-17-92,upregulated_in,Disease,Alzheimer's disease,Mirc1/Mir-17-92基因簇在阿尔茨海默病中上调
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩
Disease,Alzheimer's disease,has_biomarker,Biomarker,Tau,Tau蛋白是阿尔茨海默病的生物标志物
Protein,miR-17,elevated_in,Disease,Alzheimer's disease,miR-17在阿尔茨海默病中表达升高
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Protein,ATG7,decreases_in,Disease,Alzheimer's disease,ATG7蛋白在阿尔茨海默病中表达减少
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Protein,NBR1,decreases_in,Pathological_Change,Ab degradation,NBR1蛋白在淀粉样蛋白降解过程中表达减少
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,genetic mutations,基因突变是阿尔茨海默病的风险因素
Protein,miR-17,inhibits,Protein,NBR1,miR-17抑制NBR1的表达
Protein,NBR1,decreases_in,Disease,Alzheimer's disease,NBR1蛋白在阿尔茨海默病中表达减少
Disease,Alzheimer's disease,affects,Brain_Region,microglia,阿尔茨海默病影响小胶质细胞功能
Protein,NBR1,required_for,Pathological_Change,autophagy,NBR1蛋白是自噬过程所必需的
Treatment,antagomir-17,inhibits,Gene,Mir17-92,antagomir-17抑制Mir17-92基因簇的表达
Treatment,antagomir-17,restores,Protein,NBR1,antagomir-17恢复NBR1的表达
Protein,LC3,marks,Pathological_Change,autophagosomes,LC3蛋白标记自噬体
Research_Method,immunoblotting,detects,Protein,amyloid-beta,免疫印迹用于检测淀粉样蛋白
Protein,BECN1,decreases_in,Disease,Alzheimer's disease,BECN1蛋白在阿尔茨海默病中表达减少
Protein,LC3,colocalizes_with,Protein,amyloid-beta,LC3蛋白与淀粉样蛋白共定位
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Protein,miR-17,correlates_with,Protein,NBR1,miR-17表达与NBR1表达呈负相关
Protein,NBR1,degraded_by,Protein,amyloid-beta,NBR1蛋白被淀粉样蛋白降解
Protein,ATG5,decreases_in,Disease,Alzheimer's disease,ATG5蛋白在阿尔茨海默病中表达减少
Protein,NBR1,necessary_for,Pathological_Change,Ab degradation,NBR1蛋白是淀粉样蛋白降解的必要条件
Protein,NBR1,necessary_for,Pathological_Change,Ab clearance,NBR1蛋白是淀粉样蛋白清除的必要条件
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加患阿尔茨海默病的风险
Gene,Mirc1/Mir17-92a,regulates,Protein,NBR1,Mirc1/Mir17-92a基因簇调节NBR1蛋白的表达
