Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,network pharmacology,investigates,Disease,Alzheimer's disease,网络药理学用于研究阿尔茨海默病的治疗机制
Disease,Alzheimer's disease,related_to,Pathway,serotonergic synapse,阿尔茨海默病与血清素能突触途径相关
Research_Method,ADME properties,predicts,Treatment,drug-likeness,ADME性质预测药物的类药性
Treatment,galantamine,treats,Disease,Alzheimer's disease,加兰他敏是治疗阿尔茨海默病的药物
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Treatment,phenolic glycosides,affects,Protein,CHRM2,酚苷类化合物与CHRM2高度靶向
Research_Method,molecular docking,predicts,Protein,protein-ligand interactions,分子对接用于预测蛋白质-配体相互作用
Protein,KYNU,related_to,Protein,BACE1,KYNU与BACE1在药物靶点网络中相互作用
Protein,PTGS2,is_targeted_by,Treatment,Ohwia caudata,PTGS2是Ohwia caudata的作用靶点之一
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,oxidative stress,阿尔茨海默病的病理改变包括氧化应激
Treatment,memantine,treats,Disease,Alzheimer's disease,美金刚是治疗阿尔茨海默病的药物
Treatment,rivastigmine,treats,Disease,Alzheimer's disease,利斯的明是治疗阿尔茨海默病的药物
Protein,PTGS2,is_target_of,Treatment,compound 19,PTGS2是化合物19的靶点
Research_Method,KEGG pathway enrichment analysis,analyzes,Pathway,biological pathways,KEGG通路富集分析用于解析生物通路
Protein,CdK5,related_to,Protein,PTGS2,CdK5与PTGS2在药物靶点网络中相互作用
Treatment,flavonoids,affects,Protein,CdK5,黄酮类化合物与CdK5高度靶向
Treatment,flavonoids,affects,Protein,PTGS2,黄酮类化合物通过抑制PTGS2减少炎症
Protein,PTGS2,related_to,Pathway,inflammation-related pathways,PTGS2与炎症相关途径相关
Treatment,tetracyclic flavans,affects,Protein,BACE1,四环黄烷类化合物与BACE1高度靶向
Research_Method,molecular docking,investigates,Protein,PTGS2,分子对接研究PTGS2的活性位点
Disease,Alzheimer's disease,has_mechanism,Research_Method,Compound-Target Network,阿尔茨海默病的多因素机制通过化合物-靶点网络研究揭示
Protein,CdK5,related_to,Pathway,calcium signaling pathway,CdK5与钙信号途径相关
Disease,Alzheimer's disease,related_to,Pathway,dopaminergic synapse,阿尔茨海默病与多巴胺能突触途径相关
Treatment,Ohwia caudata,potentially_treats,Disease,Alzheimer's disease,Ohwia caudata可能通过多靶点协同作用治疗阿尔茨海默病
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理改变包括神经纤维缠结
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结
Disease,Alzheimer's disease,related_to,Pathway,calcium signaling pathway,阿尔茨海默病与钙信号途径相关
Treatment,alkaloids,affects,Protein,KYNU,生物碱类化合物与KYNU有强相互作用
Protein,CHRM2,related_to,Protein,CdK5,CHRM2与CdK5在药物靶点网络中相互作用
Research_Method,KEGG pathway enrichment analysis,analyzes,Disease,Alzheimer's disease,KEGG通路富集分析用于研究阿尔茨海默病的相关信号通路
Disease,Alzheimer's disease,related_to,Pathway,VEGF signaling pathway,阿尔茨海默病与VEGF信号途径相关
Disease,Alzheimer's disease,related_to,Pathway,neurotrophin signaling pathway,阿尔茨海默病与神经营养因子信号途径相关
Protein,PTGS2,related_to,Protein,KYNU,PTGS2与KYNU在药物靶点网络中相互作用
Research_Method,molecular docking,investigates,Protein,BACE1,分子对接研究BACE1的活性位点
Protein,KYNU,is_target_of,Treatment,compound 4,KYNU是化合物4的靶点
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory dysfunction,阿尔茨海默病的主要症状是记忆功能障碍
Protein,BACE1,is_targeted_by,Treatment,Ohwia caudata,BACE1是Ohwia caudata的作用靶点之一
Protein,CHRM2,is_targeted_by,Treatment,Ohwia caudata,CHRM2是Ohwia caudata的作用靶点之一
Disease,Alzheimer's disease,related_to,Pathway,TNF signaling pathway,阿尔茨海默病与TNF信号途径相关
Disease,Alzheimer's disease,related_to,Pathway,T cell receptor signaling pathway,阿尔茨海默病与T细胞受体信号途径相关
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Protein,BACE1,related_to,Pathway,calcium signaling pathway,BACE1与钙信号途径相关
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Protein,Kynureninase,is_targeted_by,Treatment,Ohwia caudata,Kynureninase是Ohwia caudata的作用靶点之一
Protein,CHRM2,related_to,Pathway,G-protein coupled receptor signaling pathway,CHRM2与G蛋白偶联受体信号途径相关
Protein,BACE1,related_to,Protein,CHRM2,BACE1与CHRM2在药物靶点网络中相互作用
Disease,Alzheimer's disease,related_to,Pathway,tryptophan metabolism,阿尔茨海默病与色氨酸代谢途径相关
