Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Risk_Factor,microglia activation,contributes_to,Disease,Alzheimer's disease,小胶质细胞激活是阿尔茨海默病的风险因素
Protein,COX-2,expressed_in,Cell,BV2 cultures,COX-2在BV2细胞中表达
Research_Method,Western blot,detects,Protein,FRP1,Western blot检测到FRP1蛋白表达增加
Research_Method,Western blot,detects,Protein,COX,Western blot检测到COX蛋白表达增加
Research_Method,Western blot,measures,Protein,FPR1,Western blot用于测量FPR1蛋白表达
Disease,Alzheimer's disease,characterized_by,Pathological_Change,neuronal cell death,阿尔茨海默病以神经元细胞死亡为特征
Disease,Alzheimer's disease,associated_with,Disease,AD-related dementia,阿尔茨海默病与阿尔茨海默病相关痴呆相关
Treatment,CAP37,promotes,Protein,Iba1 expression,CAP37促进Iba1表达
Disease,Alzheimer's disease,has_biomarker,Biomarker,MPO,MPO是阿尔茨海默病的生物标志物
Imaging_Method,PET,detects,Pathological_Change,neutrophil infiltration,PET成像用于检测中性粒细胞浸润
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neuroinflammation,阿尔茨海默病伴随神经炎症
Disease,Alzheimer's disease,has_biomarker,Biomarker,68 Ga-PEG-cFLFLFK,68 Ga-PEG-cFLFLFK是阿尔茨海默病的生物标志物
Protein,CAP37,elevated_in,Disease,Alzheimer's disease,阿尔茨海默病患者中CAP37水平升高
Imaging_Method,PET,detects,Pathological_Change,microglia activation,PET成像用于检测小胶质细胞激活
Disease,Alzheimer's disease,affects,Brain_Region,heart,阿尔茨海默病影响心脏区域
Disease,Alzheimer's disease,common_cause_of,Disease,cognitive impairment,阿尔茨海默病是认知障碍的常见原因
Disease,Alzheimer's disease,characterized_by,Pathological_Change,activated microglia,阿尔茨海默病以激活的小胶质细胞为特征
Research_Method,Immunohistochemistry,measures,Protein,MPO,免疫组化用于测量MPO蛋白表达
Disease,Alzheimer's disease,has_biomarker,Biomarker,Iba1,Iba1是阿尔茨海默病的生物标志物
Treatment,CAP37,promotes,Protein,iNOS expression,CAP37促进iNOS表达
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau,阿尔茨海默病的生物标志物包括tau蛋白
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,dysfunctions,阿尔茨海默病伴随功能障碍
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neutrophil infiltration,阿尔茨海默病伴随中性粒细胞浸润
Disease,Alzheimer's disease,associated_with,Pathological_Change,systemic inflammatory disease,阿尔茨海默病与系统性炎症疾病相关
Imaging_Method,PET,detects,Biomarker,amyloid-beta,PET成像用于检测淀粉样蛋白
Disease,Alzheimer's disease,associated_with,Risk_Factor,age over 65,阿尔茨海默病与65岁以上年龄相关
Imaging_Method,PET,detects,Pathological_Change,neutrophil infiltration,PET成像检测到中性粒细胞浸润
Disease,Alzheimer's disease,has_biomarker,Biomarker,18 F-PM-PBB3,18 F-PM-PBB3是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,characterized_by,Pathological_Change,hyperphosphorylated tau protein,阿尔茨海默病以过度磷酸化的tau蛋白为特征
Clinical_Test,behavioral test,assesses,Clinical_Manifestation,behavioral abnormalities,行为测试用于评估行为异常
Disease,Alzheimer's disease,has_biomarker,Biomarker,iNOS,iNOS是阿尔茨海默病的生物标志物
Treatment,inhibiting neutrophil infiltration,ameliorates,Disease,Alzheimer's disease,抑制中性粒细胞浸润有助于改善阿尔茨海默病症状
Disease,Alzheimer's disease,has_biomarker,Biomarker,CAP37,CAP37是阿尔茨海默病的生物标志物
Gene,Tau P301L,associated_with,Disease,Alzheimer's disease,Tau P301L基因与阿尔茨海默病相关
Disease,Alzheimer's disease,associated_with,Disease,mild cognitive impairment,阿尔茨海默病与轻度认知障碍相关
Protein,COX-2,upregulated_by,Protein,CAP37,CAP37蛋白上调COX-2表达
Treatment,CAP37,promotes,Protein,COX-2 expression,CAP37促进COX-2表达
Research_Method,Western blot,detects,Protein,Iba1,Western blot检测到Iba1蛋白表达增加
Imaging_Method,microPET,detects,Pathological_Change,tracer uptake,microPET用于检测示踪剂摄取
Disease,Alzheimer's disease,common_cause_of,Disease,dementia,阿尔茨海默病是痴呆的常见原因
Treatment,neutrophil depletion,may_improve,Disease,Alzheimer's disease,中性粒细胞耗竭可能改善阿尔茨海默病
Clinical_Test,Y-maze test,evaluates,Clinical_Manifestation,cognitive function,Y迷宫测试用于评估认知功能
Disease,Alzheimer's disease,has_biomarker,Biomarker,18 F-DPA714,18 F-DPA714是阿尔茨海默病的生物标志物
Research_Method,Western blotting,observes,Protein,functional proteins,Western blotting用于观察功能蛋白的表达
Risk_Factor,neutrophil infiltration,contributes_to,Disease,Alzheimer's disease,中性粒细胞浸润是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,leads_to,Clinical_Manifestation,progressive dementia,阿尔茨海默病导致进行性痴呆
Protein,Iba1,expressed_in,Cell,BV2 cultures,Iba1在BV2细胞中表达
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-beta,阿尔茨海默病的生物标志物包括淀粉样蛋白
Biomarker,activated peripheral innate immune cells,indicates,Pathological_Change,brain impact,外周先天免疫细胞的激活状态可能预示大脑受影响
Imaging_Method,optical scanning,detects,Pathological_Change,Aβ deposits,光学扫描可检测Aβ沉积
Imaging_Method,18 F-DPA714 PET,detects,Pathological_Change,microglia activation,18 F-DPA714 PET用于检测小胶质细胞激活
Disease,Alzheimer's disease,has_biomarker,Biomarker,COX,COX是阿尔茨海默病的生物标志物
Clinical_Test,Morris water maze,evaluates,Clinical_Manifestation,cognitive function,莫里斯水迷宫测试用于评估认知功能
Research_Method,Western blot,detects,Protein,CAP37,Western blot检测到CAP37蛋白表达增加
