Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,AAV injection,assesses,Clinical_Manifestation,AD-like cognitive impairments,AAV注射评估阿尔茨海默病样认知障碍
Protein,tau,has_pathological_change,Pathological_Change,hyperphosphorylation,tau蛋白在阿尔茨海默病中发生过度磷酸化
Research_Method,RNA-seq,analyzes,Gene,CLU,RNA-seq用于分析CLU基因表达
Protein,SORL1,prevents,Pathological_Change,amyloidogenic process,SORL1蛋白阻止淀粉样蛋白生成过程
Clinical_Test,Golgi staining,visualizes,Pathological_Change,neuronal structure,Golgi染色用于可视化神经元结构
Research_Method,RNA-seq,identifies,Gene,CLU,RNA-seq识别CLU基因
Protein,BACE1,cleaves,Protein,APP,BACE1蛋白切割APP蛋白
Protein,DTL,regulates,Gene,CDKs,DTL蛋白调控CDKs基因
Clinical_Test,Western blot,detects,Protein,tau,Western blot用于检测tau蛋白
Clinical_Test,NOR,assesses,Clinical_Manifestation,cognitive function,NOR测试评估认知功能
Protein,CDKs,interacts_with,Protein,APP,CDKs蛋白与APP蛋白相互作用
Disease,Alzheimer's disease,associated_with,Gene,SORL1,SORL1基因与阿尔茨海默病相关
Protein,CDKs,induces,Pathological_Change,tau hyperphosphorylation,CDKs诱导tau蛋白过度磷酸化
Gene,SORL1,downregulated_in,Disease,Alzheimer's disease,SORL1基因在阿尔茨海默病中下调
Protein,CDT2,reduces,Pathological_Change,synaptic plasticity,CDT2蛋白减少突触可塑性
Clinical_Test,Open field test,assesses,Clinical_Manifestation,behavior,开放场测试用于评估行为表现
Clinical_Test,MWM,assesses,Clinical_Manifestation,learning and memory,MWM测试评估学习和记忆功能
Protein,CDKs,induces,Pathological_Change,tau hyperphosphorylation,CDKs蛋白诱导tau蛋白过度磷酸化
Disease,Alzheimer's disease,has_risk_factor,Gene,presenilin-2,presenilin-2基因突变是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,affects,Brain_Region,superior temporal gyrus,阿尔茨海默病影响颞上回区域
Disease,Alzheimer's disease,affects,Brain_Region,inferior frontal gyrus,阿尔茨海默病影响额下回
Gene,DTL,encodes,Protein,CDT2,DTL基因编码CDT2蛋白
Research_Method,AAV injection,assesses,Clinical_Manifestation,cognitive impairments,AAV注射评估认知障碍
Treatment,roscovitine,rescues,Pathological_Change,tau hyperphosphorylation,roscovitine逆转tau蛋白过度磷酸化
Protein,CDT2,induces,Pathological_Change,tau hyperphosphorylation,CDT2诱导tau蛋白过度磷酸化
Clinical_Test,Long-term potentiation,measures,Pathological_Change,synaptic plasticity,长时程增强用于测量突触可塑性
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病影响内嗅皮层区域
Research_Method,AAV injection,induces,Pathological_Change,tau hyperphosphorylation,AAV注射诱导tau蛋白过度磷酸化
Research_Method,AAV injection,induces,Pathological_Change,Aβ overproduction,AAV注射诱导Aβ过度生成
