Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,AD/ADRD,has_risk_factor,Risk_Factor,congestive heart failure,充血性心力衰竭患者更容易患阿尔茨海默病及相关痴呆症
Disease,Alzheimer's disease,has_prevalence,Clinical_Test,Medicare Advantage,阿尔茨海默病在Medicare Advantage中的患病率
Disease,AD/ADRD,has_risk_factor,Risk_Factor,female,女性更容易患阿尔茨海默病及相关痴呆症
Disease,Alzheimer's disease,has_characteristic,Demographic,82.4 years average age,阿尔茨海默病患者的平均年龄为82.4岁
Research_Method,ICD-10-CM,used_for,Clinical_Test,Medicare Advantage,ICD-10-CM用于Medicare Advantage的诊断
Disease,Alzheimer's disease,has_prevalence,Clinical_Stage,5.6% in 2014,2014年阿尔茨海默病的诊断率为5.6%
Disease,Alzheimer's disease,has_characteristic,Demographic,similar demographics in 2014 and 2016,2014年和2016年阿尔茨海默病患者的人口特征相似
Disease,Alzheimer's disease,has_prevalence,Clinical_Stage,7% to 14% in US,美国阿尔茨海默病的诊断率估计为7%至14%
Disease,Alzheimer's disease,has_characteristic,Demographic,61.8% female,阿尔茨海默病患者中61.8%为女性
Treatment,long-term care services and supports,benefits,Disease,AD/ADRD,长期护理服务和支持对阿尔茨海默病及相关痴呆症患者有益
Disease,Alzheimer's disease,has_prevalence,Clinical_Stage,lower in Medicare Advantage than fee-for-service,医疗保险优势计划中的阿尔茨海默病诊断率低于按服务收费的医疗保险
Clinical_Test,CMS-HCC risk adjustment model,adjusts_payment_for,Disease,AD/ADRD,CMS-HCC风险调整模型用于调整阿尔茨海默病及相关痴呆症的支付
Disease,Alzheimer's disease,has_comorbidity,Clinical_Manifestation,multiple comorbidities,阿尔茨海默病患者常伴有多种合并症
Clinical_Test,Medicare Advantage,evaluates,Disease,Alzheimer's disease,Medicare Advantage用于评估阿尔茨海默病
Disease,Alzheimer's disease,has_outcome,Clinical_Stage,32% disenrollment within 364 days,32%的阿尔茨海默病患者在364天内退出医疗保险计划
Disease,Alzheimer's disease,has_prevalence,Clinical_Stage,6.5% in 2016,2016年阿尔茨海默病的诊断率为6.5%
Disease,AD/ADRD,has_risk_factor,Risk_Factor,multimorbidity,多病共存患者更容易患阿尔茨海默病及相关痴呆症
Clinical_Test,ICD-10,diagnoses,Disease,AD/ADRD,ICD-10用于诊断阿尔茨海默病及相关痴呆症
Disease,Alzheimer's disease,related_to,Disease,related dementias,阿尔茨海默病与相关痴呆症有关
Disease,Alzheimer's disease,affects,Population,Medicare beneficiaries,阿尔茨海默病影响医疗保险受益人
Research_Method,3-year look-over period,identifies,Disease,AD/ADRD,3年回顾期用于识别阿尔茨海默病及相关痴呆症患者
Disease,AD/ADRD,has_risk_factor,Risk_Factor,age,阿尔茨海默病及相关痴呆症的患病率随年龄增长而增加
Research_Method,ICD-9-CM,used_for,Clinical_Test,Medicare Advantage,ICD-9-CM用于Medicare Advantage的诊断
Research_Method,1-year look-over period,identifies,Disease,AD/ADRD,1年回顾期用于识别阿尔茨海默病及相关痴呆症患者
Clinical_Test,ICD-9,diagnoses,Disease,AD/ADRD,ICD-9用于诊断阿尔茨海默病及相关痴呆症
Disease,Alzheimer's disease,affects,Population,Medicare Advantage beneficiaries,阿尔茨海默病影响医疗保险优势计划的受益人
Clinical_Test,Medicare Advantage,evaluates,Disease,related dementias,Medicare Advantage用于评估相关痴呆症
