Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Treatment,vitamin E,delays,Clinical_Manifestation,functional decline,维生素E补充延缓轻度至中度阿尔茨海默病患者的功能衰退>
<Disease,Alzheimer's disease,treated_by,Treatment,memantine,美金刚用于治疗阿尔茨海默病>
Protein,TDP43,aggregates_in,Brain_Region,brain,TDP43蛋白在大脑中异常聚集
<Protein,β-amyloid,accumulates_in,Brain_Region,brain,β-淀粉样蛋白在大脑中积累>
Treatment,iron-chelators,used_in,Disease,Alzheimer's disease,铁螯合剂用于阿尔茨海默病的临床试验
Pathological_Change,ferroptosis,is_associated_with,Clinical_Manifestation,neuroinflammation,铁死亡与神经炎症相关
Pathological_Change,ferroptosis,is_caused_by,Biomarker,iron-dependent lipid peroxidation,铁依赖性脂质过氧化导致铁死亡
<Disease,Alzheimer's disease,treated_by,Treatment,desferrioxamine,去铁胺用于治疗阿尔茨海默病>
<Treatment,deferiprone,causes,Symptom,neutropenia,去铁酮治疗可能导致中性粒细胞减少>
Biomarker,glutathione,deficiency_causes,Pathological_Change,ferroptosis,谷胱甘肽缺乏导致铁死亡
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,ferroptosis,阿尔茨海默病与铁死亡相关的病理改变
Risk_Factor,iron dyshomeostasis,contributes_to,Disease,Alzheimer's disease,铁稳态失调是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,β-amyloid plaques,阿尔茨海默病以β-淀粉样斑块为病理特征
<Pathological_Change,lipid peroxidation,increases_in,Disease,Alzheimer's disease,阿尔茨海默病中脂质过氧化增加>
<Pathological_Change,BBB breakdown,occurs_in,Disease,Alzheimer's disease,阿尔茨海默病中血脑屏障破坏>
<Biomarker,selenium,decreases_in,Brain_Region,cortical region,阿尔茨海默病患者皮层中的硒水平降低>
Protein,glutathione peroxidase-4,regulates,Pathological_Change,ferroptosis,谷胱甘肽过氧化物酶-4是铁死亡的主要调节因子
<Treatment,sodium selenate,reduces,Pathological_Change,brain deterioration,硒酸钠减少脑退化>
Protein,ACSL4,modulates,Pathological_Change,ferroptosis susceptibility,ACSL4蛋白调节铁死亡易感性
<Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能>
Gene,APOE4,affects,Brain_Region,mitochondria,APOE4基因影响线粒体功能
<Disease,Alzheimer's disease,treated_by,Treatment,galantamine,加兰他敏用于治疗阿尔茨海默病>
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病表现为认知功能下降>
Disease,Alzheimer's disease,has_therapeutic_target,Treatment,glutathione levels,谷胱甘肽水平是阿尔茨海默病的潜在治疗靶点
<Clinical_Test,blood counts,monitors,Symptom,neutropenia,血细胞计数用于监测中性粒细胞减少>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病以神经纤维缠结为病理特征
Protein,ferritin,undergoes,Pathological_Change,ferritinophagy,铁蛋白在铁死亡过程中发生铁蛋白自噬
<Protein,tau,has_pathological_change,Pathological_Change,hyperphosphorylation,tau蛋白在阿尔茨海默病中发生过度磷酸化>
<Risk_Factor,iron,increases_risk_of,Disease,Alzheimer's disease,铁是阿尔茨海默病的风险因素>
<Biomarker,selenium,decreases_in,Brain_Region,hippocampus,阿尔茨海默病患者海马体中的硒水平降低>
Research_Method,electron microscopy,detects,Pathological_Change,mitochondrial impairment,电子显微镜检测线粒体损伤
Protein,TDP43,impairs,Biomarker,mitochondrial ATP synthesis,TDP43蛋白损害线粒体ATP合成
Protein,β-amyloid,impairs,Biomarker,cytochrome c oxidase activity,β-淀粉样蛋白损害细胞色素c氧化酶活性
<Disease,Alzheimer's disease,treated_by,Treatment,intranasal deferoxamine,鼻内去铁胺用于改善阿尔茨海默病小鼠模型的认知>
<Clinical_Test,CSF ferritin,measures,Biomarker,iron levels,脑脊液铁蛋白用于测量铁水平>
<Treatment,deferiprone,causes,Symptom,agranulocytosis,去铁酮治疗可能导致粒细胞缺乏症>
<Biomarker,vitamin E,decreases_in,Disease,Alzheimer's disease,阿尔茨海默病患者血浆、血清和脑脊液中的维生素E水平降低>
<Disease,Alzheimer's disease,treated_by,Treatment,donepezil,多奈哌齐用于治疗阿尔茨海默病>
Treatment,N-acetylcysteine,used_in,Disease,Alzheimer's disease,N-乙酰半胱氨酸用于阿尔茨海默病的临床试验
<Treatment,vitamin E,reduces_risk_of,Disease,Alzheimer's disease,维生素E摄入与降低阿尔茨海默病风险相关>
<Biomarker,GSH,decreases_in,Brain_Region,hippocampus,阿尔茨海默病患者海马体中的谷胱甘肽水平降低>
Protein,α-synuclein,aggregates_in,Brain_Region,brain,α-突触核蛋白在大脑中异常聚集
<Disease,Alzheimer's disease,treated_by,Treatment,rivastigmine,卡巴拉汀用于治疗阿尔茨海默病>
