Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,Erk,phosphorylates,Protein,tau,Erk蛋白使tau蛋白磷酸化
Protein,PP2A,affected_by,Biomarker,methylation,PP2A的活性受甲基化影响
Protein,Jnk/SAPK,phosphorylates,Protein,tau,Jnk/SAPK蛋白使tau蛋白磷酸化
Protein,PP5,dephosphorylates,Protein,tau,PP5蛋白使tau蛋白去磷酸化
Imaging_Method,confocal microscopy,visualizes,Pathological_Change,tau tangles,共聚焦显微镜用于可视化tau缠结
Protein,tau,hyperphosphorylated_in,Brain_Region,hippocampus,tau蛋白在海马体区域发生过度磷酸化
Protein,tau,hyperphosphorylated_at,Biomarker,Ser202/Thr205,tau蛋白在Ser202/Thr205位点发生异常磷酸化
Protein,tau,phosphorylated_at,Biomarker,Ser396,tau蛋白在Ser396位点磷酸化
Research_Method,stereotaxic injection,induces,Pathological_Change,tau pathology,立体定位注射法用于诱导tau病理
Research_Method,immunostaining,detects,Protein,tau,免疫染色用于检测tau蛋白
Brain_Region,entorhinal cortex,affected_by,Pathological_Change,tau pathology,内嗅皮层受到tau病理的影响
Protein,tau,phosphorylated_at,Biomarker,Ser214,tau蛋白在Ser214位点磷酸化
Research_Method,Western blot,analyzes,Protein,tau phosphorylation,Western印迹用于分析tau蛋白的磷酸化状态
Protein,CK1ε,phosphorylates,Protein,tau,CK1ε蛋白使tau蛋白磷酸化
Protein,tau,phosphorylated_at,Biomarker,Thr217,tau蛋白在Thr217位点发生磷酸化
Protein,GSK-3β,affected_by,Protein,PP2A,PP2A影响GSK-3β的活性
Protein,tau,phosphorylated_at,Biomarker,Ser262,tau蛋白在Ser262位点磷酸化
Protein,tau,aggregates_in,Brain_Region,hippocampus,tau蛋白在海马体中聚集
Protein,AKT,phosphorylates,Protein,tau,AKT蛋白使tau蛋白磷酸化
Protein,PP1,dephosphorylates,Protein,tau,PP1蛋白使tau蛋白去磷酸化
Protein,tau,phosphorylated_at,Biomarker,Thr217,tau蛋白在Thr217位点磷酸化
Protein,tau,hyperphosphorylated_at,Biomarker,Ser262,tau蛋白在Ser262位点发生异常磷酸化
Protein,tau,phosphorylated_at,Biomarker,Ser422,tau蛋白在Ser422位点磷酸化
Protein,tau,aggregates_in,Brain_Region,cortex,tau蛋白在皮层中聚集
Protein,PP2A,dephosphorylates,Protein,tau,PP2A去磷酸化tau蛋白
Protein,PP2B,dephosphorylates,Protein,tau,PP2B蛋白使tau蛋白去磷酸化
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,dementia,阿尔茨海默病与痴呆症状相关
Clinical_Test,immunohistochemistry,detects,Pathological_Change,tau pathology,免疫组织化学检测用于发现tau病理
Protein,tau,resists,Treatment,protein phosphatase 2A,过度磷酸化的tau抵抗蛋白磷酸酶2A的去磷酸化作用
Protein,P70S6K,phosphorylates,Protein,tau,P70S6K蛋白使tau蛋白磷酸化
Protein,tau,resists_to,Protein,PP2A,聚集的tau蛋白抵抗PP2A的去磷酸化作用
Protein,tau,aggregates_in,Brain_Region,hippocampus,tau蛋白在海马体区域形成聚集体
Protein,GSK-3β,phosphorylates,Protein,tau,GSK-3β磷酸化tau蛋白
Protein,tau,phosphorylated_at,Biomarker,Ser199,tau蛋白在Ser199位点磷酸化
Protein,PP2A,dephosphorylates,Protein,tau,PP2A蛋白使tau蛋白去磷酸化
Protein,Cdk5,phosphorylates,Protein,tau,Cdk5蛋白使tau蛋白磷酸化
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Protein,tau,phosphorylated_at,Biomarker,Ser404,tau蛋白在Ser404位点磷酸化
Pathological_Change,hyperphosphorylated tau,forms,Pathological_Change,neurofibrillary tangles,过度磷酸化的tau蛋白形成神经纤维缠结
Protein,tau,phosphorylated_at,Biomarker,Ser214,tau蛋白在Ser214位点发生磷酸化
Protein,tau,phosphorylated_at,Biomarker,Ser262,tau蛋白在Ser262位点发生磷酸化
Protein,AMPK,phosphorylates,Protein,tau,AMPK蛋白使tau蛋白磷酸化
Brain_Region,hippocampus,affected_by,Pathological_Change,tau aggregation,海马体区域受到tau蛋白聚集的影响
Protein,tau,phosphorylated_at,Biomarker,Ser202/Thr205,tau蛋白在Ser202/Thr205位点发生磷酸化
Protein,tau,phosphorylated_at,Biomarker,Ser422,tau蛋白在Ser422位点发生磷酸化
Protein,AD P-tau,captures,Protein,tau,AD P-tau捕获tau蛋白
Protein,tau,phosphorylated_at,Biomarker,Thr212,tau蛋白在Thr212位点磷酸化
Protein,AD P-tau,captures,Protein,tau,AD P-tau蛋白捕获tau蛋白
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括神经纤维缠结
Treatment,protein phosphatase 2A,decreases,Pathological_Change,tau phosphorylation,蛋白磷酸酶2A减少tau蛋白的磷酸化
Protein,tau,hyperphosphorylated_at,Biomarker,Ser422,tau蛋白在Ser422位点发生异常磷酸化
Protein,tau,phosphorylated_at,Biomarker,Ser202/Thr205,tau蛋白在Ser202/Thr205位点磷酸化
Protein,AD P-tau,induces,Pathological_Change,HMW-tau aggregation,AD P-tau诱导高分子量tau聚集
Protein,AD P-tau,induces,Pathological_Change,tau hyperphosphorylation,AD P-tau诱导tau蛋白的异常磷酸化
Protein,GSK-3β,phosphorylates,Protein,tau,GSK-3β蛋白使tau蛋白磷酸化
Research_Method,Western blot,analyzes,Protein,tau phosphorylation,Western blot用于分析tau蛋白的磷酸化
Protein,tau,undergoes,Pathological_Change,hyperphosphorylation,tau蛋白在阿尔茨海默病中发生异常过度磷酸化
Research_Method,dot-blot,analyzes,Protein,tau phosphorylation,点印迹用于分析tau蛋白的磷酸化
Protein,tau,phosphorylated_at,Biomarker,Thr212,tau蛋白在Thr212位点发生磷酸化
Brain_Region,neocortex,affected_by,Pathological_Change,tau pathology,新皮层受到tau病理的影响
Protein,tau,hyperphosphorylated_at,Biomarker,Thr217,tau蛋白在Thr217位点发生异常磷酸化
Protein,tau,forms,Pathological_Change,NFTs,tau蛋白形成神经纤维缠结
Protein,PKA,phosphorylates,Protein,tau,PKA蛋白使tau蛋白磷酸化
Pathological_Change,neurofibrillary tangles,correlates_with,Clinical_Manifestation,dementia,神经纤维缠结的数量与痴呆程度相关
