Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Test,coated-platelet levels,indicates,Risk_Factor,LOAD progression,涂层血小板水平升高与LOAD进展风险相关
Research_Method,fine-mapping,identifies,Gene,HAVCR2,精细定位方法识别HAVCR2基因
Protein,integrin alpha-IIb,targeted_by,Treatment,abciximab,整合素α-IIb是阿昔单抗的靶点
Disease,LOAD,has_pathology,Pathological_Change,immune cells and microglia involvement,LOAD病理涉及免疫细胞和小胶质细胞
Gene,HAVCR2,associated_with,Disease,Alzheimer's disease,HAVCR2基因与阿尔茨海默病相关
Research_Method,fine-mapping,identifies,Gene,TMEM106B,精细定位方法识别TMEM106B基因
Research_Method,GWAS,identifies,Gene,LOAD-associated loci,GWAS用于识别与LOAD相关的基因位点
Research_Method,Manhattan plot,displays,Gene,38 loci,曼哈顿图展示了38个基因位点
Gene,APOE,associated_with,Pathological_Change,tau degradation,APOE基因与tau蛋白降解相关
Cell_Type,microglia,associated_with,Pathological_Change,amyloid catabolism,小胶质细胞与淀粉样蛋白代谢相关
Gene,LILRB2,inhibits,Pathological_Change,axonal regeneration,LILRB2基因抑制轴突再生
Gene,TNIP1/HAVCR2,associated_with,Disease,LOAD,TNIP1/HAVCR2基因区域与LOAD相关
Disease,Late-onset Alzheimer's disease,is_type_of,Disease,dementia,晚发性阿尔茨海默病是痴呆症的一种类型
Gene,GRN,associated_with,Disease,Alzheimer's disease,GRN基因与阿尔茨海默病相关
Protein,TMEM106B,associated_with,Pathological_Change,protein degradation,TMEM106B蛋白与蛋白质降解相关
Research_Method,single-cell epigenomic study,supports,Cell_Type,microglia,单细胞表观基因组研究支持小胶质细胞在LOAD中的作用
Research_Method,fine-mapping,narrows_down,Gene,candidate causal genes,精细定位帮助缩小候选因果基因范围
Research_Method,fine-mapping,identifies,Gene,TNIP1,精细定位方法识别TNIP1基因
Research_Method,eQTL studies,improves,Gene,interpretability of LOAD loci,eQTL研究提高了LOAD基因位点的可解释性
Research_Method,Genome-wide association study,identifies,Gene,HAVCR2,全基因组关联研究识别出HAVCR2基因与阿尔茨海默病相关
Research_Method,fine-mapping,identifies,Gene,LILRB2,精细定位方法识别LILRB2基因
Research_Method,global collaboration,facilitates,Disease,LOAD research,全球合作促进了LOAD研究
Research_Method,Genome-wide association study,identifies,Gene,NTN5,全基因组关联研究识别出NTN5基因与阿尔茨海默病相关
Gene,APOE,associated_with,Pathological_Change,amyloid-beta clearance,APOE基因与淀粉样蛋白清除相关
Clinical_Stage,Late-onset Alzheimer's disease,diagnosed_after,Age,65,晚发性阿尔茨海默病通常在65岁后诊断
Research_Method,epigenomic studies,improves,Gene,identification of LOAD loci,表观基因组研究有助于识别LOAD相关基因位点
Gene,TMEM106B,associated_with,Disease,Alzheimer's disease,TMEM106B基因与阿尔茨海默病相关
Gene,APOE,associated_with,Disease,LOAD,APOE基因与LOAD相关
Protein,tau,forms,Pathological_Change,tau neurofibrillary tangles,tau蛋白形成神经纤维缠结
Research_Method,fine-mapping,identifies,Gene,GRN,精细定位方法识别GRN基因
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid-beta plaques,阿尔茨海默病的病理特征包括淀粉样蛋白斑块
Disease,LOAD,associated_with,Gene,38 loci,LOAD与38个基因位点相关
Research_Method,Genome-wide association study,identifies,Risk_Factor,genetic loci,全基因组关联研究用于识别阿尔茨海默病的遗传风险位点
Protein,TIM-4,mediates,Pathological_Change,apoptosis,TIM-4蛋白介导细胞凋亡
Research_Method,GWAS meta-analysis,improves,Gene,identification of loci,GWAS荟萃分析提高了基因位点的识别能力
Disease,Late-onset Alzheimer's disease,has_risk_factor,Risk_Factor,age,晚发性阿尔茨海默病的风险因素包括年龄
Clinical_Stage,Early-onset Alzheimer's disease,diagnosed_before,Age,65,早发性阿尔茨海默病通常在65岁前诊断
Gene,TNIP1,associated_with,Disease,Alzheimer's disease,TNIP1基因与阿尔茨海默病相关
Cell_Type,microglia,associated_with,Disease,Late-onset Alzheimer's disease,小胶质细胞与晚发性阿尔茨海默病相关
Gene,LILRB2,associated_with,Disease,Alzheimer's disease,LILRB2基因与阿尔茨海默病相关
Research_Method,Genome-wide association study,uses,Research_Method,meta-analysis,全基因组关联研究使用荟萃分析方法
Cell_Type,microglia,associated_with,Pathological_Change,neurofibrillary tangles,小胶质细胞与神经纤维缠结相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau neurofibrillary tangles,阿尔茨海默病的病理特征包括tau蛋白神经纤维缠结
Protein,Havcr2,mediates,Pathological_Change,apoptosis,Havcr2蛋白介导细胞凋亡
Research_Method,gene-set analysis,highlights,Pathological_Change,genetic variants to LOAD pathology,基因集分析揭示了遗传变异与LOAD病理的联系
Gene,NTN5/LILRB2,associated_with,Disease,LOAD,NTN5/LILRB2基因区域与LOAD相关
Research_Method,colocalization analysis,identifies,Gene,candidate causal gene,共定位分析识别候选因果基因
Cell_Type,microglia,associated_with,Disease,LOAD,小胶质细胞与LOAD相关
Research_Method,Genome-wide association study,identifies,Gene,AGRN,全基因组关联研究识别出AGRN基因与阿尔茨海默病相关
Gene,LILRB2,contributes_to,Disease,Alzheimer's disease,LILRB2基因通过淀粉样蛋白结合促进阿尔茨海默病
Disease,LOAD,associated_with,Gene,seven previously unidentified loci,LOAD与七个新发现的基因位点相关
Research_Method,meta-analysis,identifies,Gene,P values,荟萃分析识别了基因位点的P值
Research_Method,Genome-wide association study,identifies,Gene,TNIP1,全基因组关联研究识别出TNIP1基因与阿尔茨海默病相关
Disease,Late-onset Alzheimer's disease,has_risk_factor,Risk_Factor,genetics,晚发性阿尔茨海默病的风险因素包括遗传因素
Research_Method,Genome-wide association study,identifies,Gene,LILRB2,全基因组关联研究识别出LILRB2基因与阿尔茨海默病相关
