Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Data_Set,ADNI,has_patient_distribution,Risk_Factor,sex,ADNI数据集中男性和女性患者分布不均
Imaging_Method,sagittal MRI,shows,Pathological_Change,typical deformations,矢状面MRI显示阿尔茨海默病的典型变形
Research_Method,ResNet,extracts_features_from,Imaging_Method,MRI,ResNet用于从核磁共振图像中提取特征
Disease,Alzheimer's disease,requires,Clinical_Test,MRI,阿尔茨海默病诊断需要核磁共振成像检查
Data_Set,OASIS,has_distribution,Clinical_Stage,very mild dementia,OASIS数据集中极轻度痴呆病例较少
Treatment,early therapy,slows_progression_of,Disease,Alzheimer's disease,早期治疗可以减缓阿尔茨海默病的进展
Clinical_Test,cognitive tests,used_for,Disease,Alzheimer's disease,认知测试用于阿尔茨海默病的诊断
Disease,Alzheimer's disease,has_stage,Clinical_Stage,cognitively normal,阿尔茨海默病包含认知正常阶段
Risk_Factor,sex,influences,Disease,Alzheimer's disease,性别是阿尔茨海默病的风险因素
Clinical_Test,psychological tests,used_for,Disease,Alzheimer's disease,心理测试用于阿尔茨海默病的诊断
Data_Set,ADNI,has_distribution,Clinical_Stage,AD,ADNI数据集中阿尔茨海默病病例较少
Disease,Alzheimer's disease,detected_by,Imaging_Method,sagittal MRI,阿尔茨海默病可以通过矢状面MRI检测
Research_Method,Transfer Learning (TL),used_for,Disease,Alzheimer's disease,迁移学习用于阿尔茨海默病的检测
Clinical_Test,Data Augmentation,improves,Research_Method,ResNet,数据增强用于改进ResNet模型的训练
Data_Set,OASIS,contains,Imaging_Method,MRI,OASIS数据集包含核磁共振图像
Research_Method,SVM,classifies,Disease,Alzheimer's disease,支持向量机用于阿尔茨海默病的分类
Disease,Alzheimer's disease,related_to,Risk_Factor,periodontitis,阿尔茨海默病与牙周炎病原体有关
Clinical_Test,confusion matrix,evaluates,Research_Method,SVM,混淆矩阵用于评估支持向量机的性能
Clinical_Test,Leave-One-Out,evaluates,Research_Method,ResNet,留一法用于评估ResNet模型的性能
Clinical_Test,Early Stopping,optimizes,Research_Method,ResNet,早停法用于优化ResNet模型的训练
Clinical_Test,SVM model,evaluates,Disease,Alzheimer's disease,SVM模型用于评估阿尔茨海默病
Research_Method,Deep Learning (DL),used_for,Disease,Alzheimer's disease,深度学习用于阿尔茨海默病的检测
Data_Set,OASIS,has_distribution,Clinical_Stage,moderate AD,OASIS数据集中中度阿尔茨海默病病例较少
Data_Set,OASIS,has_distribution,Clinical_Stage,cognitively normal,OASIS数据集中认知正常病例占多数
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,mood swings,阿尔茨海默病症状包括情绪波动
Data_Set,ADNI,has_distribution,Clinical_Stage,mild cognitive dementia,ADNI数据集中轻度认知障碍病例占多数
Disease,Alzheimer's disease,diagnosed_by,Imaging_Method,MRI,阿尔茨海默病通过核磁共振成像进行诊断
Disease,Alzheimer's disease,detected_by,Imaging_Method,horizontal plane MRI,阿尔茨海默病可以通过水平面MRI检测
Disease,Alzheimer's disease,related_to,Risk_Factor,genetic factors,阿尔茨海默病与遗传因素有关
Imaging_Method,sagittal MRI,used_for,Disease,Alzheimer's disease,矢状面核磁共振成像用于阿尔茨海默病的诊断
Disease,Alzheimer's disease,related_to,Risk_Factor,environmental factors,阿尔茨海默病与环境因素有关
Risk_Factor,age,influences,Disease,Alzheimer's disease,年龄是阿尔茨海默病的风险因素
Data_Set,ADNI,has_distribution,Clinical_Stage,cognitively normal,ADNI数据集中认知正常病例较少
Data_Set,OASIS,has_patient_distribution,Risk_Factor,age,OASIS数据集中患者年龄分布广泛
Disease,Alzheimer's disease,has_stage,Clinical_Stage,mild dementia,阿尔茨海默病包含轻度痴呆阶段
Disease,Alzheimer's disease,has_stage,Clinical_Stage,moderate AD,阿尔茨海默病包含中度阿尔茨海默病阶段
Clinical_Test,Hyperparameter optimization,improves,Research_Method,ResNet,超参数优化用于改进ResNet模型的性能
Disease,Alzheimer's disease,has_stage,Clinical_Stage,early stages,阿尔茨海默病有早期阶段
Imaging_Method,sagittal MRI,combined_with,Imaging_Method,frontal plane,矢状面MRI可以与额状面MRI结合使用
Research_Method,Data Augmentation,used_for,Disease,Alzheimer's disease,数据增强用于阿尔茨海默病的研究
Data_Set,ADNI,has_patient_distribution,Risk_Factor,age,ADNI数据集中患者年龄分布较窄
Data_Set,OASIS,has_patient_distribution,Risk_Factor,sex,OASIS数据集中男性和女性患者分布不均
Clinical_Test,Hold-Out,evaluates,Research_Method,ResNet,留出法用于评估ResNet模型的性能
Clinical_Test,confusion matrix,used_for,Disease,Alzheimer's disease,混淆矩阵用于阿尔茨海默病的评估
Data_Set,ADNI,contains,Imaging_Method,MRI,ADNI数据集包含核磁共振图像
Disease,Alzheimer's disease,affects,Brain_Region,brain,阿尔茨海默病影响大脑区域
Clinical_Test,clinical tests,used_for,Disease,Alzheimer's disease,临床测试用于阿尔茨海默病的诊断
Data_Set,OASIS,has_distribution,Clinical_Stage,mild dementia,OASIS数据集中轻度痴呆病例较少
Research_Method,Early Stopping,used_for,Disease,Alzheimer's disease,早停法用于阿尔茨海默病的研究
Research_Method,Transfer Learning,used_for,Disease,Alzheimer's disease,迁移学习技术用于阿尔茨海默病的研究
Disease,Alzheimer's disease,affects,Brain_Region,cerebral cortex,阿尔茨海默病影响大脑皮层的形态
Clinical_Test,ResNet ANN,analyzes,Disease,Alzheimer's disease,ResNet ANN用于分析阿尔茨海默病
Research_Method,Deep Learning,used_for,Disease,Alzheimer's disease,深度学习技术用于阿尔茨海默病的研究
Disease,Alzheimer's disease,has_stage,Clinical_Stage,very mild dementia,阿尔茨海默病包含极轻度痴呆阶段
Disease,Alzheimer's disease,has_treatment,Treatment,palliative treatments,阿尔茨海默病治疗包括一系列缓解症状的治疗
Imaging_Method,MRI,detects,Pathological_Change,brain morphology alterations,核磁共振成像可以检测大脑形态的改变
Disease,Alzheimer's disease,has_stage,Clinical_Stage,final stage (AD),阿尔茨海默病有晚期阶段
