Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失>
<Protein,tau,has_domain,Protein,R2 repeat,R2重复是tau蛋白的一个结构域>
<Protein,tau,has_phosphorylation_site,Protein,Ser202,Ser202是tau蛋白的磷酸化位点>
Protein,tau protein,aggregates_in,Pathological_Change,neurofibrillary tangles (NFTs),tau蛋白在神经纤维缠结中聚集
<Protein,tau,has_fragment,Protein,306 VQIV 309,306 VQIV 309是tau蛋白的一部分>
<Protein,tau,interacts_with,Protein,copper,铜与tau蛋白相互作用>
<Protein,tau,has_phosphorylation_site,Protein,Thr205,Thr205是tau蛋白的
<Risk_Factor,oxidative stress,induces,Pathological_Change,tau hyperphosphorylation,氧化应激诱导tau蛋白过度磷酸化>
Protein,tau protein,phosphorylated_by,Protein,GSK-3β and cdk5,tau蛋白被GSK-3β和cdk5磷酸化
Protein,tau protein,has_function,Clinical_Manifestation,microtubule stabilization,tau蛋白在微管稳定中起重要作用
Pathological_Change,tau dimers,essential_for,Pathological_Change,nucleation,二聚体对于成核是必需的
Protein,tau protein,forms,Pathological_Change,paired helical filaments (PHFs),tau蛋白形成配对螺旋丝
Protein,PHF6,initiates,Pathological_Change,tau aggregation,PHF6基序启动tau聚集
<Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病>
<Protein,GSK-3β,phosphorylates,Protein,tau,GSK-3β磷酸化tau蛋白>
<Risk_Factor,copper dyshomeostasis,induces,Pathological_Change,oxidative stress,铜稳态失调诱导氧化应激>
<Risk_Factor,copper,induces,Pathological_Change,ROS generation,铜诱导活性氧生成>
<Protein,tau,has_residue,Protein,H388,H388是tau蛋白的一个组氨酸残基>
Protein,Fyn,elevated_in,Disease,Alzheimer's disease,Fyn在阿尔茨海默病脑中升高
Protein,tau protein,forms,Pathological_Change,dimers,tau蛋白形成二聚体
Pathological_Change,paired helical filaments (PHFs),builds_up,Pathological_Change,neurofibrillary tangles (NFTs),配对螺旋丝进一步形成神经纤维缠结
Risk_Factor,copper imbalance,observed_in,Disease,Alzheimer's disease,铜失衡在阿尔茨海默病患者中广泛观察到
<Protein,tau,has_motif,Protein,PHF6,PHF6是tau蛋白的一个六肽基序>
Pathological_Change,tau filaments,similar_among,Disease,Alzheimer's disease,tau纤维在阿尔茨海默病患者中结构相似
<Protein,tau,has_phosphorylation_site,Protein,Ser202/Thr205,Ser202/Thr205是tau蛋白的磷酸化位点>
<Protein,tau,has_residue,Protein,C291,C291是tau蛋白的一个半胱氨酸残基>
Disease,Alzheimer's disease,linked_to,Pathological_Change,disturbed copper homeostasis,阿尔茨海默病与铜稳态失调相关
Disease,Alzheimer's disease,disturbs,Protein,3R-/4R-tau ratio,阿尔茨海默病扰乱3R-/4R-tau比例
<Protein,PP2A,dephosphorylates,Protein,tau,PP2A去磷酸化tau蛋白>
<Protein,tau,has_isoform,Protein,2N4R isoform,2N4R是tau蛋白的一个异构体>
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积>
Pathological_Change,tau spreading,facilitated_by,Pathological_Change,Aβ-burden,tau传播在Aβ负担区域被促进
<Protein,tau,has_motif,Protein,PHF6*,PHF6*是tau蛋白的一个六肽基序>
Protein,tau protein,affected_by,Pathological_Change,hyperphosphorylation,过度磷酸化减少tau蛋白与微管的结合亲和力
