Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_research_method,Research_Method,neurogenesis stimulation,神经发生刺激是阿尔茨海默病的研究方法
Disease,Alzheimer's disease,has_treatment,Treatment,LKE,LKE是治疗阿尔茨海默病的药物
Treatment,Kojo tacrine (KT2D),treats,Disease,Alzheimer's disease,Kojo他克林用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau pathology,tau病理是阿尔茨海默病的病理改变之一
Disease,Alzheimer's disease,has_treatment,Treatment,C3 inhibitors,C3抑制剂是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive dysfunction,认知功能障碍是阿尔茨海默病的症状之一
Disease,Alzheimer's disease,has_biomarker,Protein,amyloid-beta,淀粉样蛋白是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_treatment,Treatment,neuroprotective agents,神经保护剂是治疗阿尔茨海默病的药物
Treatment,A03,affects,Pathological_Change,Aβ species,A03治疗减少Aβ物种的产生
Protein,GABA-A receptor,affected_by,Treatment,allopregnanolone,别孕烯醇酮调节GABA-A受体
Disease,Alzheimer's disease,has_treatment,Treatment,P021,P021是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,metal ions homeostasis alteration,金属离子稳态失调是阿尔茨海默病的病理改变
Treatment,metformin,affects,Protein,UBA1,二甲双胍治疗增加泛素样修饰激活酶1（UBA1）的表达
Disease,Alzheimer's disease,has_treatment,Treatment,A03,A03是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,mitochondrial dysfunction,线粒体功能障碍与阿尔茨海默病相关
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,genetic mutations,基因突变是阿尔茨海默病的风险因素
Treatment,BAN2401,targets,Protein,amyloid-beta,BAN2401靶向淀粉样蛋白
Treatment,A03,similar_to,Treatment,memantine,A03与FDA批准的药物美金刚具有相似的减少兴奋性毒性的效果
Disease,Alzheimer's disease,has_treatment,Treatment,metformin,二甲双胍是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_treatment,Treatment,donepezil,多奈哌齐是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_treatment,Treatment,neurogenesis stimulators,神经发生刺激剂是治疗阿尔茨海默病的药物
